key,value,reference value,description
page_url_length_exceed,"Vabandust, me ei leidnud seda lehte","Sorry, we couldn''t find that page","Sorry, we couldn''t find that page"
should_be_unauth,Kahjuks peate selle lehe vaatamiseks praegusest seansist välja logima,"Sorry, you must be logged out of current session to view this page","Sorry, you must be logged out of current session to view this page"
web.param_not_unique,Pea vastu! Olete juba tellinud.,Hold up! You have subscribed already.,Hold up! You have subscribed already.
bad_request_need_refresh,"Vabandame, päring sisaldab andmeid, mis pole õigesti vormindatud","Sorry, the request contains data that are not formatted properly","Sorry, the request contains data that are not formatted properly"
operation_not_supported,{0},{0},{0}
not_authorized_post,"Vabandust, teil pole selle toimingu tegemiseks luba","Sorry, you don''t have the permission to do this action","Sorry, you don''t have the permission to do this action"
limit_exceeds,Kahjuks on domeeni {0} lubatud limiit {1}.,"Sorry, the allowed limit for {0} is {1}.","Sorry, the allowed limit for {0} is {1}."
user_already_exists,meil on juba olemas,email already exists,email already exists
hosted_page_null,Tellimuse URL on vale. Kontrollige URL-i ja proovige uuesti.,The order URL is invalid. Please check the URL and try again.,The order URL is invalid. Please check the URL and try again.
hp_resource_not_found,See URL ei kehti enam.,This URL is no longer valid.,This URL is no longer valid.
update_card_succeeded,Teie krediitkaarti on juba edukalt värskendatud.,Your credit card has been already updated successfully.,Your credit card has been already updated successfully.
should_be_auth,"Vabandust, selle lehe vaatamiseks peate olema sisse logitud","Sorry, you must be logged in to view this page","Sorry, you must be logged in to view this page"
hosted_page_canceled,See tellimus on tühistatud. Palun proovi uuesti.,This order has been canceled. Please try again.,This order has been canceled. Please try again.
lock_timeout,"Vabandust, ilmnes ajutine viga. Palun proovige uuesti","Sorry, a temporary error occured. Please retry","Sorry, a temporary error occured. Please retry"
service_unavailable,Kahjuks ei saa seda toimingut raske koormuse tõttu teha. Proovige mõne minuti pärast uuesti,Sorry this operation cannot be performed due to heavy load. Please retry in a few minutes,Sorry this operation cannot be performed due to heavy load. Please retry in a few minutes
