key,value,reference value,description
sub_start_outside_plan_term,Tellimuse alguskuupäev ei tohi olla varasem kui arveldusperiood.,Subscription start date cannot be before the billing period.,Subscription start date cannot be before the billing period.
old_operation_failed,{0},{0},{0}
subscription.invalid_scheduled_date,ei saa olla pärast kuupäeva cancelled_at ({0}).,cannot be after cancelled_at date ({0}).,cannot be after cancelled_at date ({0}).
line_discount_load_err,Probleem allahindlustega. Lisateabe saamiseks võtke ühendust toega.,Problem with discounts. Please contact support for further details.,Problem with discounts. Please contact support for further details.
trial_end_before_start_date,Proovi lõpp ei saa olla enne alguskuupäeva,Trial end cannot be before start date,Trial end cannot be before start date
scheduled_for_cancellation,"Tellimust ei saa värskendada, kuna see tühistatakse praeguse tähtaja lõpus",Subscription cannot be updated as it is scheduled for cancellation at end of current term,Subscription cannot be updated as it is scheduled for cancellation at end of current term
invalid_state_for_update,Tellimust saab värskendada ainult prooviversioonides ja aktiivsetes olekutes,Subscription can be updated only in Trial & Active states,Subscription can be updated only in Trial & Active states
required_input_for_status,ei saa olla tühi tellimuse {0} jaoks,cannot be blank for {0} subscription,cannot be blank for {0} subscription
pause-subscription.cancel_end_of_term_not_supported,"Tühistamist ei saa ajastada, kui tellimus on peatatud või plaanitud peatada.",Cannot schedule cancellation if subscription is paused or scheduled to pause.,Cannot schedule cancellation if subscription is paused or scheduled to pause.
direct_debit_require_field_validation,{0} on {1} otsekorralduse {2} kaudu kasutamiseks kohustuslik,{0} is mandatory to use {1} Direct Debit via {2},{0} is mandatory to use {1} Direct Debit via {2}
addon_not_applicable,{0},{0},Plan billing period and addon billing period are incompatible
card_already_exists,{0},{0},{0}
no_charge_item_present,Vähemalt üks korduv lisa- või tasuline üksus peaks olema kohal,Atleast one non recurring addon or charge item should be present,Atleast one non recurring addon or charge item should be present
tmp_token_not_supported,Selle lüüsi puhul ei toetata kaardi ajutise märgilevi lähenemist,Card temporary token approach not supported for this gateway,Card temporary token approach not supported for this gateway
non_compliant_eu_customer,"Toiming nurjus, kuna kliendi arveldusaadressile sisestatud eli riiki ei saa kontrollida IP-aadressi ega kaardi prügikasti numbri järgi.",Operation failed as the eu country entered in billing address by customer cannot be verified against ip address or card bin number.,Operation failed as the eu country entered in billing address by customer cannot be verified against ip address or card bin number.
resume-subscription.no_payment_method_for_resumption,"Tellimust ei saa jätkata, kuna teil pole aktiivset makseviisi.",Cannot resume subscription as you do not have an active payment method.,Cannot resume subscription as you do not have an active payment method.
no_creditcard_for_create,"Tellimust ei saa luua, kuna failis pole kehtivat kaarti",Cannot create the subscription as there is no valid card on file,Cannot create the subscription as there is no valid card on file
invalid_state_for_cancel,Juba tühistatud või aegunud tellimust ei saa tühistada,Cannot cancel a subscription that is Cancelled or Expired already,Cannot cancel a subscription that is Cancelled or Expired already
invalid_state_for_collect,Seda toimingut toetatakse ainult ühe või mitme arve olekus maksetähtaeg / ei_makstud,This operation is supported only for the invoices in payment_due/not_paid status,This operation is supported only for the invoices in payment_due/not_paid status
resume-subscription.invalid_resume_date,ei saa olla pause_date või enne seda ({0}).,cannot be on or before pause_date ({0}).,cannot be on or before pause_date ({0}).
charge_failed,Maksete sissenõudmine nurjus. Põhjus: {0},Payment collection failed. Reason: {0},Payment collection failed. Reason: {0}
charge_item_not_supported_eot,"Tasuartiklit ei saa lisada tellimusele, mis muutub tähtaja lõpus.",Charge item cannot be added to a subscription changing at end of term.,Charge item cannot be added to a subscription changing at end of term.
charge_item_not_supported,"Tasuartiklit ei saa nüüd lisada, kuna arvet ei tõsta kohe.",Charge item cannot be added now as invoice is not raised immediately.,Charge item cannot be added now as invoice is not raised immediately.
invalid_term_end_date,Kuupäev ei tohiks olla varasem kui tänane,The date should not be prior to today,The date should not be prior to today
no_scheduled_changes,Selle tellimuse jaoks pole muudatusi kavandatud.,No changes are scheduled for this subscription.,No changes scheduled for the subscription on next renewal
date_outside_plan_term,{0} peab olema arveldusperioodil,{0} must be within the billing period,{0} must be within the billing period
self_site_change_sub_error,"Määratud paketi tellimust ei saa muuta, kuna kogu netotulu ületab tasuta künnise",Cannot change the subscription to specified plan as total net revenue crosses the free threshold amount,Cannot change the subscription to specified plan as total net revenue crosses the free threshold amount
no_creditcard_for_charge,"Laadimine ebaõnnestus, kuna failis pole kehtivat kaarti",Charge operation failed as there is no valid card on file,Charge operation failed as there is no valid card on file
