key,value,reference value,description
sub_details_card.metered_item.footnote,Kogus võib erineda olenevalt kasutusest arveldusperioodil.,Quantity may vary based on usage during the billing period.,
account_hierarchy.forwarded.note,"Saite selle meili, kuna maksate selle kliendi tellimuste ja tasude eest",You're receiving this email because you are paying for this customer's subscriptions and charges,
invoice_details_card.download_link.warning_msg,See link aegub 7 päeva pärast.,This link will expire in 7 days.,
sub_details_card.metered_item.units,Ühikud,Units,
card_offline_pm.instruction.text,"Palun kontrollige meie teenindusagendi saabumisel, et olete täpse summa valmis.",Please make sure you are ready with the exact amount upon the arrival of our service agent.,
download_attachments_note.message,Üksikasju saate siit alla laadida ja vaadata. See link aegub 7 päeva pärast.,You can download and view the details here. This link will expire in 7 days.,
account_hierarchy.parent_email.forwarded.note,"Saite selle meili, kuna olete selle kliendi vanem.",You are receiving this email as you are the parent of this customer.,
account_hierarchy.child_email.forwarded.note,Selle arve tasus teie vanemakonto,This invoice was paid by your parent account,
download_attachments_note.link_text,Lae alla,Download,
invoice_details_card.download_link.text,Laadige alla ja vaadake kõiki üht või mitut arvet,Download and view all invoices,
