key,value,reference value,description
quote.label.quote_amount,Tsiteeri summa,Quote Amount,Quote amount label
quote.label.recurring_charges,Korduvad tasud,Recurring charges,Recurring charges
quote.label.tax.inclusive,Kaasav,Incl. ,Inclusive -  inclusive of all taxes
quote.header.label.unit_price,Ühikuhind,Unit Price,Unit price is the heading under which the cost per unit of the product comes
quote.title.subscription,Tellimine,Subscription,Subscription sub heading
quote.label.billing_cycle,Arveldustsükkel,Billing Cycle,Billing Cycle
quote.label.no_of_billing_cycles,Arveldustsüklite arv,No of billing cycles,No of billing cycles
quote.term.month,kuu,month,month
quote.header.label.sub_total,Kokku,Sub Total,Sub total
quote.term.months,kuud,months,months
quote.label.quote_date,Tsiteerimise kuupäev,Quote Date,quote date label
quote.label.chargeable_on_trial_start,Proovistardi ajal tasuline,Chargeable on trial start,Chargeable on trial start
quote.label.vat_details,Käibemaksu üksikasjad,Vat Details,VAT details label which is shown in vat incl quotes
quote.term.year,aasta,year,year
quote.title.subscription_detail,Tellimuse üksikasjad,Subscription Details,Subscription Detail section heading
quote.label.include,Kaasatud,Includes ,includes
quote.customer_email.request_card,Värskendage oma makseviisi üksikasju,Update your payment method details,Email subject that prompts the customer to enter the payment method details
quote.label.includes_discounts_and_taxes,Sisaldab allahindlusi ja makse,Includes discounts and taxes,Includes discounts and taxes
quote.title.shipped_to,Saadetud aadressile,Shipped To,Shipped to label - Under this comes the shipping address of the customer
quote.label.tax.vat,VAT,VAT,VAT -  is the tax description
quote.header.label.price,Hind,Price,Price is the heading under which the cost of the product comes
quote.label.charges_on_acceptance,Tasud vastuvõtmisel,Charges on acceptance,Charges on acceptance
quote.label.chargeable_on_plan_activation,Plaani aktiveerimisel tasuline,Chargeable on plan activation,Chargeable on plan activation
quote.label.payment_status.initiated,Makse algatatud,Payment Initiated,Payment initiated for an quote text
quote.label.proforma_invoice,Proforma arve,Proforma Invoice,proforma invoice label
quote.label.proforma_invoice_date,Proforma arve kuupäev,Proforma Invoice Date, proforma invoice data label
quote.label.adjustments,Kohandused,Adjustments,The adjustments made to the quote 
quote.billing_cycle.12,12. arveldustsükkel,12th billing cycle,12th billing cycle
quote.billing_cycle.11,11. arveldustsükkel,11th billing cycle,11th billing cycle
quote.billing_cycle.10,10. arveldustsükkel,10th billing cycle,10th billing cycle
quote.term.weeks,nädalat,weeks,weeks
quote.billing_cycle.23,23. arveldustsükkel,23rd billing cycle,23rd billing cycle
quote.billing_cycle.22,22. arveldustsükkel,22nd billing cycle,22nd billing cycle
quote.billing_cycle.21,21. arveldustsükkel,21st billing cycle,21st billing cycle
quote.billing_cycle.20,20. arveldustsükkel,20th billing cycle,20th billing cycle
quote.label.billing_frequency,Arveldussagedus,Billing Frequency,Billing Frequency
quote.billing_cycle.16,16. arveldustsükkel,16th billing cycle,16th billing cycle
quote.billing_cycle.15,15. arveldustsükkel,15th billing cycle,15th billing cycle
quote.billing_cycle.14,14. arveldustsükkel,14th billing cycle,14th billing cycle
quote.billing_cycle.13,13. arveldustsükkel,13th billing cycle,13th billing cycle
quote.billing_cycle.19,19. arveldustsükkel,19th billing cycle,19th billing cycle
quote.billing_cycle.18,18. arveldustsükkel,18th billing cycle,18th billing cycle
quote.billing_cycle.17,17. arveldustsükkel,17th billing cycle,17th billing cycle
quote.billing_cycle.30,30. arveldustsükkel,30th billing cycle,30th billing cycle
quote.billing_cycle.34,34. arveldustsükkel,34th billing cycle,34th billing cycle
quote.billing_cycle.33,33. arveldustsükkel,33rd billing cycle,33rd billing cycle
quote.billing_cycle.32,32. arveldustsükkel,32nd billing cycle,32nd billing cycle
