key,value,reference value,description
zero_decimal_update_gateway,Lüüsi {0} kasutamine konfigureeritud valuutaga pole lubatud.,Using {0} gateway with the configured currency is not allowed.,Using {0} gateway with the configured currency is not allowed.
paypal_not_supported,"Valitud valuutat ei toetata, kuna olete seadistanud PayPal Express Checkouti.",Selected currency is not supported since you have configured PayPal Express Checkout.,Selected currency is not supported since you have configured PayPal Express Checkout.
paypal_setup_error,PayPali suunamisel ilmnes viga.,An error occured while redirecting to PayPal.,An error occured while redirecting to PayPal.
currency_not_supported,{0} ei toeta Chargebee seadistatud valuutat.,Currency configured in Chargebee is not supported by {0}.,Currency configured in Chargebee is not supported by {0}.
invalid_credential_with_message,{0},{0},{0}
gateway_credential_missing,Probleem teie makse töötlemisel. Palun proovige mõne aja pärast.,Problem in processing your payment. Please try after some time.,Problem in processing your payment. Please try after some time.
gw_credential_verification_failed,{0},{0},{0}
gateway_down_with_message,Lüüsiga ühenduse loomisel ilmnes sidehäire. Palun proovige mõne aja pärast. Tõenäoline põhjus: {0},Communication failure occurred when trying to contact the gateway. Please try after some time. Probable reason: {0},Communication failure occurred when trying to contact the gateway. Please try after some time. Probable reason: {0}
wepay_not_supported,wepay lüüsi ei toetata selle toimingu jaoks.,wepay gateway is not supported for this operation.,wepay gateway is not supported for this operation.
delete_card_error,Makseviisi kustutamisel ilmnes probleem. Palun proovige mõne aja pärast.,Problem occurred while deleting the payment method. Please try after some time.,Problem occurred while deleting the payment method. Please try after some time.
gateway_in_active_state,Maksevärav on juba aktiivses olekus,Payment gateway is already in active state,Payment gateway is already in active state
zero_decimal_update_site,Chargebee ei toeta valitud valuutat lüüsi {0} abil.,Chargebee doesn''t support the selected currency with {0} gateway.,Chargebee doesn''t support the selected currency with {0} gateway.
default_gateway_not_configured,Vaikimisi lüüsi pole konfigureeritud.,Default payment gateway not configured.,Default payment gateway not configured.
remove_archived_gw_not_supported,"Makseviisi ei saa eemaldada, kuna see on arhiivitud.",Payment gateway cannot be removed as it is archived.,Payment gateway cannot be removed as it is archived.
bank_account_payment_gateway_not_configured,"Seda toimingut ei toetata, kuna pangakonto jaoks pole konfigureeritud ühtegi makselüüsi.",This operation is not supported as there is no payment gateway configured for bank account.,This operation is not supported as there is no payment gateway configured for bank account.
empty_card_type_list,Aktsepteeritud kaarditüübid ei tohi olla tühjad,Accepted Card types cannot not be empty,Accepted Card types cannot not be empty
default_gateway_not_supported,Selle lüüsi puhul ei toetata vaikevalikut.,Default option is not supported for this gateway.,Default option is not supported for this gateway.
gateway_not_supported,"Valitud valuutat ei toetata, kuna olete seadistanud funktsiooni {0}.",Selected currency is not supported since you have configured {0}.,Selected currency is not supported since you have configured {0}.
payment_gateway_not_configured,"Seda toimingut ei toetata, kuna ühtegi makselüüsi pole konfigureeritud.",This operation is not supported as there is no payment gateway configured.,This operation is not supported as there is no payment gateway configured.
gateway_not_supported_for_mcp,Chargebee ei toeta teenuse {0} lüüsi mitme raha funktsiooni.,Chargebee doesn''t support multicurrency feature for {0} gateway.,Chargebee doesn''t support multicurrency feature for {0} gateway.
gateway_configuration_failed,{0}.,{0}.,{0}.
forbidden_to_remove,"Makselüüsi ei saa eemaldada, kuna on aktiivseid tellimusi.",Payment gateway cannot be removed as there are active subscriptions.,Payment gateway cannot be removed as there are active subscriptions.
gateway_down,[object Object],Communication failure occurred when trying to contact the gateway. Please try after some time,Communication failure occurred when trying to contact the gateway. Please try after some time
gocardless_redirect_error,GoCardlessisse ümbersuunamisel ilmnes viga.,An error occured while redirecting to GoCardless.,An error occured while redirecting to GoCardless.
invalid_credential,Kontrollige esitatud volikirju. Lüüsile ei pääse juurde.,Please check the submitted credentials. Not able to access the gateway.,Please check the submitted credentials. Not able to access the gateway.
gateway_already_configured,See lüüs on saidi jaoks juba konfigureeritud. Tõenäoline põhjus: {0},This gateway is already configured for the site. Probable reason: {0},This gateway is already configured for the site. Probable reason: {0}
