key,value,reference value,description
invalid_column,Veerus ({0}) olev väärtus {1} on vale,The value {1} in the column ({0}) is invalid,The value {1} in the column ({0}) is invalid
invalid_column_header,Veer {0} on vale.,The column {0} is invalid.,The column {0} is invalid.
billing_country_needed_to_collect_registered_for_gst_field,Selle välja valimiseks peate lisama arveldusriigi.,You need to add a Billing Country to select this field.,You need to add a Billing Country to select this field.
billing_country_needed,Käibemaksukohustuslase numbri kinnitamiseks on vaja arveldusriiki.,Billing country needed to validate the VAT number.,Billing country needed to validate the VAT number.
australia_tax_should_be_configured,Selle välja valimiseks peate Austraalia jaoks lubama maksu,You need to enable tax for Australia to select this field,You need to enable tax for Australia to select this field
tax.could_not_read_the_file,Fail sisaldab valesid väärtusi,File contains invalid values,File contains invalid values
unable_to_validate_abn,"ABN-i ei saa töödelda, kuna ABN-i otsingu server on maas.",Unable to process the ABN as the ABN Lookup server is down.,Unable to process the ABN as the ABN Lookup server is down.
no_header_found,Päist pole või see pole õigesti vormindatud.,Header are not present or not formatted properly.,Header are not present or not formatted properly.
no_tax_rules_found,Fail ei sisalda ühtegi maksureeglit,File does not contain any tax rule,File does not contain any tax rule
tax.un_supported_file_format,Toetamata failivorming. Lubatud on ainult CSV-failid,Unsupported file format. Only CSV files are allowed,Unsupported file format. Only CSV files are allowed
profile_service_type_error,See maksuprofiil on juba tooteliigiga {0} vastendatud. Profiilile saate kaardistada ainult ühe tootetüübi.,This tax profile is already mapped to the product type {0}. You can map only one product type to a profile.,This tax profile is already mapped to the product type {0}. You can map only one product type to a profile.
tax.wrong_format,Kasutaja ({0}) väärtus on vale,Value for ({0}) is invalid,Value for ({0}) is invalid
file_not_found,Maksukonfiguratsiooni faili ei leitud,Tax configuration file not found,Tax configuration file not found
duplicate_column,Veerg ({0}) ilmub failis mitu korda.,The column ({0}) appears more than once in the file.,The column ({0}) appears more than once in the file.
invalid_GSTIN,Peate sisestama kehtiva GSTIN-koodi.,You need to enter a valid GSTIN.,You need to enter a valid GSTIN.
invalid_abn_number,Peate sisestama kehtiva ABN.,You need to enter a valid ABN.,You need to enter a valid ABN.
eu_vat_not_applicable,Käibemaksukohustuslase number ei kehti selles riigis,VAT Number not applicable for this country,VAT Number not applicable for this country
zip_wrong_format,ei saa ZIP-väärtusi konfigureerida - {0},cannot configure the zip values - {0},cannot configure the zip values - {0}
invalid_zip_code,vale sihtnumber,invalid zip/postal code,invalid zip/postal code
org_address_not_config,"Kaasavat maksuhinna tüüpi ei saa konfigureerida, kuna kaupmehe maksumäära ei olnud võimalik kindlaks määrata",Inclusive Tax Price Type cannot be configured as merchant tax rate could not be determined,Inclusive Tax Price Type cannot be configured as merchant tax rate could not be determined
registered_for_gst_not_applicable,See valik kehtib ainult Austraalias.,This option is applicable for Australia only.,This option is applicable for Australia only.
invalid_vat_number,Peate sisestama kehtiva käibemaksukohustuslase numbri.,You need to enter a valid VAT number.,You need to enter a valid VAT number.
unable_to_validate,"Käibemaksu numbrit ei saa kinnitada, kuna VIESil on seisak.",Unable to validate VAT number as VIES is experiencing downtime.,Unable to validate VAT number as VIES is experiencing downtime.
us_unsupported_prefix,Metamärke ei saa kasutada koos ZIP + 4 sihtnumbriga - {0},Wildcard characters cannot be used along with ZIP+4 postal codes - {0},Wildcard characters cannot be used along with ZIP+4 postal codes - {0}
