key,value,reference value,description
exceeded_allowed_coupon_code_limit,Kupongikomplekti kohta on lubatud ainult {0} kupongikoodi.,Only {0} coupon codes allowed per coupon set.,Only {0} coupon codes allowed per coupon set.
invalid_request_with_no_applicable_coupon,kupongi ei leitud või see pole sobiv kupong,coupon not found or not a applicable coupon,coupon not found or not a applicable coupon
api_coupon_not_applied,sellele tellimusele pole kupongi {0} rakendatud,coupon {0} has not been applied on this subscription,coupon {0} has not been applied on this subscription
error_while_uploading_coupon_code,Viga üleslaadimisel. Ridalt {0} leiti kupongikoodi duplikaat.,Error during upload. Duplicate coupon code found at row {0}.,Error during upload. Duplicate coupon code found at row {0}.
already_redeemed,Selle tellimuse jaoks on kupong {0} juba lunastatud,The coupon {0} is already redeemed for this subscription,The coupon {0} is already redeemed for this subscription
rec_coupon_not_supported,"Kupongi {0} ei saa rakendada, kuna toetatakse ainult ühekordseid kuponge",Coupon {0} cannot be applied as only one-time coupons are supported,Coupon {0} cannot be applied as only one-time coupons are supported
cannot_delete_archived_coupon_code,Kasutatud kupongikoodi ei saa kustutada,Cannot delete used coupon code,Cannot delete used coupon code
un_supported_file_format,Toetamata failivorming. Lubatud on ainult CSV-failid,Unsupported file format. Only CSV files are allowed,Unsupported file format. Only CSV files are allowed
cannot_delete_exhausted_coupon_set,Ammendatud kupongikomplekti ei saa kustutada,Cannot delete exhausted Coupon Set,Cannot delete exhausted Coupon Set
max_redemptions_reached,Läbitud kupong {0} on juba {1} korda lunastatud. Rohkem lunastusi pole lubatud,The passed coupon {0} has already been redeemed {1} times. No more redemptions are allowed,Maximum redemption count of the coupon is exceeded.
too_many_characters_in_coupon_code,Rida {1} kupongikoodist leiate rohkem kui {0} tähemärki,More than {0} characters is found at coupon code in row {1},More than {0} characters is found at coupon code in row {1}
invalid_coupon,Sellist kupongi ei leitud,No such coupon found,No such coupon found
coupon_set_name_alreay_exists,teise kupongi jaoks on kupongikomplekti nimi juba olemas.,coupon set name already exists for another coupon.,coupon set name already exists for another coupon.
applicable_item_limit_exceeded,Ühes või mitmes kupongis on rohkem kui {0} rakendatavat eset. Lisateabe saamiseks võtke ühendust aadressil support@chargebee.com.,One or more coupon has more than {0} applicable items. Please contact support@chargebee.com for further details.,One or more coupon has more than {0} applicable items. Please contact support@chargebee.com for further details.
invalid_subscription_state,Kupongi rakendamiseks / muutmiseks on vale tellimuse olek,Invalid subscription state to apply/change coupon,Invalid subscription state to apply/change coupon
exceeded_allowed_coupon_set_limit,Kupongi kohta on lubatud ainult {0} kupongikomplekti.,Only {0} coupon sets allowed per coupon.,Only {0} coupon sets allowed per coupon.
cannot_archive_redeemed_coupon_code,Lunastatud kupongikoodi ei saa arhiivida,Cannot archive a redeemed coupon code,Cannot archive a redeemed coupon code
two_coupons_of_same_type,Seda kupongi ei saa selle tellimuse jaoks rakendada. Lisateabe saamiseks pöörduge müüja poole.,This coupon cannot be applied for this subscription. Please contact the seller for more details.,This coupon cannot be applied for this subscription. Please contact the seller for more details.
no_such_coupon,"Sellist kupongi {0} pole, mida saaksite lunastada",No such coupon {0} to redeem,Coupon is not found
coupon_not_applicable,"Kupongi {0} ei saa rakendada, kuna see ei kehti ühegi üksuse kohta",Coupon {0} cannot be applied as it is not applicable to any of the items,Coupon is not applicable for any of the passed item
no_coupon_code_found,Failist ei leitud kupongikoode.,No coupon codes found in the file.,No coupon codes found in the file.
coupon_expired,Rakendatud kupong {0} on juba aegunud {1},Applied coupon {0} has already expired on {1},Applied coupon {0} has already expired on {1}
invalid_request_with_no_coupon,Sellele tellimusele pole kuponge rakendatud,No coupons have been applied on this subscription,No coupons have been applied on this subscription
could_not_read_the_file,CSV-faili sisu ei õnnestunud lugeda.,Could not able to read the content in CSV file.,Could not able to read the content in CSV file.
invalid_coupon_code,Vale kupongikood,Invalid coupon code,Invalid coupon code
coupon_code_not_applicable_for_this_coupon,Kupongi kood sellele kupongile ei kehti,Coupon code is not applicable for this coupon,Coupon code is not applicable for this coupon
coupon_code_already_exists,Kupongikood on juba olemas. Duplikaat pole lubatud,Coupon code already exists. Duplicate not allowed,Coupon code already exists. Duplicate not allowed
