key,value,reference value,description
enum.contract_term_base.action_at_term_end.name.renew,Uuendab veel üheks ametiajaks,Renews for another term,"<li>Contract term completes and a new contract term is started for the number of billing cycles specified in <a href=""subscriptions#create_subscription_for_customer_contract_term_billing_cycle_on_renewal""><code>contract_billing_cycle_on_renewal</code></a>.</li><li>The <code>action_at_term_end</code> for the new contract term is set to <code>renew</code>."
enum.plan_base.period_unit.name.year,Aasta,Year,Charge based on year(s)
enum.credit_note_base.reason_code.name.chargeback,Tagasimakse,Chargeback,Can be set when you are recording your customer Chargebacks
enum.contract_term_base.action_at_term_end.name.cancel,Leping lõpeb,Contract ends,Contract term completes and subscription is canceled.
enum.public_card_error_code.name.paypal_general_err,Teie paypali kontole pääsemisel tekkis probleem.,We've encountered a problem while accessing your paypal account.,We've encountered a problem while accessing your paypal account.
enum.invoice_base.status.name.posted,Postitatud,Posted,Indicates the payment is not yet collected and will be in this state till the due date to indicate the due period
enum.line_item_base.type.name.account_credits,Konto krediidid,Account Credits,Account Credits
enum.payment_method_base.type.name.paypal_express_checkout,Paypal Express Checkout,Paypal Express Checkout,Payments made via PayPal Express Checkout.
enum.payment_method_base.type.name.e_2checkout,2Checkout,2Checkout,2Checkout
enum.payment_method_base.type.name.bancontact,Bancontact,Bancontact,Bancontact Card Payments.
enum.invoice_base.status.name.pending,Ootel,Pending,"<ul><li><strong><a href=""/docs/api/invoices?prod_cat_ver=2#invoice_status"">Product Catalog 2.0:</a></strong> The invoice is
    yet to be closed (sent for payment collection). An invoice is generated with this <code>status</code> when it has line items that
    belong to items that are <code>metered</code> or when the <code>subscription.create_pending_invoices</code>
    attribute is set to <code>true</code>.<br> <strong><a href=""/docs/api/invoices?prod_cat_ver=1#invoice_status""
</li>                                                          <li>Product Catalog 1.0:</a></strong> The invoice is yet to be
    closed (sent for payment collection). All invoices are generated with this <code>status</code> when <a
            href=""https://www.chargebee.com/docs/metered_billing.html"" target=""_blank"" rel=""noreferrer noopener"">Metered
        Billing</a> is enabled for the site.</li></ul>"
enum.line_item_base.type.name.coupon_credit,Kupongikrediit,Coupon Credit,Coupon Credit
enum.public_card_error_code.name.amz_account_suspended,Amazoni konto kasutamisel tekkis probleem. Valige mõni muu makseviis.,Encountered a problem while using your amazon account. Please select a different payment method.,Encountered a problem while using your amazon account. Please select a different payment method.
enum.public_card_error_code.name.prepaid_card_err,Ettemakstud kaarte ei toetata.,Prepaid cards are not supported.,Prepaid cards are not supported.
enum.tax_reg_number_base.label.name.gstin,GSTIN,GSTIN,GSTIN
enum.payment_method_base.type.name.card,Kaart,Card,Card based payment including credit cards and debit cards. Details about the card can be obtained from the card resource.
enum.transaction_base.payment_method.name.sofort,Sofort,Sofort,Sofort
enum.item_price_base.trial_period_unit.name.month,Kuu,Month,Month
enum.public_card_error_code.name.payapl_ec_token_expired_invalid,Teie PayPali seanss on aegunud. Palun proovi uuesti.,Your PayPal session has expired. Please try again.,Your PayPal session has expired. Please try again.
enum.line_item_base.type.name.addon_item_price,Addoni kauba hind,Addon Item Price,Addon Item Price
enum.quote_base.status.name.approved,Heaks kiidetud,Approved,Approved.
enum.subscription_base.state.name.non_renewing,Ei uuene,Non Renewing,The subscription will be canceled at the end of the current term.
enum.public_card_error_code.name.amz_agreement_declined,Teie valitud Amazonase makseviis lükati tagasi. Värskendage seda ja proovige uuesti.,Your selected payment method in amazon was declined. Please update it and try again.,Your selected payment method in amazon was declined. Please update it and try again.
enum.transaction_failure_reason.name.card_barred,Kaotatud / suletud / blokeeritud kaart,Lost / Closed / Blocked Card,Lost / Closed / Blocked Card
enum.credit_card_base.card_type.name.american_express,American Express,American Express,An American Express card.
enum.line_item_base.type.name.fractional_correction,Murru parandus,Fractional Correction,Fractional Correction
enum.credit_card_base.funding_type.name.credit,Krediit,Credit,A credit card.
enum.contract_term_base.action_at_term_end.name.evergreen,"Leping lõpeb, tellimus jätkub","Contract ends, subscription continues to renew",Contract term completes and the subscription renews.
enum.credit_card_base.card_type.name.mastercard,MasterCard,MasterCard,A MasterCard.
enum.bank_account_base.account_holder_type.name.individual,Üksikisik,Individual,Individual
enum.bank_account_base.account_type.name.checking,Kontrollimine,Checking,Checking Account
enum.invoice_customization_base.cn_title.name.credit_note,KREDIIDILEHT,CREDIT NOTE,CREDIT NOTE
enum.transaction_base.payment_method.name.bancontact,Bancontact,Bancontact,Bancontact
enum.credit_card_base.card_type.name.other,Muu,Other,Card belonging to types other than those listed above.
enum.credit_note_base.reason_code.name.write_off,Maha kirjutama,Write Off,"This reason will be set automatically for the Credit Notes created during invoice <a target=""_blank"" href=""https://www.chargebee.com/docs/invoice-operations.html#write-off"">Write Off</a> operation."
enum.credit_note_base.reason_code.name.fraudulent,PETUSLIK,FRAUDULENT,FRAUDULENT
enum.credit_note_base.reason_code.name.service_unsatisfactory,Teenus on mitterahuldav,Service Unsatisfactory,Service Unsatisfactory
enum.transaction_failure_reason.name.fraud,Pettuskaart,Fraud card,Fraud card
enum.quote_setting_base.quote_title.name.proforma_invoice,PROFORMA ARV,PROFORMA INVOICE,PROFORMA INVOICE
enum.item_price_base.trial_period_unit.name.day,Päev,Day,Day
enum.credit_card_base.funding_type.name.debit,Deebet,Debit,A debit card.
enum.pricing_model.name.tiered,Mitmetasandiline,Tiered,The per unit price is based on the tier that the total quantity falls in.
enum.credit_card_base.card_type.name.not_applicable,Ei ole kohaldatav,Not Applicable,Used for offline entries in transactions. Not applicable for cards
enum.transaction_failure_reason.name.card_expired,Kaart on aegunud,Card Expired,Card Expired
enum.item_price_base.period_unit.name.month,Kuu,Month,Month
enum.line_item_base.type.name.credit_adjustments,Krediidi korrigeerimine,Credit Adjustments,Credit Adjustments
enum.transaction_failure_reason.name.contact_details_required,Vale kontaktandmed,Invalid Contact details,Invalid Contact details
enum.credit_note_base.reason_code.name.product_unsatisfactory,Toode ei rahulda,Product Unsatisfactory,Product Unsatisfactory
enum.transaction_base.payment_method.name.paypal_express_checkout,Paypal Express Checkout,Paypal Express Checkout,Paypal Express Checkout
enum.credit_note_base.status.name.voided,Tühistatud,Voided,When the Credit Note has been cancelled.
enum.subscription_base.state.name.active,Aktiivne,Active,The subscription is active and will be charged for automatically based on the items in it.
enum.plan_base.trial_period_unit.name.day,Päev,Day,In days
enum.credit_card_base.card_type.name.visa,Visa,Visa,A Visa card.
enum.contract_term_base.action_at_term_end.name.renew_once,Tühistatakse järgmise lepingutingimuse lõpus,Cancels at end of next contract term,"Used when you want to renew the contract term just once. Does the following: <li>Contract term completes and a new contract term is started for the number of billing cycles specified in <a href=""subscriptions#create_subscription_for_customer_contract_term_billing_cycle_on_renewal""><code>contract_billing_cycle_on_renewal</code></a>.</li><li>The <code>action_at_term_end</code> for the new contract term is set to <code>cancel</code>.</li></ul>"
enum.transaction_failure_reason.name.invalid_payment_method,Kehtetu makseviis,Invalid Payment Method,Invalid Payment Method
enum.credit_note_base.status.name.refund_due,Tagasimakse tähtaeg,Refund Due,"When the credits are yet to be used, or have been partially used."
enum.line_item_base.type.name.non_recurring_addon_charge,Korduv lisatasu,Non Recurring Addon Charge,Non Recurring Addon Charge
enum.bank_account_base.account_type.name.unknown,Teadmata,Unknown,Bank Account Type is not set at the gateway
enum.credit_card_base.card_type.name.jcb,JCB,JCB,A JCB card.
enum.transaction_base.payment_method.name.other,Muu,Other,Payment Methods other than the above types
enum.payment_method_base.type.name.direct_debit,Otsekorraldusega,Direct Debit,Represents bank account for which the direct debit or ACH agreement/mandate is created.
