key,value,reference value,description
portal.action.success.not_signed_up,Nu v-ați înscris încă. Am trimis linkul de înscriere la adresa dvs. de e-mail.,You haven't signed up yet. We've sent the sign up link to your email.,You haven't signed up yet. We've sent the sign up link to your email.
portal.action.success.payment_src_removed_backup, %{payment_method} nemarcat ca metodă de plată de rezervă.,Unmarked %{payment_method} as Backup payment method.,after removing the tag to the payment method as Backup. eg: Unmarked Visa (...4444) as Backup payment method.
portal.action.notice.portal_login,Ați configurat deja contul de portal al clienților utilizând această adresă de e-mail. Vă rugăm să vă autentificați aici.,You've already setup your customer portal account using this email address. Please login here.,You've already setup your customer portal account using this email address. Please login here.
portal.action.success.payment_src_updated,Detaliile %{payment_method} au fost actualizate.,%{payment_method} details have been updated.,after the card details have been updated. eg: Visa (...4444) details have been updated.
portal.action.error.maximum_number_exceeded,Ați depășit numărul maxim de încercări de verificare a acestui cont bancar,You have exceeded the maximum number of attempts to verify this bank account,You have exceeded the maximum number of attempts to verify this bank account
portal.action.success.email_not_verified_login,Nu v-ați confirmat adresa de e-mail. Un alt e-mail de verificare a fost trimis în contul dvs. Trebuie să vă verificați ID-ul de e-mail pentru a vă autentifica.,You haven't verified your email. Another verfication email has been sent to your account. You need to verify your email ID to login.,You haven't verified your email. Another verfication email has been sent to your account. You need to verify your email ID to login.
portal.action.success.forgot_password,Veți primi instrucțiunile de resetare a parolei dacă v-ați abonat utilizând acest ID de e-mail.,You will receive the password reset instructions if you have subscribed using this email ID.,You will receive the password reset instructions if you have subscribed using this email ID.
portal.action.error.url_expired_invalid,Adresa URL pare să fie expirată sau invalidă. Vă rugăm să introduceți adresa de e-mail pentru a solicita un alt link.,The URL appears to be either expired or invalid. Please enter your email address to request another link.,The URL appears to be either expired or invalid. Please enter your email address to request another link.
portal.action.success.not_completed_signup,Nu v-ați finalizat încă înregistrarea. Am trimis din nou linkul de înscriere la adresa dvs. de e-mail.,You haven't completed your sign up yet. We've resent the sign up link to your email.,You haven't completed your sign up yet. We've resent the sign up link to your email.
portal.action.success.change_password,Parola dvs. a fost modificată cu succes.,Your password has been changed successfully.,Your password has been changed successfully.
portal.action.success.payment_src_added, %{payment_method} adăugat ca metodă de plată,%{payment_method} added as a payment method, after the card details have been added. eg: Visa (...4444) added as a payment method.
portal.action.success.verified_account,V-ați verificat contul cu succes. Autentifică-te aici.,You have successfully verified your account. Login here.,You have successfully verified your account. Login here.
portal.action.success.shipping_address_update,Am actualizat cu succes detaliile adresei dvs. de expediere.,Successfully updated your shipping address details.,Successfully updated your shipping address details.
portal.action.success.billing_address_update,Am actualizat cu succes detaliile adresei dvs. de facturare.,Successfully updated your billing address details.,Successfully updated your billing address details.
portal.action.success.subscription_cancelled_removed_card,Ați anulat abonamentul și ați eliminat cardul de credit.,Successfully canceled your subscription and your credit card removed.,Successfully canceled your subscription and your credit card removed.
portal.action.success.subscription_cancelled,Ați anulat cu succes abonamentul.,Successfully canceled your subscription.,Successfully canceled your subscription.
portal.action.success.payment_method_removed, %{payment_method} șters.,%{payment_method} deleted.,Deleting a payment method. eg: Visa (...4444) deleted.
portal.action.notice.email_not_verified,Ați configurat deja portalul pentru clienți. A fost trimis un e-mail de verificare. Vă rugăm să vă verificați adresa de e-mail și să încercați să vă conectați.,You've already setup your customer portal. A verification email has been sent. Please verify your email address and try logging in.,You've already setup your customer portal. A verification email has been sent. Please verify your email address and try logging in.
portal.action.success.payment_src_marked_primary, %{payment_method} marcat ca metodă de plată principală.,%{payment_method} marked as Primary payment method.,after associating a tag to the payment method as Primary. eg: Visa (...4444) marked as Primary payment method.
portal.action.success.subscription_change,V-ați actualizat abonamentul cu succes.,Successfully updated your subscription.,Successfully updated your subscription.
portal.action.success.account_update,Am actualizat cu succes detaliile contului dvs.,Successfully updated your account details.,Successfully updated your account details.
portal.action.error.password_expired,Parola ta a expirat. Vă rugăm să o schimbați aici.,Your password has expired. Please change it here.,Your password has expired. Please change it here.
portal.action.success.reset_password,Succes: parola dvs. a fost resetată! Autentifică-te aici.,Success: Your password has been reset! Login here.,Success: Your password has been reset! Login here.
portal.action.notice.complete_setup,Am trimis un e-mail cu instrucțiuni pentru a vă înscrie.,We've sent an email with instructions to complete your sign up.,We've sent an email with instructions to complete your sign up.
portal.action.success.payment_src_marked_backup, %{payment_method} marcat ca metodă de plată de rezervă.,%{payment_method} marked as Backup payment method.,after associating a tag to the payment method as Backup. eg: Visa (...4444) marked as Backup payment method.
portal.action.success.bank_account_verified,Contul bancar este verificat cu succes.,The bank account is successfully verified.,The bank account is successfully verified.
