key,value,reference value,description
card_orders.order.id,Comanda ID,Order ID,
button.update_payment_method,Actualizați metoda de plată,Update Payment Method,
button.extend_subscription,Extindeți abonamentul,Extend Subscription,
card_orders_shipping_address.address.orders_shipping_address,Adresa de transport,Shipping Address,
button.retarget_hp_url,Finalizați achiziția,Complete Your Purchase,
button.reset_password,Reseteaza parola,Reset Password,
card_contract_terms.contract_term.current_billing_cycle,Ciclul curent,Current Cycle,
button.portal_verify_email,verifica adresa de email,Verify Email Address,
card_invoices.title,Facturile dvs.,Your Invoices,
card_addresses.billing_address.full_billing_address,Adresa De Facturare,Billing Address,
button.pay_now,Plătește acum,Pay Now,
button.claim_gift,Revendicați cadoul,Claim Gift,
card_orders.order.shipment_carrier,Transportator de transport,Shipment carrier,
button.click_here,Click aici,Click Here,
card_contract_terms.contract_term.billing_cycle,Cicluri totale de facturare,Total Billing Cycles,
card_offline_pm.subscriptions.selected_offline_pm,Metoda de plată selectată,Selected payment method,
card_orders.order.batch_id,Codul lotului,Batchid,
card_offline_pm.subscriptions.offline_pm_instruction,Detalii suplimentare,Additional details,
card_recurring_items.title,Abonamentul dvs.,Your Subscription,
card_contract_terms.contract_term.termination_fee,Taxa de reziliere,Termination fee,
card_customer.title,Detaliile tale,Your details,
card_recurring_items.subscription.id,ID,ID,
card_addresses.shipping_address.full_shipping_address,Adresa de transport,Shipping Address,
card_gift_message.title,Iată un mesaj personal pentru dvs.,Here's a personal message for you,
card_orders.order.amount,Cantitatea comenzii,Order Amount,
card_orders.order.shipping_date,Data expedierii,Shipment date,
card_hp_order_items.title,Articolele din comanda dvs.:,Items in your order:,
card_contract_terms.contract_term.action_at_term_end,La sfârșitul termenului,At Term-End,
card_orders.order.tracking_id,Cod de urmărire,Tracking id,
card_recurring_items.subscription.po_number,cod postal,PO Number,
card_orders.order.note,Notă,Note,
card_contract_terms.title,Detalii contract,Contract details,
card_contract_terms.contract_term.total_contract_value,Valoarea totală a contractului,Total Contract Value,
card_contract_terms.contract_term.contract_period,Perioada contractuala,Contract Period,
card_orders.title,Comanda dumneavoastră,Your order,
card_customer.customer.id,ID,ID,
