key,value,reference value,description
portal.stripe_acc_status_reason.errored,Transferul recent trimis în contul bancar nu a reușit. Contul bancar nu poate fi utilizat pentru plăți viitoare,Recent transfer sent to the bank account failed. The bank account cannot be used for future payments,Recent transfer sent to the bank account failed. The bank account cannot be used for future payments
portal.change_password.reenter_new_password,parolele nu se potrivesc,Passwords do not match,Passwords do not match
portal.change_password.new_password_not_same,Parola nouă este aceeași cu parola curentă,New password is same as the current password,New password is same as the current password
portal.change_password.current_password.incorrect,Parola pe care ați dat-o este incorectă,The password you gave is incorrect,The password you gave is incorrect
portal.stripe_acc_status_reason.verification_failed,Încercările maxime de verificare a contului bancar au fost traversate,Max attempts to verify the bank account has been crossed,Max attempts to verify the bank account has been crossed
portal.account_details.address,Abordare,Address,Address Label
portal.stripe_acc_status_reason.validated,Contul bancar nu este încă verificat,The bank account is not yet verified,The bank account is not yet verified
portal.stripe_acc_status_reason.verified,Contul bancar este verificat,The bank account is verified,The bank account is verified
portal.stripe_acc_status_reason.new,Contul bancar nu este încă verificat,The bank account is not yet verified,The bank account is not yet verified
portal.change_password.recently_used,Parolele folosite recent nu pot fi refolosite din nou,Recently used passwords cannot be reused again,Recently used passwords cannot be reused again
