key,value,reference value,description
cbjs_grp.bank,Bank,Bank,Bank
cbjs_grp.select_bank,Välj Bank,Select Bank,Select Bank
cbjs_grp.list_supported_bank,Hämtar lista över banker som stöds,Fetching list of supported banks,Fetching list of supported banks
inapp_checkout.customer.header,Lägg till dina kontouppgifter,Add your account details,Add your account details
inapp_checkout.customer.header.edit,Redigera kontoinformation,Editing account details,Editing account details
inapp_checkout.customer.update,Uppdatering,Update,Update
inapp_checkout.customer.next,Nästa,Next,Next
inapp_checkout.billing_address.header,Lägg till din faktureringsadress,Add your billing address,Add your billing address
inapp_checkout.billing_address.header.edit,Redigerar faktureringsadress,Editing billing address,Editing billing address
inapp_checkout.billing_address.update,Uppdatering,Update,Update
inapp_checkout.billing_address.next,Nästa,Next,Next
inapp_checkout.shipping_address.header,Lägg till din leveransadress,Add your shipping address,Add your shipping address
inapp_checkout.shipping_address.header.edit,Redigerar leveransadress,Editing shipping address,Editing shipping address
inapp_checkout.shipping_address.update,Uppdatering,Update,Update
inapp_checkout.shipping_address.next,Nästa,Next,Next
inapp_checkout.choose_sa.header,Välj leveransadress,Choose Shipping address,Choose Shipping address
inapp_checkout.billing_address.copy_to_shipping,Skicka till min faktureringsadress,Ship to my billing address,Ship to my billing address
inapp_checkout.shipping_address.choose.add,Lägg till ny,Add New,Add New
inapp_checkout.payment_method.choose.add,Lägg till betalningsmetod,Add Payment Method,Add Payment Method
inapp_checkout.payment_method.header,Lägg till dina betalningsuppgifter,Add your payment details,Add your payment details
inapp_checkout.payment_method.header.edit,Redigera betalningsinformation,Editing payment details,Editing payment details
inapp_checkout.payment_method.header.select,Välj en betalningsmetod,Select a payment method,Select a payment method
inapp_checkout.payment_method.footer.choose,Välj en annan betalningsmetod,Choose a different payment method,Choose a different payment method
inapp_checkout.payment_method.update,Uppdatering,Update,Update
inapp_checkout.payment_method.next,Nästa,Next,Next
inapp_checkout.subscription.header,Lägg till dina prenumerationsuppgifter,Add your subscription details,Add your subscription details
inapp_checkout.invoice.header,Lägg till dina inköpsuppgifter,Add your purchase details,Add your purchase details
inapp_checkout.subscription.header.edit,Redigera prenumerationsinformation,Editing Subscription Details,Editing Subscription Details
inapp_checkout.invoice.header.edit,Redigera inköpsinformation,Editing Purchase Details,Editing Purchase Details
inapp_checkout.subscription.update,Uppdatering,Update,Update
inapp_checkout.invoice.update,Uppdatering,Update,Update
inapp_checkout.subscription.next,Nästa,Next,Next
inapp_checkout.invoice.next,Nästa,Next,Next
inapp_checkout.review.header,Slutför din beställning,Complete your order,Complete your order
inapp_checkout.pay_review.header,Slutför din beställning,Complete your order,Complete your order
inapp_checkout.review.subscribe_btn.current_charge_present.txt,Betala %{amount} och prenumerera,Pay %{amount} & subscribe,Pay %{amount} & subscribe
inapp_checkout.review.subscribe_btn.current_charge_zero.txt,Prenumerera,Subscribe,Subscribe
inapp_checkout.review.order.header,Ordersammanfattning,Order summary,Order summary
inapp_checkout.review.account.header,konto,Account,Account
inapp_checkout.review.billing.header,Fakturering,Billing,Billing
inapp_checkout.review.shipping.header,Frakt,Shipping,Shipping
inapp_checkout.review.billing_shipping.header,Fakturering och frakt,Billing & Shipping,Billing & Shipping
inapp_checkout.review.subscription.header,Prenumerationsinformation,Subscription Details,Subscription Details
inapp_checkout.review.invoice.header,Köpinformation,Purchase Details,Purchase Details
inapp_checkout.review.pm.header,Betalning,Payment,Payment
inapp_checkout.review.more,Granska detaljer,Review Details,Review Details
inapp_checkout.shipping_address.header.choose,Välj leveransadress,Choose Shipping Address,Choose Shipping Address
inapp_checkout.choose_pm.header,Välj betalsätt,Choose Payment Method,Choose Payment Method
inapp_checkout.coupon.apply,Tillämpa,Apply,Apply
inapp_checkout.coupon.label,Använd kupong,Apply coupon,Apply coupon
inapp_checkout.coupon.placeholder,Ange kupongkod,Enter coupon code,Enter coupon code
inapp_checkout.cart.header.edit,Redigera order,Edit order,Edit order
inapp_checkout.cart.header,Du beställer,Your order,Your order
inapp_checkout.cart.next,Fortsätt till utcheckningen,Proceed To Checkout,Proceed To Checkout
inapp_checkout.cart.remove,Avlägsna,Remove,Remove
inapp_checkout.cart.recommended_addon_title,Rekommenderade tillägg,Recommended addons,Recommended addons
inapp_checkout.payment_method.card.display_name,Kort,Card,Card
inapp_checkout.payment_method.paypal.display_name,PayPal,PayPal,PayPal
inapp_checkout.thankyou.header,,,
inapp_checkout.thankyou.body,,,
inapp_checkout.thankyou.close,STÄNGA,CLOSE,CLOSE
inapp_checkout.otp.enter,Ange ditt sexsiffriga engångslösenord,Enter your six-digit one time password,Enter your six-digit one time password
inapp_checkout.password.enter,Ange ditt lösenord,Enter your password,Enter your password
inapp_checkout.otp.resend,Skicka engångslösenordet igen,Resend the one time password,Resend the one time password
inapp_checkout.login.via_otp,Logga in med ett engångslösenord,Login via one time password,Login via one time password
inapp_checkout.otp.enter_password,Ange lösenord istället,Enter password instead,Enter password instead
inapp_checkout.otp_resend.notify,Nytt engångslösenord skickas till din e-postadress,New one time password send to your email address,New one time password send to your email address
inapp_checkout.checkuser.error.multiple_subscriptions_not_allowed,Du har redan prenumeration hos oss,You already have a subscription with us,You already have a subscription with us
inapp_checkout.otp.guest,Fortsätt som gäst,Proceed as guest,Proceed as guest
inapp_checkout.checkuser.email,Ange e-post för att fortsätta,Enter email to proceed,Enter email to proceed
inapp_checkout.checkuser.next,Nästa,Next,Next
inapp_checkout.modal_button.confirm,Bekräfta,Confirm,Confirm
inapp_checkout.modal_button.cancel,Avbryt,Cancel,Cancel
inapp_checkout.po_number.label,PO-nummer,PO Number,PO Number
inapp_checkout.items_in_total.custom_label,,,
inapp_checkout.discounts_applied.label,,,
inapp_checkout.payment_method.bacs.guarantee.header,Tillbaka till betalning,Back to Payment,Back to Payment
inapp_checkout.payment_method.bank_account.btn.proceed_to_review,Fortsätt till granskning,Proceed to Review,Proceed to Review
inapp_checkout.payment_method.bank_account.btn.enter_iban,Ange IBAN,Enter IBAN,Enter IBAN
inapp_checkout.payment_method.bank_account.btn.enter_local_details,Ange lokala bankuppgifter,Enter local bank details,Enter local bank details
inapp_checkout.payment_method.bank_account.btn.enter_your_name,Ange ditt namn,Enter your name,Enter your name
inapp_checkout.payment_method.bank_account.btn.enter_company_name,Ange företagsnamn,Enter company name,Enter company name
inapp_checkout.card.billing_address,Använd min faktureringsadress som kortadress,Use my billing address as card address,Use my billing address as card address
inapp_checkout.card.shipping_address,Använd min leveransadress som kortadress,Use my shipping address as card address,Use my shipping address as card address
inapp_checkout.item.breakdown.show,Se detaljer,See Details,See Details
inapp_checkout.item.breakdown.hide,Gömma detaljer,Hide Details,Hide Details
inapp_checkout.cart.trial.info,Du kommer att debiteras efter testperioden %{plan_trial_period}.,You will be charged after the %{plan_trial_period} trial.,You will be charged after the %{plan_trial_period} trial.
inapp_checkout.cart.note.plan.trial,Du kommer att debiteras efter testperioden %{plan_trial_period}.,You will be charged after the %{plan_trial_period} trial.,You will be charged after the %{plan_trial_period} trial.
inapp_checkout.review.note.plan.trial,,,
inapp_checkout.payment_method.note.plan.trial,,,
inapp_checkout.cart.note.plan.no_trial,,,
inapp_checkout.review.note.plan.no_trial,,,
inapp_checkout.payment_method.note.plan.no_trial,,,
inapp_checkout.customer.note,,,
inapp_checkout.subscription.note,,,
inapp_checkout.shipping_address.note,,,
inapp_checkout.billing_address.note,,,
inapp_checkout.cart.pay_now.label,Betala nu,Pay now,Pay now
inapp_checkout.cart.next_charge.label,Nästa avgift den %{date},Next charge on %{date},Next charge on %{date}
inapp_checkout.order_summary.charge_now.label,Avgiftsbelagd nu,Chargeable now,Chargeable now
inapp_checkout.order_summary.next_charge.label,Avgifter på %{date},Charges on %{date},Charges on %{date}
inapp_checkout.order.edit.link,Redigera order,Edit order,Edit order
inapp_checkout.estimate_display_screen.header,Din orderöversikt,Your order summary,Your order summary
inapp_checkout.credits_applied.label,Krediter tillämpas,Credits applied,Credits applied
inapp_checkout.non_rec_addon.tag,EN GÅNG,ONE-TIME,ONE-TIME
inapp_checkout.coupon.description, %{amount} kupong tillämpad,%{amount} coupon applied,%{amount} coupon applied
inapp_checkout.free_quantity.description, %{units} enheter gratis,%{units} units free,%{units} units free
inapp_checkout.referral.title,Hänvisa dina vänner,Refer your friends,Refer your friends
inapp_checkout.referral.cb_reward,Hänvisa dina vänner så ger vi dig %{referral_credits} när de köper sin första prenumeration.,Refer your friends and we will give you %{referral_credits} when they purchase their first subscription.,Refer your friends and we will give you %{referral_credits} when they purchase their first subscription.
inapp_checkout.referral.custom_reward,Hänvisa dina vänner så belönar vi dig när de köper sin första prenumeration.,Refer your friends and we will reward you when they purchase their first subscription.,Refer your friends and we will reward you when they purchase their first subscription.
inapp_checkout.referral.friend_discount,Din vän får %{referral_friend_discount} rabatt.,Your friend will get %{referral_friend_discount} discount.,Your friend will get %{referral_friend_discount} discount.
inapp_checkout.referral.link_label,Din remisslänk,Your referral link,Your referral link
inapp_checkout.review.threedsWarning.non_trial,Du kan omdirigeras till din banksida för säker 3D-verifiering.,You may be redirected to your bank page for 3D secure verification.,You may be redirected to your bank page for 3D secure verification.
