key,value,reference value,description
portal.stripe_acc_status_reason.errored,Не вдалося нещодавно надіслати переказ на банківський рахунок. Банківський рахунок не можна використовувати для майбутніх платежів,Recent transfer sent to the bank account failed. The bank account cannot be used for future payments,Recent transfer sent to the bank account failed. The bank account cannot be used for future payments
portal.change_password.reenter_new_password,Паролі не співпадають,Passwords do not match,Passwords do not match
portal.change_password.new_password_not_same,"Новий пароль такий самий, як і поточний",New password is same as the current password,New password is same as the current password
portal.change_password.current_password.incorrect,Ви вказали неправильний пароль,The password you gave is incorrect,The password you gave is incorrect
portal.stripe_acc_status_reason.verification_failed,Макс. Спроб підтвердити банківський рахунок перетнуто,Max attempts to verify the bank account has been crossed,Max attempts to verify the bank account has been crossed
portal.account_details.address,Адреса,Address,Address Label
portal.stripe_acc_status_reason.validated,Банківський рахунок ще не підтверджено,The bank account is not yet verified,The bank account is not yet verified
portal.stripe_acc_status_reason.verified,Банківський рахунок підтверджено,The bank account is verified,The bank account is verified
portal.stripe_acc_status_reason.new,Банківський рахунок ще не підтверджено,The bank account is not yet verified,The bank account is not yet verified
portal.change_password.recently_used,Нещодавно використані паролі не можна використовувати повторно,Recently used passwords cannot be reused again,Recently used passwords cannot be reused again
