key,value,reference value,description
hp_v3.pm.agreement.stripe_sepa,"Надаючи свій IBAN і підтверджуючи цей платіж, ви дозволяєте %{merchant_name}, кредитору та Stripe, нашому постачальнику платіжних послуг, надіслати вашому банку інструкції щодо списання коштів з вашого рахунку, а ваш банк - з вашого рахунку відповідно до цих інструкцій. Ви маєте право на повернення коштів у своєму банку згідно з умовами вашої угоди з вашим банком. Повернення коштів вимагається протягом 8 тижнів, починаючи з дати дебетування вашого рахунку.","By providing your IBAN and confirming this payment, you are authorizing %{merchant_name}, the creditor and Stripe, our payment service provider, to send instructions to your bank to debit your account and your bank to debit your account in accordance with those instructions. You are entitled to a refund from your bank under the terms and conditions of your agreement with your bank. A refund must be claimed within 8 weeks starting from the date on which your account was debited.","By providing your IBAN and confirming this payment, you are authorizing %{merchant_name}, the creditor and Stripe, our payment service provider, to send instructions to your bank to debit your account and your bank to debit your account in accordance with those instructions. You are entitled to a refund from your bank under the terms and conditions of your agreement with your bank. A refund must be claimed within 8 weeks starting from the date on which your account was debited."
hp_v3.inapp_checkout.registered_gst_txt,Я зареєструвався на GST,I have registered for GST,I have registered for GST
hp_v3.direct_debit.gocardless_becs_nz_title,Інструкція прямого дебетування,Direct Debit Instruction,Direct Debit Instruction
hp_v3.bank_based_payments.owner_name,Ім'я,Name,Owner name for SEPA conversion in bank based payments
hp_v3.pm.agreement.gocardless_becs_nz_2_b,правила та умови.,terms and conditions.,terms and conditions.
hp_v3.pm.agreement.gocardless_becs_nz_2_a,"Я погоджуюсь з тим, що ці повноваження регулюються умовами мого банку, що стосуються мого рахунку та конкретного ініціатора",I agree that this authority is subject to my bank’s terms and conditions that relate to my account and to the specific initiator,I agree that this authority is subject to my bank’s terms and conditions that relate to my account and to the specific initiator
hp_v3.pm.bancontact_desc,повторюється через прямий дебет SEPA,recurring via SEPA Direct Debit,Bancontact desc
hp_v3.payment_method.common_error,Під час обробки вашого запиту сталася помилка. Виберіть інший спосіб оплати або повторіть спробу.,An error occured while processing your request. Choose a different payment method or try again.,An error occured while processing your request. Choose a different payment method or try again.
hp_v3.portal.edit_subscription.pm_absent.warning,"Вам потрібно додати спосіб оплати, щоб оновити підписку.",You need to add a payment method to update your subscription.,Warning if payment method is not present
hp_v3.portal.vat_error,ПОПУСТО,EMPTY,field empty
hp_v3.portal.ach.setup,Налаштуйте ACH,Set up ACH,Set up ACH
hp_v3.direct_debit.account_type.savings,Збереження,Saving,Saving
hp_v3.pm.ideal_disclaimer,<li> Вас перенаправлять на сторінку банку для підтвердження справжності платежу через iDeal. </li> <li> Ваші періодичні платежі будуть здійснюватися за допомогою прямого дебетування SEPA. </li>,<li>You will be directed to the bank page to authenticate the payment via iDeal.</li><li>Your recurring payments will be made via SEPA Direct Debit.</li>,iDEAL disclaimer
hp_v3.direct_debit.country,Країна,Country,Country
hp_v3.portal.metered_subscription.desc_without_amount,Ваші платежі залежать від використання,Your charges based on usage,Metered subscription description in portal without total charges
hp_v3.pm.sofort_desc,повторюється через прямий дебет SEPA,recurring via SEPA Direct Debit,Sofort desc
hp_v3.paynow.use_card_future_payments.info,Ви можете використовувати цей спосіб оплати для майбутніх операцій.,You can use this payment method for your future transactions.,Info while saving this card for future payments
hp_v3.pm.agreement.gocardless_bacs4,"Якщо ви отримаєте відшкодування, на яке ви не маєте права, ви повинні повернути його, коли %{merchant_name} попросить вас про це.","If you receive a refund you are not entitled to, you must pay it back when %{merchant_name} asks you to.","If you receive a refund you are not entitled to, you must pay it back when %{merchant_name} asks you to."
hp_v3.portal.gateway_error,Неможливо продовжити роботу без дійсного облікового запису шлюзу,Cannot proceed without a valid gateway account,Cannot proceed without a valid gateway account
hp_v3.pm.agreement.gocardless_bacs5,"Ви можете будь-коли скасувати прямий дебет, просто зв’язавшись зі своїм банком або будівельним товариством. Може знадобитися письмове підтвердження. Також повідомте %{merchant_name}.",You can cancel a Direct Debit at any time by simply contacting your bank or building society. Written confirmation may be required. Please also notify %{merchant_name}.,You can cancel a Direct Debit at any time by simply contacting your bank or building society. Written confirmation may be required. Please also notify %{merchant_name}.
hp_v3.pm.agreement.gocardless_bacs2,"У разі будь-яких змін у сумі, даті або періодичності Вашого Прямого дебету %{merchant_name} повідомить Вас (як правило, за 3 робочі дні) заздалегідь про списання Вашого рахунку або про інше. Якщо ви просите %{merchant_name} взяти платіж, підтвердження суми та дати вам буде надано під час запиту.","If there are any changes to the amount, date or frequency of your Direct Debit %{merchant_name} will notify you (normally 3 working days) in advance of your account being debited or as otherwise agreed. If you request %{merchant_name} to collect a payment, confirmation of the amount and date will be given to you at the time of the request.","If there are any changes to the amount, date or frequency of your Direct Debit %{merchant_name} will notify you (normally 3 working days) in advance of your account being debited or as otherwise agreed. If you request %{merchant_name} to collect a payment, confirmation of the amount and date will be given to you at the time of the request."
hp_v3.pm.agreement.gocardless_bacs3,"Якщо при здійсненні платежу за прямим дебетом %{merchant_name} або вашим банком або будівельним товариством допущена помилка, ви маєте право на повне та негайне повернення суми, сплаченої з вашого банку чи будівельної організації.","If an error is made in the payment of your Direct Debit, by %{merchant_name} or your bank or building society, you are entitled to a full and immediate refund of the amount paid from your bank or building society.","If an error is made in the payment of your Direct Debit, by %{merchant_name} or your bank or building society, you are entitled to a full and immediate refund of the amount paid from your bank or building society."
hp_v3.portal.no_account,"Схоже, у вас немає облікового запису у нас",Looks like you don’t have an account with us,No account
hp_v3.pm.agreement.gocardless_bacs1,"Гарантію пропонують усі банки та будівельні організації, які приймають інструкції щодо сплати прямих дебетів.",The Guarantee is offered by all banks and building societies that accept instructions to pay Direct Debits.,The Guarantee is offered by all banks and building societies that accept instructions to pay Direct Debits.
hp_v3.pm.agreement.gocardless_payment_descriptor, %{payment_descriptor} з’явиться на виписці з вашого банку.,%{payment_descriptor} will appear on your bank statement.,%{payment_descriptor} will appear on your bank statement.
hp_v3.paynow.pm.ach,ACH,ACH,ACH
hp_v3.inapp_checkout.card_expiring,закінчується,is expiring,card about to expire
hp_v3.direct_debit.last_name,Прізвище,Last Name,Last Name
hp_v3.common.copy,Копіювати,Copy,Copy
hp_v3.inapp_checkout.pm.direct_debit,Прямий дебет,Direct Debit,Direct Debit
