key,value,reference value,description
sub_details_card.metered_item.footnote,Кількість може змінюватися залежно від використання протягом розрахункового періоду.,Quantity may vary based on usage during the billing period.,
account_hierarchy.forwarded.note,"Ви отримали цей електронний лист, оскільки платите за передплату та плату цього клієнта",You're receiving this email because you are paying for this customer's subscriptions and charges,
invoice_details_card.download_link.warning_msg,Термін дії цього посилання закінчиться через 7 днів.,This link will expire in 7 days.,
sub_details_card.metered_item.units,Одиниці,Units,
card_offline_pm.instruction.text,"Будь ласка, переконайтесь, що ви готові з точною сумою після прибуття нашого сервісного агента.",Please make sure you are ready with the exact amount upon the arrival of our service agent.,
download_attachments_note.message,Ви можете завантажити та переглянути деталі тут. Термін дії цього посилання закінчиться через 7 днів.,You can download and view the details here. This link will expire in 7 days.,
account_hierarchy.parent_email.forwarded.note,"Ви отримали цей електронний лист, оскільки є батьком цього клієнта.",You are receiving this email as you are the parent of this customer.,
account_hierarchy.child_email.forwarded.note,Цей рахунок виплатив ваш батьківський рахунок,This invoice was paid by your parent account,
download_attachments_note.link_text,Завантажити,Download,
invoice_details_card.download_link.text,Завантажте та перегляньте всі один або кілька рахунків-фактур,Download and view all invoices,
