key,value,reference value,description
enum.contract_term_base.action_at_term_end.name.renew,Поновлюється на інший термін,Renews for another term,"<li>Contract term completes and a new contract term is started for the number of billing cycles specified in <a href=""subscriptions#create_subscription_for_customer_contract_term_billing_cycle_on_renewal""><code>contract_billing_cycle_on_renewal</code></a>.</li><li>The <code>action_at_term_end</code> for the new contract term is set to <code>renew</code>."
enum.plan_base.period_unit.name.year,Рік,Year,Charge based on year(s)
enum.credit_note_base.reason_code.name.chargeback,Повернення платежу,Chargeback,Can be set when you are recording your customer Chargebacks
enum.contract_term_base.action_at_term_end.name.cancel,Контракт закінчується,Contract ends,Contract term completes and subscription is canceled.
enum.public_card_error_code.name.paypal_general_err,Ми зіткнулися з проблемою під час доступу до вашого рахунку PayPal.,We've encountered a problem while accessing your paypal account.,We've encountered a problem while accessing your paypal account.
enum.invoice_base.status.name.posted,Опубліковано,Posted,Indicates the payment is not yet collected and will be in this state till the due date to indicate the due period
enum.line_item_base.type.name.account_credits,Кредити на рахунку,Account Credits,Account Credits
enum.payment_method_base.type.name.paypal_express_checkout,Paypal Express Checkout,Paypal Express Checkout,Payments made via PayPal Express Checkout.
enum.payment_method_base.type.name.e_2checkout,2Checkout,2Checkout,2Checkout
enum.payment_method_base.type.name.bancontact,Bancontact,Bancontact,Bancontact Card Payments.
enum.invoice_base.status.name.pending,В очікуванні,Pending,"<ul><li><strong><a href=""/docs/api/invoices?prod_cat_ver=2#invoice_status"">Product Catalog 2.0:</a></strong> The invoice is
    yet to be closed (sent for payment collection). An invoice is generated with this <code>status</code> when it has line items that
    belong to items that are <code>metered</code> or when the <code>subscription.create_pending_invoices</code>
    attribute is set to <code>true</code>.<br> <strong><a href=""/docs/api/invoices?prod_cat_ver=1#invoice_status""
</li>                                                          <li>Product Catalog 1.0:</a></strong> The invoice is yet to be
    closed (sent for payment collection). All invoices are generated with this <code>status</code> when <a
            href=""https://www.chargebee.com/docs/metered_billing.html"" target=""_blank"" rel=""noreferrer noopener"">Metered
        Billing</a> is enabled for the site.</li></ul>"
enum.line_item_base.type.name.coupon_credit,Купонний кредит,Coupon Credit,Coupon Credit
enum.public_card_error_code.name.amz_account_suspended,Виникла проблема під час використання вашого облікового запису Amazon. Виберіть інший спосіб оплати.,Encountered a problem while using your amazon account. Please select a different payment method.,Encountered a problem while using your amazon account. Please select a different payment method.
enum.public_card_error_code.name.prepaid_card_err,Передплачені картки не підтримуються.,Prepaid cards are not supported.,Prepaid cards are not supported.
enum.tax_reg_number_base.label.name.gstin,GSTIN,GSTIN,GSTIN
enum.payment_method_base.type.name.card,Картка,Card,Card based payment including credit cards and debit cards. Details about the card can be obtained from the card resource.
enum.transaction_base.payment_method.name.sofort,Sofort,Sofort,Sofort
enum.item_price_base.trial_period_unit.name.month,Місяць,Month,Month
enum.public_card_error_code.name.payapl_ec_token_expired_invalid,Термін дії сеансу PayPal закінчився. Будь ласка спробуйте ще раз.,Your PayPal session has expired. Please try again.,Your PayPal session has expired. Please try again.
enum.line_item_base.type.name.addon_item_price,Аддон Пункт Ціна,Addon Item Price,Addon Item Price
enum.quote_base.status.name.approved,Затверджено,Approved,Approved.
enum.subscription_base.state.name.non_renewing,Не оновлюється,Non Renewing,The subscription will be canceled at the end of the current term.
enum.public_card_error_code.name.amz_agreement_declined,Обраний вами спосіб оплати в Amazon відхилено. Оновіть його та повторіть спробу.,Your selected payment method in amazon was declined. Please update it and try again.,Your selected payment method in amazon was declined. Please update it and try again.
enum.transaction_failure_reason.name.card_barred,Втрачена / закрита / заблокована карта,Lost / Closed / Blocked Card,Lost / Closed / Blocked Card
enum.credit_card_base.card_type.name.american_express,American Express,American Express,An American Express card.
enum.line_item_base.type.name.fractional_correction,Дробова корекція,Fractional Correction,Fractional Correction
enum.credit_card_base.funding_type.name.credit,Кредит,Credit,A credit card.
enum.contract_term_base.action_at_term_end.name.evergreen,"Контракт закінчується, передплата продовжує поновлюватися","Contract ends, subscription continues to renew",Contract term completes and the subscription renews.
enum.credit_card_base.card_type.name.mastercard,MasterCard,MasterCard,A MasterCard.
enum.bank_account_base.account_holder_type.name.individual,Індивідуальний,Individual,Individual
enum.bank_account_base.account_type.name.checking,Перевірка,Checking,Checking Account
enum.invoice_customization_base.cn_title.name.credit_note,КРЕДИТОВЕ АВІЗО,CREDIT NOTE,CREDIT NOTE
enum.transaction_base.payment_method.name.bancontact,Bancontact,Bancontact,Bancontact
enum.credit_card_base.card_type.name.other,Інший,Other,Card belonging to types other than those listed above.
enum.credit_note_base.reason_code.name.write_off,Списати,Write Off,"This reason will be set automatically for the Credit Notes created during invoice <a target=""_blank"" href=""https://www.chargebee.com/docs/invoice-operations.html#write-off"">Write Off</a> operation."
enum.credit_note_base.reason_code.name.fraudulent,ШАХАРНИЙ,FRAUDULENT,FRAUDULENT
enum.credit_note_base.reason_code.name.service_unsatisfactory,Сервіс незадовільний,Service Unsatisfactory,Service Unsatisfactory
enum.transaction_failure_reason.name.fraud,Карту шахрайства,Fraud card,Fraud card
enum.quote_setting_base.quote_title.name.proforma_invoice,ПРОФОРМА-ФАКТУРА,PROFORMA INVOICE,PROFORMA INVOICE
enum.item_price_base.trial_period_unit.name.day,День,Day,Day
enum.credit_card_base.funding_type.name.debit,Дебет,Debit,A debit card.
enum.pricing_model.name.tiered,Ярусні,Tiered,The per unit price is based on the tier that the total quantity falls in.
enum.credit_card_base.card_type.name.not_applicable,Не застосовується,Not Applicable,Used for offline entries in transactions. Not applicable for cards
enum.transaction_failure_reason.name.card_expired,Термін дії картки закінчився,Card Expired,Card Expired
enum.item_price_base.period_unit.name.month,Місяць,Month,Month
enum.line_item_base.type.name.credit_adjustments,Коригування кредиту,Credit Adjustments,Credit Adjustments
enum.transaction_failure_reason.name.contact_details_required,Недійсні контактні дані,Invalid Contact details,Invalid Contact details
enum.credit_note_base.reason_code.name.product_unsatisfactory,Продукт незадовільний,Product Unsatisfactory,Product Unsatisfactory
enum.transaction_base.payment_method.name.paypal_express_checkout,Paypal Express Checkout,Paypal Express Checkout,Paypal Express Checkout
enum.credit_note_base.status.name.voided,Порожнеча,Voided,When the Credit Note has been cancelled.
enum.subscription_base.state.name.active,Активний,Active,The subscription is active and will be charged for automatically based on the items in it.
enum.plan_base.trial_period_unit.name.day,День,Day,In days
enum.credit_card_base.card_type.name.visa,Visa,Visa,A Visa card.
enum.contract_term_base.action_at_term_end.name.renew_once,Скасовується наприкінці наступного строку дії контракту,Cancels at end of next contract term,"Used when you want to renew the contract term just once. Does the following: <li>Contract term completes and a new contract term is started for the number of billing cycles specified in <a href=""subscriptions#create_subscription_for_customer_contract_term_billing_cycle_on_renewal""><code>contract_billing_cycle_on_renewal</code></a>.</li><li>The <code>action_at_term_end</code> for the new contract term is set to <code>cancel</code>.</li></ul>"
