key,value,reference value,description
card_orders.order.id,Ідентифікатор замовлення,Order ID,
button.update_payment_method,Оновіть спосіб оплати,Update Payment Method,
button.extend_subscription,Розширити передплату,Extend Subscription,
card_orders_shipping_address.address.orders_shipping_address,Адреса доставки,Shipping Address,
button.retarget_hp_url,Завершіть свою покупку,Complete Your Purchase,
button.reset_password,Скинути пароль,Reset Password,
card_contract_terms.contract_term.current_billing_cycle,Поточний цикл,Current Cycle,
button.portal_verify_email,Підтвердьте електронну адресу,Verify Email Address,
card_invoices.title,Ваші рахунки-фактури,Your Invoices,
card_addresses.billing_address.full_billing_address,Адреса виставлення рахунку,Billing Address,
button.pay_now,Платити зараз,Pay Now,
button.claim_gift,Заявка на подарунок,Claim Gift,
card_orders.order.shipment_carrier,Перевізник вантажу,Shipment carrier,
button.click_here,Натисніть тут,Click Here,
card_contract_terms.contract_term.billing_cycle,Загальний цикл платежів,Total Billing Cycles,
card_offline_pm.subscriptions.selected_offline_pm,Обраний спосіб оплати,Selected payment method,
card_orders.order.batch_id,Ідентифікатор партії,Batchid,
card_offline_pm.subscriptions.offline_pm_instruction,Додаткові подробиці,Additional details,
card_recurring_items.title,Ваша передплата,Your Subscription,
card_contract_terms.contract_term.termination_fee,Плата за припинення,Termination fee,
card_customer.title,Ваші дані,Your details,
card_recurring_items.subscription.id,ID,ID,
card_addresses.shipping_address.full_shipping_address,Адреса доставки,Shipping Address,
card_gift_message.title,Ось особисте повідомлення для вас,Here's a personal message for you,
card_orders.order.amount,Сума замовлення,Order Amount,
card_orders.order.shipping_date,Дата відправки,Shipment date,
card_hp_order_items.title,Деталі у вашому замовленні:,Items in your order:,
card_contract_terms.contract_term.action_at_term_end,В кінці терміну,At Term-End,
card_orders.order.tracking_id,Ідентифікатор відстеження,Tracking id,
card_recurring_items.subscription.po_number,Номер замовлення,PO Number,
card_orders.order.note,Примітка,Note,
card_contract_terms.title,Деталі контракту,Contract details,
card_contract_terms.contract_term.total_contract_value,Загальна вартість контракту,Total Contract Value,
card_contract_terms.contract_term.contract_period,Період контракту,Contract Period,
card_orders.title,Ваше замовлення,Your order,
card_customer.customer.id,ID,ID,
