key,value,reference value,description
minimal.card.page_heading,Дякуємо за оновлення даних про спосіб оплати!,Thank you for updating your payment method details!,Thank you for updating your payment method details!
rhapsody.header.title,Моя чудова послуга передплати,My awesome subscription service,My awesome subscription service
minimal.checkout.page_title,Перевіряти,Checkout,Checkout
elegant.checkout.page_heading,Дякуємо за підписку!,Thank you for subscribing!,Thank you for subscribing!
inspire.portal.page_title,Портал клієнтів,Customer Portal,Customer Portal
rhapsody.footer.content,Всі права захищено. Авторське право © 2015.,All Right Reserved. Copyright &copy; 2015.,All Right Reserved. Copyright &copy; 2015.
minimal.thankyou.page_title,Дякую тобі,Thank You,Thank You
elegant.thankyou.page_heading,Ви успішно зареєструвались!,You've successfully signed up!,You've successfully signed up!
elegant.customer_portal.page_title,Портал клієнтів,Customer Portal,Customer Portal
rhapsody.thankyou.page_heading,Ви успішно зареєструвались!,You've successfully signed up!,You've successfully signed up!
elegant.checkout.aside_content,"<h4> Ми цінуємо вашу конфіденційність. </h4> <p> Ми не будемо продавати та розповсюджувати вашу контактну інформацію. Прочитайте нашу Політику конфіденційності. </p> <hr> <h4> Запити щодо виставлення рахунків </h4> <p> Не соромтеся звертатися до нашої команди підтримки, якщо у вас є запитання. </p>",<h4>We value your Privacy.</h4><p>We will not sell or distribute your contact information. Read our Privacy Policy.</p><hr><h4>Billing Enquiries</h4><p>Do not hesitate to reach our support team if you have any queries.</p>,<h4>We value your Privacy.</h4><p>We will not sell or distribute your contact information. Read our Privacy Policy.</p><hr><h4>Billing Enquiries</h4><p>Do not hesitate to reach our support team if you have any queries.</p>
minimal.footer.content,Всі права захищені. Авторське право © 2015.,All Rights Reserved. Copyright &copy; 2015.,All Rights Reserved. Copyright &copy; 2015.
elegant.header.title,Моя чудова послуга передплати,My awesome subscription service,My awesome subscription service
rhapsody.thankyou.content,Інформація про ваш рахунок була надіслана на вашу електронну адресу.,Your account information has been sent to your email address.,Your account information has been sent to your email address.
minimal.header.title,Моя чудова послуга передплати,My awesome subscription service,My awesome subscription service
minimal.customer_portal.page_title,Портал клієнтів,Customer Portal,Customer Portal
inspire.thankyou.page_title,Дякую тобі,Thank You,Thank You
minimal.card.aside_content,"<p> Зверніть увагу, що це лише оновлення вашого способу оплати. </p> <p> Ми виставимо рахунок відповідно до існуючих налаштувань оплати. </p>",<p>Please note that this is only an update of your payment method.</p><p>We will bill you as per your existing billing setup.</p>,<p>Please note that this is only an update of your payment method.</p><p>We will bill you as per your existing billing setup.</p>
minimal.thankyou.content,Інформація про ваш рахунок була надіслана на вашу електронну адресу.,Your account information has been sent to your email address.,Your account information has been sent to your email address.
elegant.card.aside_content,"<p> Зверніть увагу, що це лише оновлення способу оплати. </p> <p> Ми виставимо рахунок відповідно до існуючих налаштувань виставлення рахунків. </p>",<p>Please note that this is only an update of your payment method.</p><p>We will bill you as per your existing billing setup.</p>,<p>Please note that this is only an update of your payment method.</p><p>We will bill you as per your existing billing setup.</p>
elegant.card.page_heading,Дякуємо за оновлення даних про спосіб оплати!,Thank you for updating your payment method details!,Thank you for updating your payment method details!
minimal.card.page_title,Оновіть спосіб оплати,Update your payment method,Update your payment method
inspire.thankyou.content,"<div class=""text-center""> <h3> Ви успішно зареєструвались! </h3> <p> Інформація про ваш рахунок була надіслана на вашу електронну адресу. </p> </div>",<div class='text-center'><h3>You've successfully signed up!</h3><p>Your account information has been sent to your email address.</p></div>,<div class='text-center'><h3>You've successfully signed up!</h3><p>Your account information has been sent to your email address.</p></div>
minimal.checkout.page_heading,Дякуємо за підписку!,Thank you for subscribing!,Thank you for subscribing!
rhapsody.card.page_title,Оновіть спосіб оплати,Update your payment method,Update your payment method
rhapsody.checkout.page_title,Перевіряти,Checkout,Checkout
rhapsody.thankyou.page_title,Дякую тобі,Thank You,Thank You
elegant.checkout.page_title,Перевіряти,Checkout,Checkout
elegant.thankyou.content,Інформація про ваш рахунок була надіслана на вашу електронну адресу.,Your account information has been sent to your email address.,Your account information has been sent to your email address.
elegant.card.page_title,Оновіть спосіб оплати,Update your payment method,Update your payment method
rhapsody.customer_portal.page_title,Портал клієнтів,Customer Portal,Customer Portal
minimal.thankyou.page_heading,Ви успішно зареєструвались!,You've successfully signed up!,You've successfully signed up!
elegant.footer.content,Всі права захищені. Авторське право © 2015.,All Rights Reserved. Copyright &copy; 2015.,All Rights Reserved. Copyright &copy; 2015.
elegant.thankyou.page_title,Дякую тобі,Thank You,Thank You
inspire.card.page_title,Оновіть спосіб оплати,Update your payment method,Update your payment method
inspire.header.title,Назва компанії,Company Name,Company Name
inspire.checkout.page_title,Перевіряти,Checkout,Checkout
minimal.checkout.aside_content,"<h4> Ми цінуємо вашу конфіденційність. </h4> <p> Ми не будемо продавати та розповсюджувати вашу контактну інформацію. Прочитайте нашу Політику конфіденційності. </p> <hr> <h4> Запити щодо виставлення рахунків </h4> <p> Не соромтеся звертатися до нашої команди підтримки, якщо у вас є запитання. </p>",<h4>We value your Privacy.</h4><p>We will not sell or distribute your contact information. Read our Privacy Policy.</p><hr><h4>Billing Enquiries</h4><p>Do not hesitate to reach our support team if you have any queries.</p>,<h4>We value your Privacy.</h4><p>We will not sell or distribute your contact information. Read our Privacy Policy.</p><hr><h4>Billing Enquiries</h4><p>Do not hesitate to reach our support team if you have any queries.</p>
