key,value,reference value,description
not_supported_for_moved_out_resource,"Operácie aktualizácie nie sú podporované, pretože sme tohto zákazníka presunuli na web {0}",The update operations are not supported as we''ve moved this customer to the site {0},The update operations are not supported as we''ve moved this customer to the site {0}
api_authentication_param_missing,"Ľutujeme, autentifikácia zlyhala. Parameter _jsapi_key sa v požiadavke nenachádza","Sorry,authentication failed. The parameter _jsapi_key is not present in request","Sorry,authentication failed. The parameter _jsapi_key is not present in request"
api.resource_not_found,{0} zdroj s identifikátorom {1} neexistuje.,{0} resource with identifier {1} does not exist.,{0} resource with identifier {1} does not exist.
api_resource_not_found,{0} sa nenašiel,{0} not found,When resource is not found.
tos_not_agreed,Na dokončenie platby je povinný súhlas s podmienkami.,Agreeing to the terms is mandatory to complete the checkout.,Agreeing to the terms is mandatory to complete the checkout.
resource_already_exists,{0} prostriedok s identifikátorom {1} už existuje.,{0} resource with identifier {1} already exists.,{0} resource with identifier {1} already exists.
api_authentication_invalid_key,"Ľutujeme, autentifikácia zlyhala. Neplatný kľúč API","Sorry, authentication failed. Invalid api key",Authentication failed due to invalid API key
api_authentication_wrong_format,"Ľutujeme, autentifikácia zlyhala. Hlavička základného overenia má neplatný formát.","Sorry,authentication failed.The basic authentication header has invalid format.","Sorry,authentication failed.The basic authentication header has invalid format."
api_forbidden,Tento API nie je pre tohto zákazníka povolený,This api is not allowed for this customer,This api is not allowed for this customer
api.param_not_unique,Zdroj {0} už existuje,{0} resource already present,{0} resource already present
not_supported_for_customer_with_noncancelled_subs,Táto operácia nie je podporovaná pre zákazníkov s nezrušeným predplatným.,The operation is not supported for customers with non-cancelled subscriptions.,The operation is not supported for customers with non-cancelled subscriptions.
duplicate_entry,"Hodnota, ktorá je už v {0}",The value already present in {0},The value already present in {0}
api_disabled,Stránka nie je povolená,The site is not enabled,The site is not enabled
param_not_supported_in_browser,"Ľutujeme, prehliadač nepodporuje tento parameter.","Sorry, The parameter is not supported from browser. ","Sorry, The parameter is not supported from browser. "
referenced_resource_not_found,{0} Odkazovaný v parametri {1} nie je prítomný,The {0} referenced in parameter {1} is not present ,The {0} referenced in parameter {1} is not present 
api_authentication_required,"Ľutujeme, autentifikácia zlyhala. V žiadosti nie je hlavička autorizácie pre základné overenie","Sorry,authentication failed. The authorization header for basic authentication not present in request","Sorry,authentication failed. The authorization header for basic authentication not present in request"
order_management_not_enabled,"Ľutujeme, prosím, povoľte nastavenie stránok pre správu objednávok, aby ste mohli používať toto API.","Sorry, Please enable order management site setting to use this API.","Sorry, Please enable order management site setting to use this API."
api_request_limit_exceeded,"Je nám ľúto, dosiahol sa limit požiadavky API. Skúste to po {0} min.","Sorry, The api request limit has been reached. Please try after {0} min.",Too many API request.
api_js_lib_request_limit_exceeded,"Je nám ľúto, dosiahol sa limit požiadaviek na knižnicu js. Skúste to neskôr.","Sorry, The js library request limit has been reached. Please try after sometime. ",Too many API request.
site_merge_invalid_url,"Táto adresa URL už nie je platná. Ak potrebujete pomoc, kontaktujte nás.",This URL is no longer valid. Please contact us for assistance.,This URL is no longer valid. Please contact us for assistance.
end_customer_not_supported_for_moved_out_resource,Operácie aktualizácie už pre tento zdroj nie sú možné. Požiadajte nás o pomoc.,The update operations are no longer possible for this resource.Please contact us for assistance.,The update operations are no longer possible for this resource.Please contact us for assistance.
already_scheduled_for_deletion,"Je nám ľúto, ale {0} zdroj {1} je už naplánovaný na odstránenie","Sorry, but the {0} resource {1} is already scheduled for deletion","Sorry, but the {0} resource {1} is already scheduled for deletion"
not_supported_for_customer_already_scheduled_for_clear,"Operácia nie je podporovaná pre zákazníkov, ktorí už majú naplánované PII clear.",The operation is not supported for customers who has been already scheduled for PII clear.,The operation is not supported for customers who has been already scheduled for PII clear.
