key,value,reference value,description
invalid_column,Hodnota {1} v stĺpci ({0}) je neplatná,The value {1} in the column ({0}) is invalid,The value {1} in the column ({0}) is invalid
invalid_column_header,Stĺpec {0} je neplatný.,The column {0} is invalid.,The column {0} is invalid.
billing_country_needed_to_collect_registered_for_gst_field,"Ak chcete zvoliť toto pole, musíte pridať fakturačnú krajinu.",You need to add a Billing Country to select this field.,You need to add a Billing Country to select this field.
billing_country_needed,Fakturačná krajina je potrebná na overenie DIČ.,Billing country needed to validate the VAT number.,Billing country needed to validate the VAT number.
australia_tax_should_be_configured,"Ak chcete zvoliť toto pole, musíte povoliť daň Austrálii",You need to enable tax for Australia to select this field,You need to enable tax for Australia to select this field
tax.could_not_read_the_file,Súbor obsahuje neplatné hodnoty,File contains invalid values,File contains invalid values
unable_to_validate_abn,"Nie je možné spracovať ABN, pretože server vyhľadávania ABN nefunguje.",Unable to process the ABN as the ABN Lookup server is down.,Unable to process the ABN as the ABN Lookup server is down.
no_header_found,Hlavička nie je prítomná alebo nie je naformátovaná správne.,Header are not present or not formatted properly.,Header are not present or not formatted properly.
no_tax_rules_found,Súbor neobsahuje žiadne daňové pravidlá,File does not contain any tax rule,File does not contain any tax rule
tax.un_supported_file_format,Nepodporovaný formát súboru. Povolené sú iba súbory CSV,Unsupported file format. Only CSV files are allowed,Unsupported file format. Only CSV files are allowed
profile_service_type_error,Tento daňový profil je už priradený k typu produktu {0}. K profilu môžete mapovať iba jeden typ produktu.,This tax profile is already mapped to the product type {0}. You can map only one product type to a profile.,This tax profile is already mapped to the product type {0}. You can map only one product type to a profile.
tax.wrong_format,Hodnota pre ({0}) je neplatná,Value for ({0}) is invalid,Value for ({0}) is invalid
file_not_found,Daňový konfiguračný súbor sa nenašiel,Tax configuration file not found,Tax configuration file not found
duplicate_column,Stĺpec ({0}) sa v súbore nachádza viackrát.,The column ({0}) appears more than once in the file.,The column ({0}) appears more than once in the file.
invalid_GSTIN,Musíte zadať platný GSTIN.,You need to enter a valid GSTIN.,You need to enter a valid GSTIN.
invalid_abn_number,Musíte zadať platné ABN.,You need to enter a valid ABN.,You need to enter a valid ABN.
eu_vat_not_applicable,DIČ pre túto krajinu neplatí,VAT Number not applicable for this country,VAT Number not applicable for this country
zip_wrong_format,nie je možné nakonfigurovať hodnoty zip - {0},cannot configure the zip values - {0},cannot configure the zip values - {0}
invalid_zip_code,neplatné PSČ,invalid zip/postal code,invalid zip/postal code
org_address_not_config,"Inkluzívny typ ceny dane nie je možné nakonfigurovať, pretože nebolo možné určiť sadzbu dane obchodníka",Inclusive Tax Price Type cannot be configured as merchant tax rate could not be determined,Inclusive Tax Price Type cannot be configured as merchant tax rate could not be determined
registered_for_gst_not_applicable,Táto možnosť je k dispozícii iba pre Austráliu.,This option is applicable for Australia only.,This option is applicable for Australia only.
invalid_vat_number,Musíte zadať platné DIČ.,You need to enter a valid VAT number.,You need to enter a valid VAT number.
unable_to_validate,"Nie je možné overiť DIČ, pretože VIES zažíva výpadok.",Unable to validate VAT number as VIES is experiencing downtime.,Unable to validate VAT number as VIES is experiencing downtime.
us_unsupported_prefix,Zástupné znaky nie je možné použiť spolu so PSČ + 4 poštové smerovacie čísla - {0},Wildcard characters cannot be used along with ZIP+4 postal codes - {0},Wildcard characters cannot be used along with ZIP+4 postal codes - {0}
