key,value,reference value,description
zero_decimal_update_gateway,Používanie brány {0} s nakonfigurovanou menou nie je povolené.,Using {0} gateway with the configured currency is not allowed.,Using {0} gateway with the configured currency is not allowed.
paypal_not_supported,"Vybraná mena nie je podporovaná, pretože ste nakonfigurovali službu PayPal Express Checkout.",Selected currency is not supported since you have configured PayPal Express Checkout.,Selected currency is not supported since you have configured PayPal Express Checkout.
paypal_setup_error,Pri presmerovaní na PayPal sa vyskytla chyba.,An error occured while redirecting to PayPal.,An error occured while redirecting to PayPal.
currency_not_supported,Mena nakonfigurovaná v Chargebee nie je podporovaná doménou {0}.,Currency configured in Chargebee is not supported by {0}.,Currency configured in Chargebee is not supported by {0}.
invalid_credential_with_message,{0},{0},{0}
gateway_credential_missing,Problém so spracovaním vašej platby. Skúste to prosím po nejakom čase.,Problem in processing your payment. Please try after some time.,Problem in processing your payment. Please try after some time.
gw_credential_verification_failed,{0},{0},{0}
gateway_down_with_message,Pri pokuse o kontaktovanie brány došlo k zlyhaniu komunikácie. Skúste to prosím po nejakom čase. Pravdepodobný dôvod: {0},Communication failure occurred when trying to contact the gateway. Please try after some time. Probable reason: {0},Communication failure occurred when trying to contact the gateway. Please try after some time. Probable reason: {0}
wepay_not_supported,brána wepay nie je pre túto operáciu podporovaná.,wepay gateway is not supported for this operation.,wepay gateway is not supported for this operation.
delete_card_error,Pri odstraňovaní spôsobu platby sa vyskytol problém. Skúste to prosím po nejakom čase.,Problem occurred while deleting the payment method. Please try after some time.,Problem occurred while deleting the payment method. Please try after some time.
gateway_in_active_state,Platobná brána je už v aktívnom stave,Payment gateway is already in active state,Payment gateway is already in active state
zero_decimal_update_site,Chargebee nepodporuje vybratú menu s bránou {0}.,Chargebee doesn''t support the selected currency with {0} gateway.,Chargebee doesn''t support the selected currency with {0} gateway.
default_gateway_not_configured,Predvolená platobná brána nie je nakonfigurovaná.,Default payment gateway not configured.,Default payment gateway not configured.
remove_archived_gw_not_supported,"Platobnú bránu nie je možné odstrániť, pretože je archivovaná.",Payment gateway cannot be removed as it is archived.,Payment gateway cannot be removed as it is archived.
bank_account_payment_gateway_not_configured,"Táto operácia nie je podporovaná, pretože pre bankový účet nie je nakonfigurovaná žiadna platobná brána.",This operation is not supported as there is no payment gateway configured for bank account.,This operation is not supported as there is no payment gateway configured for bank account.
empty_card_type_list,Prijaté typy kariet nemôžu byť prázdne,Accepted Card types cannot not be empty,Accepted Card types cannot not be empty
default_gateway_not_supported,Predvolená možnosť nie je pre túto bránu podporovaná.,Default option is not supported for this gateway.,Default option is not supported for this gateway.
gateway_not_supported,"Vybraná mena nie je podporovaná, pretože ste nakonfigurovali {0}.",Selected currency is not supported since you have configured {0}.,Selected currency is not supported since you have configured {0}.
payment_gateway_not_configured,"Táto operácia nie je podporovaná, pretože nie je nakonfigurovaná žiadna platobná brána.",This operation is not supported as there is no payment gateway configured.,This operation is not supported as there is no payment gateway configured.
gateway_not_supported_for_mcp,Chargebee nepodporuje pre bránu {0} funkciu viacerých mien.,Chargebee doesn''t support multicurrency feature for {0} gateway.,Chargebee doesn''t support multicurrency feature for {0} gateway.
gateway_configuration_failed,{0}.,{0}.,{0}.
forbidden_to_remove,"Platobnú bránu nie je možné odstrániť, pretože sú aktívne predplatné.",Payment gateway cannot be removed as there are active subscriptions.,Payment gateway cannot be removed as there are active subscriptions.
gateway_down,[object Object],Communication failure occurred when trying to contact the gateway. Please try after some time,Communication failure occurred when trying to contact the gateway. Please try after some time
gocardless_redirect_error,Pri presmerovaní na kartu GoCardless sa vyskytla chyba.,An error occured while redirecting to GoCardless.,An error occured while redirecting to GoCardless.
invalid_credential,Skontrolujte zadané poverenia. Nemám prístup k bráne.,Please check the submitted credentials. Not able to access the gateway.,Please check the submitted credentials. Not able to access the gateway.
gateway_already_configured,Táto brána je už pre web nakonfigurovaná. Pravdepodobný dôvod: {0},This gateway is already configured for the site. Probable reason: {0},This gateway is already configured for the site. Probable reason: {0}
