key,value,reference value,description
sort_param_order_invalid,Zadané poradie zoradenia {0} je neplatné,The specified sort order {0} is invalid,The specified sort order {0} is invalid
updgrade_api_err_msg,{0},{0},{0}
wrong_value,nesprávna hodnota,wrong value,wrong value
found_card_pattern,{0},{0},{0}
upload_error,Chyba pri nahrávaní súboru,Error while uploading file,Error while uploading file
ILLEGAL_DOMAIN,Doména {0} nie je povolená,{0} domain is not allowed,{0} domain is not allowed
param_fixed_size_error,Veľkosť by mala byť {0},The size should be of {0},The size should be of {0}
mcp_api_v1_err,"Pretože je povolený MCP, je nutná aktualizácia na API verzie 2",Upgrade to API V2 is needed as MCP is enabled,Upgrade to API V2 is needed as MCP is enabled
multipart_post,Nie je možné nastaviť viacdielne pre inú metódu ako post,Cannot set multipart for other than post method,Cannot set multipart for other than post method
ILLEGAL_DNS,"Doména sa prekladá na interný rozsah adries IP, ktorý nie je povolený.",The domain resolves to internal ip address range which is not allowed.,The domain resolves to internal ip address range which is not allowed.
param_not_supported,{0},{0},{0}
mustache_not_allowed,značky na fúzy nie sú povolené,mustache tags are not allowed,mustache tags are not allowed
param_value_lesser_error,Malo by to byť minimálne {0},It should be atleast {0},It should be atleast {0}
param_exceeded_error,Nemalo by to byť viac ako {0},It should not be more than {0},It should not be more than {0}
not_an_image,Nahraný súbor by mal byť obrázok.,Uploaded file should be an image.,Uploaded file should be an image.
UNKNOWN_HOST,Doménu {0} sa nepodarilo vyriešiť,Unable to resolve {0} domain ,Unable to resolve {0} domain 
EMPTY_SCHEME,Adresa URL by mala začínať protokolom http: // alebo https: //,URL should start with http:// or https:// protocol,URL should start with http:// or https:// protocol
validate.mul_sub_entry,Zákazník {0} už má predplatné.,The customer {0} already has a subscription.,The customer {0} already has a subscription.
file_size_limit_exceeded,Veľkosť nahrávaného súboru nesmie presiahnuť {0},Upload file size cannot exceed {0},Upload file size cannot exceed {0}
invalid_range,prvá hodnota {0} by nemala byť väčšia ako druhá hodnota {1},first value {0} should not be more than second value {1},first value {0} should not be more than second value {1}
timestamp_future_only,Časová pečiatka systému Unix by mala byť v budúcnosti,Unix timestamp should be in future,Unix timestamp should be in future
param_wrong_value,Hodnota {0} zadaná pre tento parameter je nesprávna,Value {0} specified for this param is incorrect,The returned parameter has incorrect value
timestamp_past_only,Časová značka Unixu by mala byť v minulosti,Unix timestamp should be in past,Unix timestamp should be in past
param_lesser_error,Malo by to byť minimálne {0},It should be atleast {0},It should be atleast {0}
param_invalid,Hodnota {0} je neplatná,The value {0} is invalid,The value {0} is invalid
should_be_valid_date,nesprávny formát dátumu,wrong date format,wrong date format
UNSUPPORTED_SCHEME,{0} nie je podporovaný. Podporované sú iba protokoly http a https,{0} is not supported. Only http and https are supported,{0} is not supported. Only http and https are supported
image_scrambled,Nahraný obrázok je kódovaný.,Uploaded image is scrambled.,Uploaded image is scrambled.
charge_not_more_than_zero,Účtovaná suma by mala byť viac ako nula,Amount to charge should be more than zero,Amount to charge should be more than zero
param_cannot_exceed,{0},{0},{0}
param_should_not_be_blank,nemôže byť prázdne,cannot be blank,cannot be blank
not_in_allowed_values,nie v povolených hodnotách,not in allowed values,not in allowed values
size_limit_exceeded,{0} by nemal mať viac ako {1} znakov,{0} should not be more than {1} characters,{0} should not be more than {1} characters
email_cannot_be_empty,Pole e-mailu nemôže byť prázdne,Email field cannot be empty,Email field cannot be empty
email_not_in_allowed_size_range,Veľkosť e-mailu by nemala byť väčšia ako {0},Email id size should not be more than {0},Email id size should not be more than {0}
param_size_exceeded_error,Veľkosť by nemala byť väčšia ako {0},The size should not be more than {0},The size should not be more than {0}
param_should_be_blank,by malo byť prázdne,should be blank,should be blank
param_required,nemôže byť prázdne,cannot be blank,The parameter is not sent or is empty. Incase you are getting the  parameter's value from the user then it is better to do validation  for mandatory fields on your end rather than passing it to ChargeBee and then handling the error.
resource_not_unique,Zdroj {0} už existuje,{0} resource already exists,{0} resource already exists
duplicate_addon_entry,Duplicitný záznam doplnku nie je povolený.,Duplicate addon entry is not allowed.,Duplicate addon entry is not allowed.
filter_param_operator_invalid,Zadaný operátor filtra {0} je neplatný,The specified filter operator {0} is invalid,The specified filter operator {0} is invalid
ILLEGAL_DOMAIN_SUFFIX,Prípona domény {0} nie je povolená,{0} domain suffix is not allowed,{0} domain suffix is not allowed
param_invalid_msg,{0},{0},{0}
validate.param_not_unique,Hodnota {0} už existuje.,The value {0} is already present.,The value {0} is already present.
UNSUPPORTED_PORT," Povolené sú iba porty [443, 80, 8443, 8080, 9001]"," Only [443, 80, 8443, 8080, 9001] ports are allowed"," Only [443, 80, 8443, 8080, 9001] ports are allowed"
timestamp_future_only_or_zero,"Časová známka systému Unix by mala byť v budúcnosti alebo nulová, aby bola indikácia okamžitá",Unix timestamp should be in future or zero to indicate immediate,Unix timestamp should be in future or zero to indicate immediate
params_required,{0},{0},Parameters for the resource is required.
wrong_format_pattern,Mali by byť vo formáte {0},Should be in {0} format,Should be in {0} format
param_size_lesser_error,Veľkosť by mala byť minimálne {0},The size should be atleast {0},The size should be atleast {0}
currency_mismatched,{0},{0},{0}
ip_address_not_supported,Žiadna podpora pre IP adresu,No support for Ip address,No support for Ip address
should_be_valid_input,by mal byť platným vstupom,should be a valid input,should be a valid input
no_change_for_i18n,Balenie je prázdne,Pack is empty,Pack is empty
NO_EMPTY_SCHEME,"Zadajte doménu bez protokolu (http, https)","Provide the domain without the protocol (http, https)","Provide the domain without the protocol (http, https)"
wrong_format,zlý formát,wrong format,wrong format
emoji_chars_not_allowed,Hodnota {0} je neplatná,The value {0} is invalid,The value {0} is invalid
amount_overflow,"Suma, ktorá sa spracováva {0}",Amount that is being processed {0},Amount that is being processed {0}
param_should_not_be_sent,{0},{0},The parameter should not be sent. Should occur only during development phase.
