key,value,reference value,description
gift_order_confirmed.gift_receiver.email,E-mail príjemcu,Recipient email,
contract_is_renewed.contract_term.contract_period,Zmluvné obdobie,Contract Period,
subscription_pause_reminder.subscription.resume_date,Obnoviť dátum,Resume date,
welcome_mails_in_active_state.subscriptions.subscribed_to,Zhrnutie predplatného,Subscription summary,
subscription_changed_all_other_changes.subscription.next_estimate_amount,Odhadovaný poplatok pri obnovení,Estimated charge on renewal,
credit_note_updated.credit_note.id,Číslo dobropisu,Credit note number,
welcome_mails_in_future_state.subscriptions.subscribed_to,Zhrnutie predplatného,Subscription summary,
payments_and_credits_payment_initiated.customer_payment_method.info,Spôsob platby,Payment method,
contract_ends_and_subscription_continues.contract_term.contract_period,Zmluvné obdobie,Contract Period,
subscription_reactivation.subscriptions.subscribed_to,Zhrnutie predplatného,Subscription summary,
payments_and_credits_successful_recurring_payments.transaction.date,Dátum platby,Payment date,
payment_one_time_failures.transaction.amount,Fakturovaná suma,Invoiced amount,
subscription_paused.subscription.resume_date,Obnoviť dátum,Resume date,
payments_and_credits_refunded.transaction.date,Vrátené späť,Refunded on,
subscription_changed_all_other_changes.subscriptions.subscribed_to,Zhrnutie predplatného,Subscription summary,
payments_and_credits_successful_payment.transaction.amount,Fakturovaná suma,Invoiced amount,
trial_started_for_future_subscriptions.subscriptions.subscribed_to,Zhrnutie predplatného,Subscription summary,
gift_order_confirmed.gift.scheduled_at,Upozorniť na,Notify on,
subscription_activated_from_future_state.subscriptions.subscribed_to,Zhrnutie predplatného,Subscription summary,
gift_cancelled.gift.scheduled_at,Upozorniť na,Notify on,
trial_expired_notification.customer_invoice_summary.not_paid_due_total_amount,Odhadovaný poplatok pri aktivácii,Estimated charge on activation,
payments_and_credits_payment_initiated.transaction.date,Dátum platby,Payment date,
welcome_mails_in_active_state.subscription.next_renewal_on,Ďalšia obnova dňa,Next renewal on,
subscription_changed_all_other_changes.customer_balance.unused_payments,Prebytočné platby,Excess payments,
credit_note_adjustment_created.credit_note.status,Stav dobropisu,Credit note status,
contract_is_renewed.contract_term.total_contract_value,Celková hodnota zmluvy,Total Contract Value,
payment_offline_payments_profile_for_renewal_invoices.invoice.amount_due,Fakturovaná suma,Invoiced amount,
payments_and_credits_refund_initiated.transaction.date,Vrátené späť,Refunded on,
subscription_expiry_and_cancellations_cancellation_followups.customer_balance.refundable_credits,Vratné kredity,Refundable credits,
future_subscription_reminders.subscriptions.subscribed_to,Zhrnutie predplatného,Subscription summary,
order_shipment_reminder.order.shipping_date,Dátum odoslania,Shipment date,
subscription_expiry_and_cancellations_reminder.subscription.cancel_reason,Dôvod zrušenia,Cancellation reason,
contract_and_subscription_ends.contract_term.total_contract_value,Celková hodnota zmluvy,Total Contract Value,
welcome_mails_in_non_renewal_state.customer_payment_method.info,Spôsob platby,Payment method,
welcome_mails_in_trial_state.subscription.next_estimate_amount,Odhadovaný poplatok pri aktivácii,Estimated charge on activation,
subscription_resumption_reminder.subscription.resume_date,Obnoviť dátum,Resume date,
subscription_renewal_reminders.subscriptions.subscribed_to,Zhrnutie predplatného,Subscription summary,
payment_terms_netd_reminders.invoice.amount,Fakturovaná suma,Invoiced amount,
payment_one_time_failures.invoice.due_date,Termín splatnosti od,Due since,
welcome_mails_in_future_state.subscription.start_date,Predplatné sa začína dňa,Subscription starts on,
payment_dunning_profiles_for_one_time_invoices.transaction.date,Pokus o predchádzajúci poplatok bol vykonaný dňa,Previous charge attempted on,
subscription_expiry_and_cancellations_expired.subscriptions.subscribed_to,Zhrnutie predplatného,Subscription summary,
payment_dunning_profile_for_initial_attempt.transaction.payment_failure_reason,Dôvod zlyhania,Failure reason,
subscription_activated_from_future_state.subscription.next_renewal_on,Ďalšia obnova dňa,Next renewal on,
subscription_expiry_and_cancellations_reminder.customer_invoice_summary.not_paid_due_invoice_count,Neuhradená jedna alebo viac faktúr,Unpaid invoices,
payment_terms_netd_invoice_posted.invoice.amount,Fakturovaná suma,Invoiced amount,
subscription_expiry_and_cancellations_cancellation_followups.customer_balance.unused_payments,Prebytočné platby,Excess payments,
payment_dunning_profile_for_initial_attempt_for_one_time_invoices.customer_payment_method.info,Spôsob platby,Payment method,
contract_is_terminated.contract_term.total_contract_value,Celková hodnota zmluvy,Total Contract Value,
subscription_reactivation.subscription.next_estimate_amount,Odhadovaný poplatok pri ďalšom obnovení,Estimated charge on next renewal,
payment_dunning_profiles_for_one_time_invoices.transaction.amount,Fakturovaná suma,Invoiced amount,
subscription_pause_reminder.subscription.pause_date,Pozastaviť dátum,Pause date,
payment_authorization_succeeded.transaction.amount,Povolená suma,Authorized amount,
payment_dunning_profile_for_initial_attempt.transaction.amount,Fakturovaná suma,Invoiced amount,
payment_one_time_failures.customer_payment_method.info,Spôsob platby,Payment method,
subscription_paused.subscription.pause_date,Pozastaviť dátum,Pause date,
payment_authorization_succeeded.customer_payment_method.info,Spôsob platby,Payment method,
credit_note_updated.credit_note.status,Stav dobropisu,Credit note status,
subscription_changed_coupon_applied.coupon.coupons,Kupóny,Coupons,
payment_method_expiry_invalidated_notification.customer_payment_method.info,Spôsob platby,Payment method,
direct_debit_payment_reminder_for_pad.transaction.statement_descriptor,Platby sa vo vašom bankovom výpise zobrazia ako,Payments will appear in your bank statement as ,
welcome_mails_in_trial_state.subscription.trial_end,Súd sa končí,Trial ends on,
welcome_mails_in_active_state.subscription.next_estimate_amount,Odhadovaný poplatok pri ďalšom obnovení,Estimated charge on next renewal,
invoice_receipt.invoice.amount_due,Dlžná suma,Amount due,
trial_expiry_reminders.subscription.next_estimate_amount,Odhadovaný poplatok pri aktivácii,Estimated charge on activation,
trial_extension_notification.subscription.trial_end,Súd sa končí,Trial ends on,
contract_is_renewed.subscriptions.subscribed_to,Zhrnutie predplatného,Subscription summary,
subscription_expiry_and_cancellations_cancellation_followups.subscriptions.subscribed_to,Zhrnutie predplatného,Subscription summary,
future_subscription_reminders.subscription.start_date,Predplatné sa začína dňa,Subscription starts on,
trial_started_for_future_subscriptions.subscription.trial_end,Súd sa končí,Trial ends on,
payments_and_credits_payment_initiated.transaction.amount,Fakturovaná suma,Invoiced amount,
subscription_expiry_and_cancellations_reminder.customer_balance.account_credits,Propagačné kredity,Promotional credits,
payment_offline_payments_profile_for_renewal_invoices.invoice.due_date,Termín splatnosti od,Due since,
contract_is_terminated.contract_term.contract_period,Zmluvné obdobie,Contract Period,
payment_dunning_profile_for_initial_attempt_for_one_time_invoices.transaction.date,Pokus o predchádzajúci poplatok bol vykonaný dňa,Previous charge attempted on,
gift_cancelled.gift_receiver.email,E-mail príjemcu,Recipient email,
order_shipment_reminder.order.id,Číslo objednávky,Order ID,
contract_is_renewed.contract_term.billing_cycle,Celkový fakturačný cyklus,Total Billing Cycles,
payment_dunning_profile_for_initial_attempt_for_one_time_invoices.transaction.amount,Fakturovaná suma,Invoiced amount,
credit_note_adjustment_created.credit_note.reason_code,Dôvod dobropisu,Credit note reason,
subscription_renewal_reminders.subscription.next_renewal_on,Dátum obnovenia,Renewal date,
credit_note_adjustment_created.credit_note.total,Výška dobropisu,Credit note amount,
trial_expired_notification.subscription.cancelled_at,Platnosť skúšobnej verzie vypršala dňa,Trial expired on,
contract_and_subscription_ends.contract_term.contract_period,Zmluvné obdobie,Contract Period,
payment_one_time_failures.transaction.payment_failure_reason,Dôvod zlyhania,Failure reason,
payment_terms_netd_reminders.invoice.due_date,Splatný,Due on,
contract_is_terminated.contract_term.billing_cycle,Celkový fakturačný cyklus,Total Billing Cycles,
