key,value,reference value,description
credit_note.label.credit_note,Dobropis,Credit Note,The title credit note
credit_note.header.label.units,Jednotky,Units,The table heading under which the product count is displayed. The number of units sold/returned/replaceed
credit_note.title.refunds,Vrátenie peňazí,Refunds,Refunds
credit_note.label.sub_total,Medzisúčet,Sub Total,Sub total - Label to indicate the sub total amount
credit_note.branding.test_label,Toto je vzor dobropisu vygenerovaný spoločnosťou Chargebee,This is a sample credit note generated by Chargebee,Chargebee logo for the sandbox site on all invoices to indicate that it is just a sample
credit_note.title.refunds_and_allocations,Vrátenie a pridelenie,Refunds & Allocations, Refunds and Allocations
credit_note.label.shipped_to,Odoslané do,Shipped To,Label - The customer's shipping address follows this label
credit_note.header.label.unit_price,Jednotková cena,Unit Price,The table heading under which the cost of the product per unit is displayed
credit_note.label.fractional_correction,Frakčná oprava,Fractional Correction,Fractional Correction
credit_note.label.reason_code,Kód dôvodu,Reason Code,Label Reason code. Why the credits were issued
credit_note.refund_transaction.text, %{amount} bola vrátená dňa %{date},%{amount} was refunded on %{date},Amount  refunded on a date
credit_note.label.tax.inclusive,vrátane,incl. ,short form for inclusive as in tax inclusive
credit_note.label.date,Dátum,Date,Label date
credit_note.label.tax.vat,VAT,VAT,VAT
credit_note.label.tax.exclusive,exkluzívny,excl. ,short form for exclusive as in tax exclusive
credit_note.header.label.price,cena,Price,The table heading under which the cost of the product is displayed
credit_note.label.total,Celkom,Total,Total - label the net amount of the invoice/credit note
credit_note.title.allocations,Pridelenia,Allocations,Allocations
credit_note.label.round_off,Zaokrúhliť,Round Off,Indicates that all numbers have been rounded off to a whole number
credit_note.label.refunds,Vrátenie peňazí,Refunds,Refunds - label indicating when a part or full invoice amount is given back
credit_note.label.ref_invoice,Ref. Faktúra,Ref Invoice,testing
credit_note.label.due,Dostupné množstvo,Amount Available,Label to indicate the amount available for the customer to apply credits in the future
credit_note.label.tax.inclusive_of_vat,vrátane DPH,incl. VAT,VAT Inclusive -  inclusive of all taxes
credit_note.label.billed_to,Účtované,Billed To,Label - The customer's billing address follows this label
credit_note.label.allocations,Pridelenia,Allocations,Credit note label indicating the allocations
credit_note.label.amount,Množstvo,Amount,Label amount
credit_note.header.label.amount,Množstvo,Amount,Amount label
credit_note.applied_transaction.text, %{amount} bola pridelená pre faktúru ' %{invoice_number}' k %{date}.,%{amount} was allocated for invoice '%{invoice_number}' at %{date}.,Amount was allocated for invoice #123 at date.
credit_note.label.customer_id,ID zákazníka,Customer ID,Label customer id
credit_note.header.label.sub_total,Medzisúčet,Sub Total,Sub total - Label to indicate the sub total amount
credit_note.label.tax.tax,Daň,Tax,Tax
credit_note.header.label.discounts,Zľava,Discount,Label that lists the discounts issued
credit_note.label.tax.exclusive_of_vat,Výhradné pre DPH,excl. VAT,VAT Exclusive - exclusive of taxes
credit_note.header.label.description,Popis,Description,The table heading under which the product description comes
credit_note.label.id,ID,ID,Id - the credit note id
credit_note.label.subscription,Predplatné,Subscription,The label subscription - All the subscription details follow the label
