key,value,reference value,description
hp_v3.pm.agreement.stripe_sepa,"Poskytnutím svojho IBAN a potvrdením tejto platby autorizujete %{merchant_name}, veriteľa a Stripe, nášho poskytovateľa platobných služieb, aby posielal pokyny do vašej banky na ťarchu vášho účtu a vaša banka na ťarchu vášho účtu v súlade s týmito pokynmi. Máte nárok na vrátenie peňazí od svojej banky v súlade s podmienkami vašej dohody s vašou bankou. O vrátenie platby je potrebné požiadať do 8 týždňov odo dňa, keď bola suma pripísaná na váš účet.","By providing your IBAN and confirming this payment, you are authorizing %{merchant_name}, the creditor and Stripe, our payment service provider, to send instructions to your bank to debit your account and your bank to debit your account in accordance with those instructions. You are entitled to a refund from your bank under the terms and conditions of your agreement with your bank. A refund must be claimed within 8 weeks starting from the date on which your account was debited.","By providing your IBAN and confirming this payment, you are authorizing %{merchant_name}, the creditor and Stripe, our payment service provider, to send instructions to your bank to debit your account and your bank to debit your account in accordance with those instructions. You are entitled to a refund from your bank under the terms and conditions of your agreement with your bank. A refund must be claimed within 8 weeks starting from the date on which your account was debited."
hp_v3.inapp_checkout.registered_gst_txt,Zaregistroval som sa na GST,I have registered for GST,I have registered for GST
hp_v3.direct_debit.gocardless_becs_nz_title,Pokyny k inkasu,Direct Debit Instruction,Direct Debit Instruction
hp_v3.bank_based_payments.owner_name,názov,Name,Owner name for SEPA conversion in bank based payments
hp_v3.pm.agreement.gocardless_becs_nz_2_b,podmienky.,terms and conditions.,terms and conditions.
hp_v3.pm.agreement.gocardless_becs_nz_2_a,"Súhlasím, že tento orgán podlieha zmluvným podmienkam mojej banky, ktoré sa týkajú môjho účtu a konkrétneho iniciátora",I agree that this authority is subject to my bank’s terms and conditions that relate to my account and to the specific initiator,I agree that this authority is subject to my bank’s terms and conditions that relate to my account and to the specific initiator
hp_v3.pm.bancontact_desc,opakujúce sa prostredníctvom SEPA inkasa,recurring via SEPA Direct Debit,Bancontact desc
hp_v3.payment_method.common_error,Pri spracovaní vašej žiadosti sa vyskytla chyba. Vyberte iný spôsob platby alebo to skúste znova.,An error occured while processing your request. Choose a different payment method or try again.,An error occured while processing your request. Choose a different payment method or try again.
hp_v3.portal.edit_subscription.pm_absent.warning,"Ak chcete predplatné aktualizovať, musíte pridať spôsob platby.",You need to add a payment method to update your subscription.,Warning if payment method is not present
hp_v3.portal.vat_error,PRÁZDNY,EMPTY,field empty
hp_v3.portal.ach.setup,Nastaviť ACH,Set up ACH,Set up ACH
hp_v3.direct_debit.account_type.savings,Ukladá sa,Saving,Saving
hp_v3.pm.ideal_disclaimer,<li> Budete presmerovaní na stránku banky s cieľom overiť platbu prostredníctvom služby iDeal. </li> <li> Vaše opakované platby sa uskutočnia prostredníctvom inkasa SEPA. </li>,<li>You will be directed to the bank page to authenticate the payment via iDeal.</li><li>Your recurring payments will be made via SEPA Direct Debit.</li>,iDEAL disclaimer
hp_v3.direct_debit.country,Krajina,Country,Country
hp_v3.portal.metered_subscription.desc_without_amount,Vaše poplatky podľa používania,Your charges based on usage,Metered subscription description in portal without total charges
hp_v3.pm.sofort_desc,opakujúce sa prostredníctvom SEPA inkasa,recurring via SEPA Direct Debit,Sofort desc
hp_v3.paynow.use_card_future_payments.info,Tento spôsob platby môžete použiť pri svojich budúcich transakciách.,You can use this payment method for your future transactions.,Info while saving this card for future payments
hp_v3.pm.agreement.gocardless_bacs4,"Ak dostanete refundáciu, na ktorú nemáte nárok, musíte ju vrátiť, keď vás o to požiada %{merchant_name}.","If you receive a refund you are not entitled to, you must pay it back when %{merchant_name} asks you to.","If you receive a refund you are not entitled to, you must pay it back when %{merchant_name} asks you to."
hp_v3.portal.gateway_error,Nemôžeme pokračovať bez platného účtu brány,Cannot proceed without a valid gateway account,Cannot proceed without a valid gateway account
hp_v3.pm.agreement.gocardless_bacs5,"Inkaso môžete kedykoľvek zrušiť tak, že sa jednoducho obrátite na svoju banku alebo stavebnú sporiteľňu. Môže byť potrebné písomné potvrdenie. Upozornite tiež %{merchant_name}.",You can cancel a Direct Debit at any time by simply contacting your bank or building society. Written confirmation may be required. Please also notify %{merchant_name}.,You can cancel a Direct Debit at any time by simply contacting your bank or building society. Written confirmation may be required. Please also notify %{merchant_name}.
hp_v3.pm.agreement.gocardless_bacs2,"Ak dôjde k zmenám v sume, dátume alebo frekvencii vášho inkasa, %{merchant_name} vás upozorní (zvyčajne 3 pracovné dni) vopred na zaúčtovanie platby z vášho účtu alebo podľa dohody. Ak požiadate %{merchant_name} o inkaso platby, v čase podania žiadosti vám bude doručené potvrdenie o sume a dátume.","If there are any changes to the amount, date or frequency of your Direct Debit %{merchant_name} will notify you (normally 3 working days) in advance of your account being debited or as otherwise agreed. If you request %{merchant_name} to collect a payment, confirmation of the amount and date will be given to you at the time of the request.","If there are any changes to the amount, date or frequency of your Direct Debit %{merchant_name} will notify you (normally 3 working days) in advance of your account being debited or as otherwise agreed. If you request %{merchant_name} to collect a payment, confirmation of the amount and date will be given to you at the time of the request."
hp_v3.pm.agreement.gocardless_bacs3,"Ak sa pri platbe na vašom debetnom účte vyskytne chyba od spoločnosti %{merchant_name} alebo od vašej banky alebo stavebnej sporiteľne, máte nárok na úplné a okamžité vrátenie sumy zaplatenej od vašej banky alebo stavebnej sporiteľne.","If an error is made in the payment of your Direct Debit, by %{merchant_name} or your bank or building society, you are entitled to a full and immediate refund of the amount paid from your bank or building society.","If an error is made in the payment of your Direct Debit, by %{merchant_name} or your bank or building society, you are entitled to a full and immediate refund of the amount paid from your bank or building society."
hp_v3.portal.no_account,"Zdá sa, že u nás nemáte účet",Looks like you don’t have an account with us,No account
hp_v3.pm.agreement.gocardless_bacs1,"Záruku ponúkajú všetky banky a stavebné sporiteľne, ktoré prijímajú pokyny na úhradu priamych debetov.",The Guarantee is offered by all banks and building societies that accept instructions to pay Direct Debits.,The Guarantee is offered by all banks and building societies that accept instructions to pay Direct Debits.
hp_v3.pm.agreement.gocardless_payment_descriptor,Na vašom bankovom výpise sa zobrazí %{payment_descriptor}.,%{payment_descriptor} will appear on your bank statement.,%{payment_descriptor} will appear on your bank statement.
hp_v3.paynow.pm.ach,ACH,ACH,ACH
hp_v3.inapp_checkout.card_expiring,vyprší,is expiring,card about to expire
hp_v3.direct_debit.last_name,Priezvisko,Last Name,Last Name
hp_v3.common.copy,Kópia,Copy,Copy
hp_v3.inapp_checkout.pm.direct_debit,Inkaso,Direct Debit,Direct Debit
hp_v3.direct_debit.stripe.verification_amount.description,"Musíte overiť tento spôsob platby. Na váš bankový účet boli vydané 2 mikro vklady. Môže to trvať 1 až 2 dni, kým sa objaví na vašom bankovom výpise. Popis výpisu pre tieto vklady bude <b> AMNTS: </b> Na overenie tohto spôsobu platby musíte tu potvrdiť tieto sumy.","You need to verify this payment method. 2 micro-deposits have been issued to your bank account. This may take 1-2 days to appear on your bank statement. The statement description for these deposits will be <b>AMNTS:</b> You need to confirm these amounts here, to authenticate this payment method.","You need to verify this payment method. 2 micro-deposits have been issued to your bank account. This may take 1-2 days to appear on your bank statement. The statement description for these deposits will be <b>AMNTS:</b> You need to confirm these amounts here, to authenticate this payment method."
hp_v3.portal.more_billing_history,Načítať viac,Load More,Load more history of billing
hp_v3.pm.ideal_desc,opakujúce sa prostredníctvom SEPA inkasa,recurring via SEPA Direct Debit,iDEAL desc
hp_v3.direct_debit.date_of_authorization,Dátum schválenia,Date of Authorization,Date of Authorization
hp_v3.direct_debit.stripe.verification_amount_1,Suma za overenie 1,Verification Amount 1,Verification Amount 1
hp_v3.direct_debit.stripe.verification_amount_2,Suma za overenie 2,Verification Amount 2,Verification Amount 2
hp_v3.direct_debit.authorisation_code,Autorizačný kód,Authorisation code,Authorisation code
hp_v3.portal.term.months,mesiacov,months,months
hp_v3.pm.agreement.gocardless_payment_cancellation,Túto autorizáciu môžete odvolať priamo vo svojej banke alebo e-mailom na adrese %{merchant_name} na adrese %{merchant_email}. Zrušenie tejto autorizácie môže trvať až 7 dní.,This authorization can be revoked directly with your bank or by emailing %{merchant_name} at %{merchant_email}. Please allow up to 7 days for this authorization to be cancelled.,This authorization can be revoked directly with your bank or by emailing %{merchant_name} at %{merchant_email}. Please allow up to 7 days for this authorization to be cancelled.
hp_v3.inapp_checkout.coupon_error,Neplatný kód kupónu,Invalid Coupon Code,Invalid Coupon Code
