key,value,reference value,description
sub_start_outside_plan_term,Dátum začiatku predplatného nemôže byť skôr ako fakturačné obdobie.,Subscription start date cannot be before the billing period.,Subscription start date cannot be before the billing period.
old_operation_failed,{0},{0},{0}
subscription.invalid_scheduled_date,nemôže byť po termíne cancelled_at ({0}).,cannot be after cancelled_at date ({0}).,cannot be after cancelled_at date ({0}).
line_discount_load_err,Problém so zľavami. Ďalšie informácie získate od podpory.,Problem with discounts. Please contact support for further details.,Problem with discounts. Please contact support for further details.
trial_end_before_start_date,Skúšobná verzia nemôže byť skoršia ako dátum začatia,Trial end cannot be before start date,Trial end cannot be before start date
scheduled_for_cancellation,"Predplatné nie je možné aktualizovať, pretože je naplánované jeho zrušenie na konci aktuálneho obdobia",Subscription cannot be updated as it is scheduled for cancellation at end of current term,Subscription cannot be updated as it is scheduled for cancellation at end of current term
invalid_state_for_update,Predplatné je možné aktualizovať iba v skúšobných a aktívnych stavoch,Subscription can be updated only in Trial & Active states,Subscription can be updated only in Trial & Active states
required_input_for_status,pre predplatné {0} nemôže byť prázdny údaj,cannot be blank for {0} subscription,cannot be blank for {0} subscription
pause-subscription.cancel_end_of_term_not_supported,"Nie je možné naplánovať zrušenie, ak je predplatné pozastavené alebo je naplánované pozastavenie.",Cannot schedule cancellation if subscription is paused or scheduled to pause.,Cannot schedule cancellation if subscription is paused or scheduled to pause.
direct_debit_require_field_validation,{0} je povinné používať {1} inkaso prostredníctvom {2},{0} is mandatory to use {1} Direct Debit via {2},{0} is mandatory to use {1} Direct Debit via {2}
addon_not_applicable,{0},{0},Plan billing period and addon billing period are incompatible
card_already_exists,{0},{0},{0}
no_charge_item_present,"Najmenej jedna položka, ktorá sa nesmie opakovať, by mala byť prítomná",Atleast one non recurring addon or charge item should be present,Atleast one non recurring addon or charge item should be present
tmp_token_not_supported,Prístup tejto karty k dočasným tokenom nie je pre túto bránu podporovaný,Card temporary token approach not supported for this gateway,Card temporary token approach not supported for this gateway
non_compliant_eu_customer,"Operácia zlyhala, pretože krajinu eú zadanú zákazníkom na fakturačnej adrese nie je možné overiť pomocou čísla IPadresy alebo priečinka na karte.",Operation failed as the eu country entered in billing address by customer cannot be verified against ip address or card bin number.,Operation failed as the eu country entered in billing address by customer cannot be verified against ip address or card bin number.
resume-subscription.no_payment_method_for_resumption,"Predplatné nie je možné obnoviť, pretože nemáte aktívny spôsob platby.",Cannot resume subscription as you do not have an active payment method.,Cannot resume subscription as you do not have an active payment method.
no_creditcard_for_create,"Predplatné nie je možné vytvoriť, pretože v záznamoch nie je žiadna platná karta",Cannot create the subscription as there is no valid card on file,Cannot create the subscription as there is no valid card on file
invalid_state_for_cancel,"Nie je možné zrušiť predplatné, ktoré je už zrušené alebo ktorého platnosť už uplynula",Cannot cancel a subscription that is Cancelled or Expired already,Cannot cancel a subscription that is Cancelled or Expired already
invalid_state_for_collect,Táto operácia je podporovaná iba pre jednu alebo viac faktúr v stave Payment_due / not_paid,This operation is supported only for the invoices in payment_due/not_paid status,This operation is supported only for the invoices in payment_due/not_paid status
