key,value,reference value,description
sub_details_card.metered_item.footnote,Ilość może się różnić w zależności od wykorzystania w okresie rozliczeniowym.,Quantity may vary based on usage during the billing period.,
account_hierarchy.forwarded.note,"Otrzymujesz tę wiadomość e-mail, ponieważ płacisz za subskrypcje i opłaty tego klienta",You're receiving this email because you are paying for this customer's subscriptions and charges,
invoice_details_card.download_link.warning_msg,Ten link wygaśnie za 7 dni.,This link will expire in 7 days.,
sub_details_card.metered_item.units,Jednostki,Units,
card_offline_pm.instruction.text,"Upewnij się, że jesteś gotowy z dokładną kwotą po przybyciu naszego agenta serwisowego.",Please make sure you are ready with the exact amount upon the arrival of our service agent.,
download_attachments_note.message,Możesz pobrać i wyświetlić szczegóły tutaj. Ten link wygaśnie za 7 dni.,You can download and view the details here. This link will expire in 7 days.,
account_hierarchy.parent_email.forwarded.note,"Otrzymujesz tę wiadomość e-mail, ponieważ jesteś rodzicem tego klienta.",You are receiving this email as you are the parent of this customer.,
account_hierarchy.child_email.forwarded.note,Ta faktura została opłacona z Twojego konta rodzica,This invoice was paid by your parent account,
download_attachments_note.link_text,Ściągnij,Download,
invoice_details_card.download_link.text,Pobierz i wyświetl wszystkie jedną lub więcej faktur,Download and view all invoices,
