key,value,reference value,description
invalid_column,Wartość {1} w kolumnie ({0}) jest nieprawidłowa,The value {1} in the column ({0}) is invalid,The value {1} in the column ({0}) is invalid
invalid_column_header,Kolumna {0} jest nieprawidłowa.,The column {0} is invalid.,The column {0} is invalid.
billing_country_needed_to_collect_registered_for_gst_field,"Aby zaznaczyć to pole, musisz dodać kraj rozliczenia.",You need to add a Billing Country to select this field.,You need to add a Billing Country to select this field.
billing_country_needed,Kraj rozliczenia potrzebny do zweryfikowania numeru VAT.,Billing country needed to validate the VAT number.,Billing country needed to validate the VAT number.
australia_tax_should_be_configured,"Aby zaznaczyć to pole, musisz włączyć podatek dla Australii",You need to enable tax for Australia to select this field,You need to enable tax for Australia to select this field
tax.could_not_read_the_file,Plik zawiera nieprawidłowe wartości,File contains invalid values,File contains invalid values
unable_to_validate_abn,"Nie można przetworzyć ABN, ponieważ serwer wyszukiwania ABN jest wyłączony.",Unable to process the ABN as the ABN Lookup server is down.,Unable to process the ABN as the ABN Lookup server is down.
no_header_found,Brak nagłówka lub nieprawidłowy format.,Header are not present or not formatted properly.,Header are not present or not formatted properly.
no_tax_rules_found,Plik nie zawiera żadnej reguły podatkowej,File does not contain any tax rule,File does not contain any tax rule
tax.un_supported_file_format,Niewspierany format pliku. Dozwolone są tylko pliki CSV,Unsupported file format. Only CSV files are allowed,Unsupported file format. Only CSV files are allowed
profile_service_type_error,Ten profil podatkowy jest już zmapowany do typu produktu {0}. Do profilu można przypisać tylko jeden typ produktu.,This tax profile is already mapped to the product type {0}. You can map only one product type to a profile.,This tax profile is already mapped to the product type {0}. You can map only one product type to a profile.
tax.wrong_format,Wartość ({0}) jest nieprawidłowa,Value for ({0}) is invalid,Value for ({0}) is invalid
file_not_found,Nie znaleziono pliku konfiguracyjnego podatku,Tax configuration file not found,Tax configuration file not found
duplicate_column,Kolumna ({0}) pojawia się w pliku więcej niż raz.,The column ({0}) appears more than once in the file.,The column ({0}) appears more than once in the file.
invalid_GSTIN,Musisz podać prawidłowy numer GSTIN.,You need to enter a valid GSTIN.,You need to enter a valid GSTIN.
invalid_abn_number,Musisz wprowadzić prawidłowy ABN.,You need to enter a valid ABN.,You need to enter a valid ABN.
eu_vat_not_applicable,Numer VAT nie dotyczy tego kraju,VAT Number not applicable for this country,VAT Number not applicable for this country
zip_wrong_format,nie można skonfigurować wartości zip - {0},cannot configure the zip values - {0},cannot configure the zip values - {0}
invalid_zip_code,nieprawidłowy kod pocztowy,invalid zip/postal code,invalid zip/postal code
org_address_not_config,"Nie można skonfigurować typu ceny uwzględniającej podatek, ponieważ nie można określić stawki podatku sprzedawcy",Inclusive Tax Price Type cannot be configured as merchant tax rate could not be determined,Inclusive Tax Price Type cannot be configured as merchant tax rate could not be determined
registered_for_gst_not_applicable,Ta opcja dotyczy tylko Australii.,This option is applicable for Australia only.,This option is applicable for Australia only.
invalid_vat_number,Musisz podać prawidłowy numer VAT.,You need to enter a valid VAT number.,You need to enter a valid VAT number.
unable_to_validate,"Nie można zweryfikować numeru VAT, ponieważ VIES ma przestoje.",Unable to validate VAT number as VIES is experiencing downtime.,Unable to validate VAT number as VIES is experiencing downtime.
us_unsupported_prefix,Znaki wieloznaczne nie mogą być używane razem z kodami pocztowymi ZIP + 4 - {0},Wildcard characters cannot be used along with ZIP+4 postal codes - {0},Wildcard characters cannot be used along with ZIP+4 postal codes - {0}
