key,value,reference value,description
not_supported_for_moved_out_resource,"Operacje aktualizacji nie są obsługiwane, ponieważ przenieśliśmy tego klienta do witryny {0}",The update operations are not supported as we''ve moved this customer to the site {0},The update operations are not supported as we''ve moved this customer to the site {0}
api_authentication_param_missing,"Przepraszamy, uwierzytelnianie nie powiodło się. W żądaniu nie ma parametru _jsapi_key","Sorry,authentication failed. The parameter _jsapi_key is not present in request","Sorry,authentication failed. The parameter _jsapi_key is not present in request"
api.resource_not_found,{0} zasób o identyfikatorze {1} nie istnieje.,{0} resource with identifier {1} does not exist.,{0} resource with identifier {1} does not exist.
api_resource_not_found,Nie znaleziono {0},{0} not found,When resource is not found.
tos_not_agreed,"Wyrażenie zgody na warunki jest obowiązkowe, aby zakończyć kasę.",Agreeing to the terms is mandatory to complete the checkout.,Agreeing to the terms is mandatory to complete the checkout.
resource_already_exists,{0} zasób o identyfikatorze {1} już istnieje.,{0} resource with identifier {1} already exists.,{0} resource with identifier {1} already exists.
api_authentication_invalid_key,"Przepraszamy, uwierzytelnianie nie powiodło się. Nieprawidłowy klucz API","Sorry, authentication failed. Invalid api key",Authentication failed due to invalid API key
api_authentication_wrong_format,"Przepraszamy, uwierzytelnianie nie powiodło się. Nagłówek uwierzytelniania podstawowego ma nieprawidłowy format.","Sorry,authentication failed.The basic authentication header has invalid format.","Sorry,authentication failed.The basic authentication header has invalid format."
api_forbidden,Ten interfejs API nie jest dozwolony dla tego klienta,This api is not allowed for this customer,This api is not allowed for this customer
api.param_not_unique,{0} zasób jest już obecny,{0} resource already present,{0} resource already present
not_supported_for_customer_with_noncancelled_subs,Operacja nie jest obsługiwana dla klientów z nieodwołanymi subskrypcjami.,The operation is not supported for customers with non-cancelled subscriptions.,The operation is not supported for customers with non-cancelled subscriptions.
duplicate_entry,Wartość już obecna w {0},The value already present in {0},The value already present in {0}
api_disabled,Witryna nie jest włączona,The site is not enabled,The site is not enabled
param_not_supported_in_browser,"Przepraszamy, ten parametr nie jest obsługiwany przez przeglądarkę.","Sorry, The parameter is not supported from browser. ","Sorry, The parameter is not supported from browser. "
referenced_resource_not_found,"Brak elementu {0}, do którego odwołuje się parametr {1}",The {0} referenced in parameter {1} is not present ,The {0} referenced in parameter {1} is not present 
api_authentication_required,"Przepraszamy, uwierzytelnianie nie powiodło się. Brak nagłówka autoryzacji dla podstawowego uwierzytelnienia w żądaniu","Sorry,authentication failed. The authorization header for basic authentication not present in request","Sorry,authentication failed. The authorization header for basic authentication not present in request"
order_management_not_enabled,"Przepraszamy, włącz ustawienie witryny zarządzania zamówieniami, aby korzystać z tego interfejsu API.","Sorry, Please enable order management site setting to use this API.","Sorry, Please enable order management site setting to use this API."
api_request_limit_exceeded,"Przepraszamy, został osiągnięty limit żądań API. Spróbuj po {0} min.","Sorry, The api request limit has been reached. Please try after {0} min.",Too many API request.
api_js_lib_request_limit_exceeded,"Przepraszamy, osiągnięto limit żądań biblioteki js. Spróbuj później.","Sorry, The js library request limit has been reached. Please try after sometime. ",Too many API request.
site_merge_invalid_url,Ten adres URL jest już nieaktualny. Prosimy o kontakt w celu uzyskania pomocy.,This URL is no longer valid. Please contact us for assistance.,This URL is no longer valid. Please contact us for assistance.
end_customer_not_supported_for_moved_out_resource,"Operacje aktualizacji nie są już możliwe dla tego zasobu. Skontaktuj się z nami, aby uzyskać pomoc.",The update operations are no longer possible for this resource.Please contact us for assistance.,The update operations are no longer possible for this resource.Please contact us for assistance.
already_scheduled_for_deletion,"Przepraszamy, ale {0} zasób {1} jest już zaplanowany do usunięcia","Sorry, but the {0} resource {1} is already scheduled for deletion","Sorry, but the {0} resource {1} is already scheduled for deletion"
not_supported_for_customer_already_scheduled_for_clear,"Operacja nie jest obsługiwana dla klientów, którzy mają już zaplanowane czyszczenie danych umożliwiających identyfikację.",The operation is not supported for customers who has been already scheduled for PII clear.,The operation is not supported for customers who has been already scheduled for PII clear.
