key,value,reference value,description
gift_order_confirmed.gift_receiver.email,Email odbiorcy,Recipient email,
contract_is_renewed.contract_term.contract_period,Okres umowy,Contract Period,
subscription_pause_reminder.subscription.resume_date,Data wznowienia,Resume date,
welcome_mails_in_active_state.subscriptions.subscribed_to,Podsumowanie subskrypcji,Subscription summary,
subscription_changed_all_other_changes.subscription.next_estimate_amount,Szacunkowa opłata za przedłużenie,Estimated charge on renewal,
credit_note_updated.credit_note.id,Numer noty kredytowej,Credit note number,
welcome_mails_in_future_state.subscriptions.subscribed_to,Podsumowanie subskrypcji,Subscription summary,
payments_and_credits_payment_initiated.customer_payment_method.info,Metoda płatności,Payment method,
contract_ends_and_subscription_continues.contract_term.contract_period,Okres umowy,Contract Period,
subscription_reactivation.subscriptions.subscribed_to,Podsumowanie subskrypcji,Subscription summary,
payments_and_credits_successful_recurring_payments.transaction.date,Termin płatności,Payment date,
payment_one_time_failures.transaction.amount,Kwota zafakturowana,Invoiced amount,
subscription_paused.subscription.resume_date,Data wznowienia,Resume date,
payments_and_credits_refunded.transaction.date,Zwrot pieniędzy w dniu,Refunded on,
subscription_changed_all_other_changes.subscriptions.subscribed_to,Podsumowanie subskrypcji,Subscription summary,
payments_and_credits_successful_payment.transaction.amount,Kwota zafakturowana,Invoiced amount,
trial_started_for_future_subscriptions.subscriptions.subscribed_to,Podsumowanie subskrypcji,Subscription summary,
gift_order_confirmed.gift.scheduled_at,Powiadom dalej,Notify on,
subscription_activated_from_future_state.subscriptions.subscribed_to,Podsumowanie subskrypcji,Subscription summary,
gift_cancelled.gift.scheduled_at,Powiadom dalej,Notify on,
trial_expired_notification.customer_invoice_summary.not_paid_due_total_amount,Szacunkowa opłata za aktywację,Estimated charge on activation,
payments_and_credits_payment_initiated.transaction.date,Termin płatności,Payment date,
welcome_mails_in_active_state.subscription.next_renewal_on,Następna data odnowienia,Next renewal on,
subscription_changed_all_other_changes.customer_balance.unused_payments,Nadwyżka płatności,Excess payments,
credit_note_adjustment_created.credit_note.status,Status noty kredytowej,Credit note status,
contract_is_renewed.contract_term.total_contract_value,Całkowita wartość kontraktu,Total Contract Value,
payment_offline_payments_profile_for_renewal_invoices.invoice.amount_due,Kwota zafakturowana,Invoiced amount,
payments_and_credits_refund_initiated.transaction.date,Zwrot pieniędzy w dniu,Refunded on,
subscription_expiry_and_cancellations_cancellation_followups.customer_balance.refundable_credits,Zwrotne kredyty,Refundable credits,
future_subscription_reminders.subscriptions.subscribed_to,Podsumowanie subskrypcji,Subscription summary,
order_shipment_reminder.order.shipping_date,Data dostawy,Shipment date,
subscription_expiry_and_cancellations_reminder.subscription.cancel_reason,Powód anulowania,Cancellation reason,
contract_and_subscription_ends.contract_term.total_contract_value,Całkowita wartość kontraktu,Total Contract Value,
welcome_mails_in_non_renewal_state.customer_payment_method.info,Metoda płatności,Payment method,
welcome_mails_in_trial_state.subscription.next_estimate_amount,Szacunkowa opłata za aktywację,Estimated charge on activation,
subscription_resumption_reminder.subscription.resume_date,Data wznowienia,Resume date,
subscription_renewal_reminders.subscriptions.subscribed_to,Podsumowanie subskrypcji,Subscription summary,
payment_terms_netd_reminders.invoice.amount,Kwota zafakturowana,Invoiced amount,
payment_one_time_failures.invoice.due_date,Termin od,Due since,
welcome_mails_in_future_state.subscription.start_date,Subskrypcja rozpoczyna się w dniu,Subscription starts on,
payment_dunning_profiles_for_one_time_invoices.transaction.date,Podjęto próbę poprzedniego obciążenia,Previous charge attempted on,
subscription_expiry_and_cancellations_expired.subscriptions.subscribed_to,Podsumowanie subskrypcji,Subscription summary,
payment_dunning_profile_for_initial_attempt.transaction.payment_failure_reason,Przyczyna awarii,Failure reason,
subscription_activated_from_future_state.subscription.next_renewal_on,Następna data odnowienia,Next renewal on,
subscription_expiry_and_cancellations_reminder.customer_invoice_summary.not_paid_due_invoice_count,Niezapłacona jedna lub więcej faktur,Unpaid invoices,
payment_terms_netd_invoice_posted.invoice.amount,Kwota zafakturowana,Invoiced amount,
subscription_expiry_and_cancellations_cancellation_followups.customer_balance.unused_payments,Nadwyżka płatności,Excess payments,
payment_dunning_profile_for_initial_attempt_for_one_time_invoices.customer_payment_method.info,Metoda płatności,Payment method,
contract_is_terminated.contract_term.total_contract_value,Całkowita wartość kontraktu,Total Contract Value,
subscription_reactivation.subscription.next_estimate_amount,Szacunkowa opłata przy następnym odnowieniu,Estimated charge on next renewal,
payment_dunning_profiles_for_one_time_invoices.transaction.amount,Kwota zafakturowana,Invoiced amount,
subscription_pause_reminder.subscription.pause_date,Data wstrzymania,Pause date,
payment_authorization_succeeded.transaction.amount,Autoryzowana kwota,Authorized amount,
payment_dunning_profile_for_initial_attempt.transaction.amount,Kwota zafakturowana,Invoiced amount,
payment_one_time_failures.customer_payment_method.info,Metoda płatności,Payment method,
subscription_paused.subscription.pause_date,Data wstrzymania,Pause date,
payment_authorization_succeeded.customer_payment_method.info,Metoda płatności,Payment method,
credit_note_updated.credit_note.status,Status noty kredytowej,Credit note status,
subscription_changed_coupon_applied.coupon.coupons,Kupony,Coupons,
payment_method_expiry_invalidated_notification.customer_payment_method.info,Metoda płatności,Payment method,
direct_debit_payment_reminder_for_pad.transaction.statement_descriptor,Płatności pojawią się na wyciągu bankowym jako,Payments will appear in your bank statement as ,
welcome_mails_in_trial_state.subscription.trial_end,Okres próbny kończy się w dniu,Trial ends on,
welcome_mails_in_active_state.subscription.next_estimate_amount,Szacunkowa opłata przy następnym odnowieniu,Estimated charge on next renewal,
invoice_receipt.invoice.amount_due,Do zapłaty,Amount due,
trial_expiry_reminders.subscription.next_estimate_amount,Szacunkowa opłata za aktywację,Estimated charge on activation,
trial_extension_notification.subscription.trial_end,Okres próbny kończy się w dniu,Trial ends on,
contract_is_renewed.subscriptions.subscribed_to,Podsumowanie subskrypcji,Subscription summary,
subscription_expiry_and_cancellations_cancellation_followups.subscriptions.subscribed_to,Podsumowanie subskrypcji,Subscription summary,
future_subscription_reminders.subscription.start_date,Subskrypcja rozpoczyna się w dniu,Subscription starts on,
trial_started_for_future_subscriptions.subscription.trial_end,Okres próbny kończy się w dniu,Trial ends on,
payments_and_credits_payment_initiated.transaction.amount,Kwota zafakturowana,Invoiced amount,
subscription_expiry_and_cancellations_reminder.customer_balance.account_credits,Kredyty promocyjne,Promotional credits,
payment_offline_payments_profile_for_renewal_invoices.invoice.due_date,Termin od,Due since,
contract_is_terminated.contract_term.contract_period,Okres umowy,Contract Period,
payment_dunning_profile_for_initial_attempt_for_one_time_invoices.transaction.date,Podjęto próbę poprzedniego obciążenia,Previous charge attempted on,
gift_cancelled.gift_receiver.email,Email odbiorcy,Recipient email,
order_shipment_reminder.order.id,Identyfikator zamówienia,Order ID,
contract_is_renewed.contract_term.billing_cycle,Całkowita liczba cykli rozliczeniowych,Total Billing Cycles,
payment_dunning_profile_for_initial_attempt_for_one_time_invoices.transaction.amount,Kwota zafakturowana,Invoiced amount,
credit_note_adjustment_created.credit_note.reason_code,Powód noty kredytowej,Credit note reason,
subscription_renewal_reminders.subscription.next_renewal_on,Data odnowienia,Renewal date,
credit_note_adjustment_created.credit_note.total,Kwota noty kredytowej,Credit note amount,
trial_expired_notification.subscription.cancelled_at,Okres próbny wygasł,Trial expired on,
contract_and_subscription_ends.contract_term.contract_period,Okres umowy,Contract Period,
payment_one_time_failures.transaction.payment_failure_reason,Przyczyna awarii,Failure reason,
payment_terms_netd_reminders.invoice.due_date,Termin,Due on,
contract_is_terminated.contract_term.billing_cycle,Całkowita liczba cykli rozliczeniowych,Total Billing Cycles,
