key,value,reference value,description
cbjs_grp.bank,bankas,Bank,Bank
cbjs_grp.select_bank,Pasirinkite Bankas,Select Bank,Select Bank
cbjs_grp.list_supported_bank,Gaunamas palaikomų bankų sąrašas,Fetching list of supported banks,Fetching list of supported banks
inapp_checkout.customer.header,Pridėkite išsamią paskyros informaciją,Add your account details,Add your account details
inapp_checkout.customer.header.edit,Redaguoti išsamią paskyros informaciją,Editing account details,Editing account details
inapp_checkout.customer.update,Atnaujinti,Update,Update
inapp_checkout.customer.next,Kitas,Next,Next
inapp_checkout.billing_address.header,Pridėkite atsiskaitymo adresą,Add your billing address,Add your billing address
inapp_checkout.billing_address.header.edit,Redaguojamas atsiskaitymo adresas,Editing billing address,Editing billing address
inapp_checkout.billing_address.update,Atnaujinti,Update,Update
inapp_checkout.billing_address.next,Kitas,Next,Next
inapp_checkout.shipping_address.header,Pridėkite pristatymo adresą,Add your shipping address,Add your shipping address
inapp_checkout.shipping_address.header.edit,Redaguojamas pristatymo adresas,Editing shipping address,Editing shipping address
inapp_checkout.shipping_address.update,Atnaujinti,Update,Update
inapp_checkout.shipping_address.next,Kitas,Next,Next
inapp_checkout.choose_sa.header,Pasirinkite pristatymo adresą,Choose Shipping address,Choose Shipping address
inapp_checkout.billing_address.copy_to_shipping,Išsiųsk mano atsiskaitymo adresu,Ship to my billing address,Ship to my billing address
inapp_checkout.shipping_address.choose.add,Pridėti naują,Add New,Add New
inapp_checkout.payment_method.choose.add,Pridėti mokėjimo metodą,Add Payment Method,Add Payment Method
inapp_checkout.payment_method.header,Pridėkite išsamią mokėjimo informaciją,Add your payment details,Add your payment details
inapp_checkout.payment_method.header.edit,Redaguoti išsamią mokėjimo informaciją,Editing payment details,Editing payment details
inapp_checkout.payment_method.header.select,Pasirinkite mokėjimo metodą,Select a payment method,Select a payment method
inapp_checkout.payment_method.footer.choose,Pasirinkite kitą mokėjimo metodą,Choose a different payment method,Choose a different payment method
inapp_checkout.payment_method.update,Atnaujinti,Update,Update
inapp_checkout.payment_method.next,Kitas,Next,Next
inapp_checkout.subscription.header,Pridėkite išsamią prenumeratos informaciją,Add your subscription details,Add your subscription details
inapp_checkout.invoice.header,Pridėkite išsamią pirkimo informaciją,Add your purchase details,Add your purchase details
inapp_checkout.subscription.header.edit,Redaguoti išsamią prenumeratos informaciją,Editing Subscription Details,Editing Subscription Details
inapp_checkout.invoice.header.edit,Redaguoti išsamią pirkimo informaciją,Editing Purchase Details,Editing Purchase Details
inapp_checkout.subscription.update,Atnaujinti,Update,Update
inapp_checkout.invoice.update,Atnaujinti,Update,Update
inapp_checkout.subscription.next,Kitas,Next,Next
inapp_checkout.invoice.next,Kitas,Next,Next
inapp_checkout.review.header,Užpildykite savo užsakymą,Complete your order,Complete your order
inapp_checkout.pay_review.header,Užpildykite savo užsakymą,Complete your order,Complete your order
inapp_checkout.review.subscribe_btn.current_charge_present.txt,Mokėkite %{amount} ir užsiprenumeruokite,Pay %{amount} & subscribe,Pay %{amount} & subscribe
inapp_checkout.review.subscribe_btn.current_charge_zero.txt,Prenumeruoti,Subscribe,Subscribe
inapp_checkout.review.order.header,Užsakymo santrauka,Order summary,Order summary
inapp_checkout.review.account.header,Sąskaita,Account,Account
inapp_checkout.review.billing.header,Atsiskaitymas,Billing,Billing
inapp_checkout.review.shipping.header,Pristatymas,Shipping,Shipping
inapp_checkout.review.billing_shipping.header,Atsiskaitymas ir pristatymas,Billing & Shipping,Billing & Shipping
inapp_checkout.review.subscription.header,Išsami prenumeratos informacija,Subscription Details,Subscription Details
inapp_checkout.review.invoice.header,Išsami pirkimo informacija,Purchase Details,Purchase Details
inapp_checkout.review.pm.header,Apmokėjimas,Payment,Payment
inapp_checkout.review.more,Peržiūrėkite išsamią informaciją,Review Details,Review Details
inapp_checkout.shipping_address.header.choose,Pasirinkite pristatymo adresą,Choose Shipping Address,Choose Shipping Address
inapp_checkout.choose_pm.header,Pasirinkite apmokėjimo būdą,Choose Payment Method,Choose Payment Method
inapp_checkout.coupon.apply,Taikyti,Apply,Apply
inapp_checkout.coupon.label,Taikyti kuponą,Apply coupon,Apply coupon
inapp_checkout.coupon.placeholder,Įveskite kupono kodą,Enter coupon code,Enter coupon code
inapp_checkout.cart.header.edit,Redaguoti tvarką,Edit order,Edit order
inapp_checkout.cart.header,Jūsų užsakymas,Your order,Your order
inapp_checkout.cart.next,Pereiti prie atsiskaitymo,Proceed To Checkout,Proceed To Checkout
inapp_checkout.cart.remove,Pašalinti,Remove,Remove
inapp_checkout.cart.recommended_addon_title,Rekomenduojami priedai,Recommended addons,Recommended addons
inapp_checkout.payment_method.card.display_name,Kortelė,Card,Card
inapp_checkout.payment_method.paypal.display_name,PayPal,PayPal,PayPal
inapp_checkout.thankyou.header,,,
inapp_checkout.thankyou.body,,,
inapp_checkout.thankyou.close,UŽDARYTI,CLOSE,CLOSE
inapp_checkout.otp.enter,Įveskite šešiaženklį vienkartinį slaptažodį,Enter your six-digit one time password,Enter your six-digit one time password
inapp_checkout.password.enter,Įveskite savo slaptažodį,Enter your password,Enter your password
inapp_checkout.otp.resend,Pakartotinai išsiųskite vienkartinį slaptažodį,Resend the one time password,Resend the one time password
inapp_checkout.login.via_otp,Prisijunkite naudodami vienkartinį slaptažodį,Login via one time password,Login via one time password
inapp_checkout.otp.enter_password,Vietoj to įveskite slaptažodį,Enter password instead,Enter password instead
inapp_checkout.otp_resend.notify,"Naujas, vienkartinis slaptažodis, siunčiamas jūsų el. Pašto adresu",New one time password send to your email address,New one time password send to your email address
inapp_checkout.checkuser.error.multiple_subscriptions_not_allowed,Jūs jau turite prenumeratą pas mus,You already have a subscription with us,You already have a subscription with us
inapp_checkout.otp.guest,Tęskite kaip svečias,Proceed as guest,Proceed as guest
inapp_checkout.checkuser.email,"Norėdami tęsti, įveskite el. Pašto adresą",Enter email to proceed,Enter email to proceed
inapp_checkout.checkuser.next,Kitas,Next,Next
inapp_checkout.modal_button.confirm,Patvirtinti,Confirm,Confirm
inapp_checkout.modal_button.cancel,Atšaukti,Cancel,Cancel
inapp_checkout.po_number.label,PO numeris,PO Number,PO Number
inapp_checkout.items_in_total.custom_label,,,
inapp_checkout.discounts_applied.label,,,
inapp_checkout.payment_method.bacs.guarantee.header,Grįžti į mokėjimą,Back to Payment,Back to Payment
inapp_checkout.payment_method.bank_account.btn.proceed_to_review,Pereiti prie apžvalgos,Proceed to Review,Proceed to Review
inapp_checkout.payment_method.bank_account.btn.enter_iban,Įveskite IBAN,Enter IBAN,Enter IBAN
inapp_checkout.payment_method.bank_account.btn.enter_local_details,Įveskite vietinio banko duomenis,Enter local bank details,Enter local bank details
inapp_checkout.payment_method.bank_account.btn.enter_your_name,Įveskite savo vardą,Enter your name,Enter your name
inapp_checkout.payment_method.bank_account.btn.enter_company_name,Įveskite įmonės pavadinimą,Enter company name,Enter company name
inapp_checkout.card.billing_address,Naudokite mano atsiskaitymo adresą kaip kortelės adresą,Use my billing address as card address,Use my billing address as card address
inapp_checkout.card.shipping_address,Kaip kortelės adresą naudokite mano siuntimo adresą,Use my shipping address as card address,Use my shipping address as card address
inapp_checkout.item.breakdown.show,Žr. Išsamią informaciją,See Details,See Details
inapp_checkout.item.breakdown.hide,Paslėpti detales,Hide Details,Hide Details
inapp_checkout.cart.trial.info,Būsite apmokestinti po bandymo %{plan_trial_period}.,You will be charged after the %{plan_trial_period} trial.,You will be charged after the %{plan_trial_period} trial.
inapp_checkout.cart.note.plan.trial,Būsite apmokestinti po %{plan_trial_period} bandymo.,You will be charged after the %{plan_trial_period} trial.,You will be charged after the %{plan_trial_period} trial.
inapp_checkout.review.note.plan.trial,,,
inapp_checkout.payment_method.note.plan.trial,,,
inapp_checkout.cart.note.plan.no_trial,,,
