key,value,reference value,description
invoice.transaction.credit_applied, %{amount} kredīts tika piemērots %{date}.,A credit of %{amount} was applied on %{date}.,A credit of amount was applied on date
constants.taxes.avalara_partial_tax_desc,"* Šī summa tiek aprēķināta, pamatojoties uz ar nodokli apliekamo summu, kas var atšķirties atkarībā no jūsu valsts nodokļu likumiem.",*This amount is calculated based on the taxable amount which may vary based on the taxation laws in your country.,avalara partial tax descirption text
invoice.transaction.voided_on,Anulēts %{date}.,Voided on %{date}.,Voided on date
transaction.payment_method.by_card_null, ar karti., by Card.,payment with card
transaction.payment_method.via_pm, izmantojot %{payment_method}., via %{payment_method}.,via payment method type
invoice.footer.title.adjustments,Pielāgojumi,Adjustments,Adjustments footer title
invoice.transaction.written_off, %{amount} tika norakstīta %{date}.,%{amount} was written-off on %{date}.,Amount was writted off on date
transaction.payment_method.by_card," pēc %{card_type} kartes, kas beidzas ar %{last4_digits}.", by %{card_type} card ending %{last4_digits}.,payment with card
invoice.transaction.refunded_initiated, %{amount} atmaksa tika uzsākta %{date},%{amount} refund was initiated on %{date},Amount refund was initiated on date
constants.invoice_customization.reverse_charge_msg,"PVN šim rēķinam nav piemērojams, jo tika norādīts derīgs PVN reģistrācijas numurs un ir piemērots apgrieztās iekasēšanas mehānisms.",VAT is not applicable on this invoice because a valid VAT registration number was provided and the reverse charge mechanism has been applied.,default reverse charge message
invoice.transaction.refunded_completed, %{amount} tika atmaksāta %{date},%{amount} was refunded on %{date},Amount refunded on date
invoice.footer.title.payments,Maksājumi,Payments,Payment footer title
constants.invoice_customization.cn_reverse_charge_msg,"PVN uz šo kredītzīmi nav piemērojams, jo tika norādīts derīgs PVN reģistrācijas numurs un ir piemērots apgrieztās iekasēšanas mehānisms.",VAT is not applicable on this credit note because a valid VAT registration number was provided and the reverse charge mechanism has been applied.,default reverse charge mesage for credit note
transaction.payment_method.offline_payment,Bezsaistes maksājums,Offline Payment,Payment through other channels
transaction.payment_method.to_card_null, uz karti., to Card.,payment with card
constants.invoice_customization.vat_exemption_note_export_uk,"Lūdzu, ņemiet vērā, ka, tā kā Apvienotā Karaliste vairs nav ES daļa, uz mūsu pakalpojumiem neattiecas Apvienotās Karalistes PVN.","Please note that as the UK is no longer part of the EU, our services are outside the scope of UK VAT.",VAT Export Note for UK
transaction.payment_method.to_card," uz %{card_type} karti, kas beidzas ar %{last4_digits}.", to %{card_type} card ending %{last4_digits}.,payment with card
invoice.footer.title.credits,Kredīti,Credits,Credits footer title
invoice.transaction.adjustment, %{amount} korekcija tika veikta %{date}.,An adjustment of %{amount} was made on %{date}.,Adjustment of amount was made on date
constants.invoice_customization.quote_reverse_charge_msg,"PVN šim %{quote_title} nav piemērojams, jo tika norādīts derīgs PVN reģistrācijas numurs un ir piemērots apgrieztās iekasēšanas mehānisms.",VAT is not applicable on this %{quote_title} because a valid VAT registration number was provided and the reverse charge mechanism has been applied.,default reverse charge message
invoice.transaction.chargeback_text,Procentu atmaksa %{amount} tika reģistrēta kā atmaksa %{date},A chargeback of %{amount} has been recorded as refund on %{date},A chargeback recorded on a date
constants.invoice_customization.vat_exemption_note_export,Šis eksporta darījums ir atbrīvots no PVN saskaņā ar ES PVN direktīvas 146. pantu.,This export transaction is exempt from VAT as per Article 146 of the EU VAT Directive., VAT Exemption for Export
transaction.payment_method.direct_debit,ACH,ACH,Direct Debit heading
transaction.payment_method.via_card_wallet_pm," izmantojot %{payment_method} ( %{card_type} karte, kas beidzas ar %{last4_digits}).", via  %{payment_method} ( %{card_type} card ending %{last4_digits} ).,via payment method type
transaction.payment_method.by_pm, pēc %{payment_method}., by %{payment_method}.,by payment method type
