key,value,reference value,description
not_supported_for_moved_out_resource,"Atjaunināšanas darbības netiek atbalstītas, jo mēs esam pārvietojuši šo klientu uz vietni {0}",The update operations are not supported as we''ve moved this customer to the site {0},The update operations are not supported as we''ve moved this customer to the site {0}
api_authentication_param_missing,Diemžēl autentifikācija neizdevās. Pieprasījumā nav parametra _jsapi_key,"Sorry,authentication failed. The parameter _jsapi_key is not present in request","Sorry,authentication failed. The parameter _jsapi_key is not present in request"
api.resource_not_found,{0} resurss ar identifikatoru {1} neeksistē.,{0} resource with identifier {1} does not exist.,{0} resource with identifier {1} does not exist.
api_resource_not_found,{0} nav atrasts,{0} not found,When resource is not found.
tos_not_agreed,"Lai pabeigtu norēķināšanos, ir jāpiekrīt noteikumiem.",Agreeing to the terms is mandatory to complete the checkout.,Agreeing to the terms is mandatory to complete the checkout.
resource_already_exists,{0} resurss ar identifikatoru {1} jau pastāv.,{0} resource with identifier {1} already exists.,{0} resource with identifier {1} already exists.
api_authentication_invalid_key,Diemžēl autentifikācija neizdevās. Nederīga api atslēga,"Sorry, authentication failed. Invalid api key",Authentication failed due to invalid API key
api_authentication_wrong_format,Diemžēl autentifikācija neizdevās. Pamata autentifikācijas galvenei ir nederīgs formāts.,"Sorry,authentication failed.The basic authentication header has invalid format.","Sorry,authentication failed.The basic authentication header has invalid format."
api_forbidden,Šim klientam šī api nav atļauta,This api is not allowed for this customer,This api is not allowed for this customer
api.param_not_unique,{0} resurss jau ir,{0} resource already present,{0} resource already present
not_supported_for_customer_with_noncancelled_subs,Operācija netiek atbalstīta klientiem ar neatceltiem abonementiem.,The operation is not supported for customers with non-cancelled subscriptions.,The operation is not supported for customers with non-cancelled subscriptions.
duplicate_entry,"Vērtība, kas jau ir šeit: {0}",The value already present in {0},The value already present in {0}
api_disabled,Vietne nav iespējota,The site is not enabled,The site is not enabled
param_not_supported_in_browser,Diemžēl parametrs netiek atbalstīts pārlūkprogrammā.,"Sorry, The parameter is not supported from browser. ","Sorry, The parameter is not supported from browser. "
referenced_resource_not_found,"{0}, uz kuru norādīts parametrs {1}, nav",The {0} referenced in parameter {1} is not present ,The {0} referenced in parameter {1} is not present 
api_authentication_required,Diemžēl autentifikācija neizdevās. Pieprasījumā nav pamata autentifikācijas autorizācijas galvenes,"Sorry,authentication failed. The authorization header for basic authentication not present in request","Sorry,authentication failed. The authorization header for basic authentication not present in request"
order_management_not_enabled,"Atvainojiet, lūdzu, iespējojiet pasūtījumu pārvaldības vietnes iestatījumu, lai izmantotu šo API.","Sorry, Please enable order management site setting to use this API.","Sorry, Please enable order management site setting to use this API."
api_request_limit_exceeded,"Diemžēl api pieprasījumu limits ir sasniegts. Lūdzu, mēģiniet pēc {0} min.","Sorry, The api request limit has been reached. Please try after {0} min.",Too many API request.
api_js_lib_request_limit_exceeded,"Diemžēl js bibliotēkas pieprasījumu limits ir sasniegts. Lūdzu, mēģiniet pēc tam.","Sorry, The js library request limit has been reached. Please try after sometime. ",Too many API request.
site_merge_invalid_url,"Šis URL vairs nav derīgs. Lūdzu, sazinieties ar mums, lai saņemtu palīdzību.",This URL is no longer valid. Please contact us for assistance.,This URL is no longer valid. Please contact us for assistance.
end_customer_not_supported_for_moved_out_resource,"Atjaunināšanas darbības šim resursam vairs nav iespējamas. Lūdzu, sazinieties ar mums, lai saņemtu palīdzību.",The update operations are no longer possible for this resource.Please contact us for assistance.,The update operations are no longer possible for this resource.Please contact us for assistance.
already_scheduled_for_deletion,Diemžēl {0} resurss {1} jau ir plānots dzēst,"Sorry, but the {0} resource {1} is already scheduled for deletion","Sorry, but the {0} resource {1} is already scheduled for deletion"
not_supported_for_customer_already_scheduled_for_clear,"Operācija netiek atbalstīta klientiem, kuriem jau ir ieplānota PII notīrīšana.",The operation is not supported for customers who has been already scheduled for PII clear.,The operation is not supported for customers who has been already scheduled for PII clear.
