key,value,reference value,description
invalid_charge_start_and_end,Pagājis nederīgs termiņš. line_item.date_from jābūt pirms line_item.date_to,Invalid term period passed. line_item.date_from must be before line_item.date_to,Invalid term period passed. line_item.date_from must be before line_item.date_to
xero_build_inprogress,"Xero integrācija uz laiku ir atspējota apkopes dēļ. Pēc dažām minūtēm tam vajadzētu būt galā. Lūdzu, mēģiniet pēc tam.",Xero integration is temporarily disabled for maintenance. This should be over in few minutes. Please try after sometime.,Xero integration is temporarily disabled for maintenance. This should be over in few minutes. Please try after sometime.
invalid_invoice_amount,Rēķina summai {0} jābūt lielākai par nulli,Invoice Amount {0} should be greater than zero,Invoice Amount {0} should be greater than zero
record_payment_not_supported,{0},{0},{0}
max_size_reached,Ir pārsniegts maksimālais atmaksas kartē limits,Exceeded maximum limit of card payments to refund,Exceeded maximum limit of card payments to refund
recurring_addon_not_supported,Atkārtotu papildinājumu nevar pievienot neapstiprinātajam rēķinam.,Recurring addon cannot be added to pending invoice.,Recurring addon cannot be added to pending invoice.
hp_product_type_mismatch,"Diemžēl mēs nevaram apstrādāt jūsu pieprasījumu. Lūdzu, sazinieties ar pārdevēju / tirgotāju.","Sorry, we are unable process your request. Please get in touch with the seller/merchant.","Sorry, we are unable process your request. Please get in touch with the seller/merchant."
invalid_payment_amount,{0},{0},{0}
refund_amount_too_big,Norādītā summa pārsniedz atļauto ierobežojumu “{0}”,Specified amount is greater than the allowed limit ''{0}'' ,The refund amount is greater than the invoice amount
invalid_invoice_state,{0},{0},{0}
xero_disabled,"Xero integrācija jūsu vietnē ir atspējota. Lūdzu, sazinieties ar support@chargebee.com, lai iegūtu sīkāku informāciju un palīdzību.",Xero integration is disabled for your site. Please contact support@chargebee.com for further details and assistance.,Xero integration is disabled for your site. Please contact support@chargebee.com for further details and assistance.
no_card_present_for_refund,"Nevar apstrādāt pieprasījumu, jo šim darījumam izmantotais maksājuma veids ir notīrīts.",Cannot process request as the payment method used for this transaction has been cleared.,Cannot process request as the payment method used for this transaction has been cleared.
insufficient card payments,"Darbību nevar turpināt, jo atmaksai ir nepieciešami klienti ar dažādiem maksājumiem ar karti",Operation cannot be proceed since customers different card payments are required to refund,Operation cannot be proceed since customers different card payments are required to refund
invoice_price_type,Visiem pamatproduktiem vajadzētu būt vienādam cenu veidam (nodokļus neieskaitot / nodokļus iekļaujot).,All lineitem should of same price type(Tax Exclusive/ Tax Inclusive).,All lineitem should of same price type(Tax Exclusive/ Tax Inclusive).
referenced_line_item_not_found,Norādītā maksas rindas vienība {0} nav pievienota rēķinam {1},The referenced charge line item {0} is not attached to invoice {1},The referenced charge line item {0} is not attached to invoice {1}
refund_failed,Neizdevās atmaksāt. Kļūdas ziņojums: {0},Refund operation failed. Error message: {0},Refund operation failed. Error message: {0}
operation_failed,{0},{0},{0}
product_type_mismatch,"Izmantojot vienu un to pašu rēķinu, nevar izrakstīt rēķinus gan par digitālajiem, gan par digitālajiem produktiem.",You cannot bill both digital and non-digital products using the same invoice.,You cannot bill both digital and non-digital products using the same invoice.
invoice.operation_not_suppoerted,{0},{0},{0}
address_change_not_supported,"Adresi nevar mainīt, jo tā maina piemēroto nodokli",Address cannot be changed as it changes the applied tax,Address cannot be changed as it changes the applied tax
