key,value,reference value,description
invalid_column,Vērtība {1} kolonnā ({0}) nav derīga,The value {1} in the column ({0}) is invalid,The value {1} in the column ({0}) is invalid
invalid_column_header,Kolonna {0} nav derīga.,The column {0} is invalid.,The column {0} is invalid.
billing_country_needed_to_collect_registered_for_gst_field,"Lai atlasītu šo lauku, jums jāpievieno norēķinu valsts.",You need to add a Billing Country to select this field.,You need to add a Billing Country to select this field.
billing_country_needed,Norēķinu valstij nepieciešama PVN numura apstiprināšana.,Billing country needed to validate the VAT number.,Billing country needed to validate the VAT number.
australia_tax_should_be_configured,"Lai atlasītu šo lauku, Austrālijai ir jāiespējo nodokļi",You need to enable tax for Australia to select this field,You need to enable tax for Australia to select this field
tax.could_not_read_the_file,Failā ir nederīgas vērtības,File contains invalid values,File contains invalid values
unable_to_validate_abn,"Nevar apstrādāt ABN, jo nedarbojas ABN uzmeklēšanas serveris.",Unable to process the ABN as the ABN Lookup server is down.,Unable to process the ABN as the ABN Lookup server is down.
no_header_found,Galvenes nav vai tā nav pareizi formatēta.,Header are not present or not formatted properly.,Header are not present or not formatted properly.
no_tax_rules_found,Failā nav nodokļu noteikumu,File does not contain any tax rule,File does not contain any tax rule
tax.un_supported_file_format,Neatbalstīts faila formāts. Ir atļauti tikai CSV faili,Unsupported file format. Only CSV files are allowed,Unsupported file format. Only CSV files are allowed
profile_service_type_error,Šis nodokļu profils jau ir saistīts ar produkta veidu {0}. Profilā varat kartēt tikai vienu produkta veidu.,This tax profile is already mapped to the product type {0}. You can map only one product type to a profile.,This tax profile is already mapped to the product type {0}. You can map only one product type to a profile.
tax.wrong_format,Vietnes ({0}) vērtība nav derīga,Value for ({0}) is invalid,Value for ({0}) is invalid
file_not_found,Nodokļu konfigurācijas fails nav atrasts,Tax configuration file not found,Tax configuration file not found
duplicate_column,Kolonna ({0}) failā tiek parādīta vairāk nekā vienu reizi.,The column ({0}) appears more than once in the file.,The column ({0}) appears more than once in the file.
invalid_GSTIN,Jums jāievada derīgs GSTIN.,You need to enter a valid GSTIN.,You need to enter a valid GSTIN.
invalid_abn_number,Jums jāievada derīgs ABN.,You need to enter a valid ABN.,You need to enter a valid ABN.
eu_vat_not_applicable,PVN numurs nav piemērots šai valstij,VAT Number not applicable for this country,VAT Number not applicable for this country
zip_wrong_format,nevar konfigurēt zip vērtības - {0},cannot configure the zip values - {0},cannot configure the zip values - {0}
invalid_zip_code,nederīgs pasta indekss,invalid zip/postal code,invalid zip/postal code
org_address_not_config,"Iekļaujošo nodokļu cenu veidu nevar konfigurēt, jo nevarēja noteikt tirgotāja nodokļa likmi",Inclusive Tax Price Type cannot be configured as merchant tax rate could not be determined,Inclusive Tax Price Type cannot be configured as merchant tax rate could not be determined
registered_for_gst_not_applicable,Šī opcija ir piemērojama tikai Austrālijai.,This option is applicable for Australia only.,This option is applicable for Australia only.
invalid_vat_number,Jums jāievada derīgs PVN numurs.,You need to enter a valid VAT number.,You need to enter a valid VAT number.
unable_to_validate,"Nevar apstiprināt PVN numuru, jo VIES ir dīkstāves laiks.",Unable to validate VAT number as VIES is experiencing downtime.,Unable to validate VAT number as VIES is experiencing downtime.
us_unsupported_prefix,Aizstājējzīmes nevar izmantot kopā ar ZIP + 4 pasta indeksiem - {0},Wildcard characters cannot be used along with ZIP+4 postal codes - {0},Wildcard characters cannot be used along with ZIP+4 postal codes - {0}
