key,value,reference value,description
exceeded_allowed_coupon_code_limit,Katrā kupona komplektā ir atļauts izmantot tikai {0} kupona kodus.,Only {0} coupon codes allowed per coupon set.,Only {0} coupon codes allowed per coupon set.
invalid_request_with_no_applicable_coupon,kupons nav atrasts vai nav piemērots kupons,coupon not found or not a applicable coupon,coupon not found or not a applicable coupon
api_coupon_not_applied,šim abonementam nav piemērots kupons {0},coupon {0} has not been applied on this subscription,coupon {0} has not been applied on this subscription
error_while_uploading_coupon_code,Augšupielādes laikā radās kļūda. {0} rindā atrasts dublikāts kupona kods.,Error during upload. Duplicate coupon code found at row {0}.,Error during upload. Duplicate coupon code found at row {0}.
already_redeemed,Šim abonementam kupons {0} jau ir izmantots,The coupon {0} is already redeemed for this subscription,The coupon {0} is already redeemed for this subscription
rec_coupon_not_supported,"Kuponu {0} nevar izmantot, jo tiek atbalstīti tikai vienreizēji kuponi",Coupon {0} cannot be applied as only one-time coupons are supported,Coupon {0} cannot be applied as only one-time coupons are supported
cannot_delete_archived_coupon_code,Nevar izdzēst izmantoto kupona kodu,Cannot delete used coupon code,Cannot delete used coupon code
un_supported_file_format,Neatbalstīts faila formāts. Ir atļauti tikai CSV faili,Unsupported file format. Only CSV files are allowed,Unsupported file format. Only CSV files are allowed
cannot_delete_exhausted_coupon_set,Nevar izdzēst izsmelto kuponu kopu,Cannot delete exhausted Coupon Set,Cannot delete exhausted Coupon Set
max_redemptions_reached,Nodotais kupons {0} jau ir izmantots {1} reizes. Vairs nav atļauts veikt izpirkšanu,The passed coupon {0} has already been redeemed {1} times. No more redemptions are allowed,Maximum redemption count of the coupon is exceeded.
too_many_characters_in_coupon_code,Kupona kodā {1} rindā ir atrodamas vairāk nekā {0} rakstzīmes,More than {0} characters is found at coupon code in row {1},More than {0} characters is found at coupon code in row {1}
invalid_coupon,Šāds kupons nav atrasts,No such coupon found,No such coupon found
coupon_set_name_alreay_exists,Kupona kopas nosaukums jau pastāv citam kuponam.,coupon set name already exists for another coupon.,coupon set name already exists for another coupon.
applicable_item_limit_exceeded,"Vienā vai vairākos kuponos ir vairāk nekā {0} piemērojami vienumi. Lūdzu, sazinieties ar support@chargebee.com, lai iegūtu sīkāku informāciju.",One or more coupon has more than {0} applicable items. Please contact support@chargebee.com for further details.,One or more coupon has more than {0} applicable items. Please contact support@chargebee.com for further details.
invalid_subscription_state,"Nederīgs abonēšanas stāvoklis, lai izmantotu / mainītu kuponu",Invalid subscription state to apply/change coupon,Invalid subscription state to apply/change coupon
exceeded_allowed_coupon_set_limit,Vienā kuponā atļauts izmantot tikai {0} kupona komplektus.,Only {0} coupon sets allowed per coupon.,Only {0} coupon sets allowed per coupon.
cannot_archive_redeemed_coupon_code,Izpirkto kupona kodu nevar arhivēt,Cannot archive a redeemed coupon code,Cannot archive a redeemed coupon code
two_coupons_of_same_type,"Šo kuponu nevar izmantot šim abonementam. Lūdzu, sazinieties ar pārdevēju, lai iegūtu sīkāku informāciju.",This coupon cannot be applied for this subscription. Please contact the seller for more details.,This coupon cannot be applied for this subscription. Please contact the seller for more details.
no_such_coupon,"Nav šāda kupona {0}, kuru varētu izmantot",No such coupon {0} to redeem,Coupon is not found
coupon_not_applicable,"Kuponu {0} nevar izmantot, jo tas nav piemērojams nevienam no priekšmetiem",Coupon {0} cannot be applied as it is not applicable to any of the items,Coupon is not applicable for any of the passed item
no_coupon_code_found,Failā nav atrasti kupona kodi.,No coupon codes found in the file.,No coupon codes found in the file.
coupon_expired,Lietotajam kuponam {0} ir beidzies derīguma termiņš: {1},Applied coupon {0} has already expired on {1},Applied coupon {0} has already expired on {1}
invalid_request_with_no_coupon,Šim abonementam nav piemēroti kuponi,No coupons have been applied on this subscription,No coupons have been applied on this subscription
could_not_read_the_file,Nevarēja izlasīt CSV faila saturu.,Could not able to read the content in CSV file.,Could not able to read the content in CSV file.
invalid_coupon_code,Nederīgs kupona kods,Invalid coupon code,Invalid coupon code
coupon_code_not_applicable_for_this_coupon,Kupona kods šim kuponam nav piemērots,Coupon code is not applicable for this coupon,Coupon code is not applicable for this coupon
coupon_code_already_exists,Kupona kods jau pastāv. Dublikāts nav atļauts,Coupon code already exists. Duplicate not allowed,Coupon code already exists. Duplicate not allowed
