key,value,reference value,description
page_url_length_exceed,Diemžēl mēs nevarējām atrast šo lapu,"Sorry, we couldn''t find that page","Sorry, we couldn''t find that page"
should_be_unauth,"Atvainojiet, lai apskatītu šo lapu, jums ir jāpiesakās no pašreizējās sesijas","Sorry, you must be logged out of current session to view this page","Sorry, you must be logged out of current session to view this page"
web.param_not_unique,Aizturēt! Jūs jau esat abonējis.,Hold up! You have subscribed already.,Hold up! You have subscribed already.
bad_request_need_refresh,"Diemžēl pieprasījumā ir dati, kas nav pareizi formatēti","Sorry, the request contains data that are not formatted properly","Sorry, the request contains data that are not formatted properly"
operation_not_supported,{0},{0},{0}
not_authorized_post,Diemžēl jums nav atļaujas veikt šo darbību,"Sorry, you don''t have the permission to do this action","Sorry, you don''t have the permission to do this action"
limit_exceeds,Diemžēl atļautais ierobežojums domēnam {0} ir {1}.,"Sorry, the allowed limit for {0} is {1}.","Sorry, the allowed limit for {0} is {1}."
user_already_exists,ēpasta adrese jau pastāv,email already exists,email already exists
hosted_page_null,"Pasūtījuma URL nav derīgs. Lūdzu, pārbaudiet URL un mēģiniet vēlreiz.",The order URL is invalid. Please check the URL and try again.,The order URL is invalid. Please check the URL and try again.
hp_resource_not_found,Šis URL vairs nav derīgs.,This URL is no longer valid.,This URL is no longer valid.
update_card_succeeded,Jūsu kredītkarte jau ir veiksmīgi atjaunināta.,Your credit card has been already updated successfully.,Your credit card has been already updated successfully.
should_be_auth,"Diemžēl jums ir jāpiesakās, lai skatītu šo lapu","Sorry, you must be logged in to view this page","Sorry, you must be logged in to view this page"
hosted_page_canceled,Šis pasūtījums ir atcelts. Lūdzu mēģiniet vēlreiz.,This order has been canceled. Please try again.,This order has been canceled. Please try again.
lock_timeout,"Diemžēl radās īslaicīga kļūda. Lūdzu, mēģiniet vēlreiz","Sorry, a temporary error occured. Please retry","Sorry, a temporary error occured. Please retry"
service_unavailable,"Diemžēl šo darbību nevar veikt lielas slodzes dēļ. Lūdzu, mēģiniet vēlreiz pēc dažām minūtēm",Sorry this operation cannot be performed due to heavy load. Please retry in a few minutes,Sorry this operation cannot be performed due to heavy load. Please retry in a few minutes
cannot_be_empty_or_null,Atslēgas vērtība nevar būt tukša vai nulle,Key value cannot be empty or null,Key value cannot be empty or null
update_card_cancelled,Šis URL vairs nav derīgs.,This URL is no longer valid.,This URL is no longer valid.
suffix_not_allowed,“{0}” sufikss nav atļauts,"""{0}"" suffix is not allowed","""{0}"" suffix is not allowed"
currency_error,Nevar iegūt valūtas informāciju,Unable fetch currency info,Unable fetch currency info
not_authorized_get,Diemžēl jums nav atļaujas skatīt šo lapu,"Sorry, you don''t have the permission to view this page","Sorry, you don''t have the permission to view this page"
hosted_page_expired,Jūsu pasūtījuma URL derīguma termiņš ir beidzies. Lūdzu mēģiniet vēlreiz.,Your order URL has expired. Please try again.,Your order URL has expired. Please try again.
session_timeout,"Jūs esat atteicies no portāla. Lūdzu, piesakieties vēlreiz.",You are logged out of the portal. Please login again.,You are logged out of the portal. Please login again.
hosted_page_succeeded,Jūsu pasūtījums jau ir veiksmīgi iesniegts.,Your order has already been submitted successfully.,Your order has already been submitted successfully.
not_ajax_request,Radās īslaicīga kļūda. Mēģini vēlreiz,A temporary error occurred. Try again,A temporary error occurred. Try again
web.mul_sub_entry,[object Object],Hold up! You have subscribed already,Hold up! You have subscribed already
resource_not_found,Diemžēl mēs nevarējām atrast šo resursu,"Sorry, we couldn''t find that resource","Sorry, we couldn''t find that resource"
size_exceeds,Diemžēl augšupielādētā faila lielums nedrīkst pārsniegt {0},"Sorry, uploaded file size cannot exceed {0}","Sorry, uploaded file size cannot exceed {0}"
bad_request,Diemžēl URL vai daži no parametriem nav derīgi,"Sorry,the URL or the some of the parameters are not valid","Sorry,the URL or the some of the parameters are not valid"
record_not_found,{0} ar {1} {2} nav.,{0} with {1} {2} is not present.,{0} with {1} {2} is not present.
bad_data,Diemžēl dažu parametru trūkst vai tie nav pareizi formatēti,"Sorry, some of the parameters are missing or not formatted properly","Sorry, some of the parameters are missing or not formatted properly"
