key,value,reference value,description
sort_param_order_invalid,Norādītā kārtošanas secība {0} nav derīga,The specified sort order {0} is invalid,The specified sort order {0} is invalid
updgrade_api_err_msg,{0},{0},{0}
wrong_value,nepareiza vērtība,wrong value,wrong value
found_card_pattern,{0},{0},{0}
upload_error,"Augšupielādējot failu, radās kļūda",Error while uploading file,Error while uploading file
ILLEGAL_DOMAIN,{0} domēns nav atļauts,{0} domain is not allowed,{0} domain is not allowed
param_fixed_size_error,Lielumam jābūt {0},The size should be of {0},The size should be of {0}
mcp_api_v1_err,"Nepieciešama jaunināšana uz API 2. versiju, jo ir iespējota MCP",Upgrade to API V2 is needed as MCP is enabled,Upgrade to API V2 is needed as MCP is enabled
multipart_post,"Nevar iestatīt vairāku daļu, izņemot post metodi",Cannot set multipart for other than post method,Cannot set multipart for other than post method
ILLEGAL_DNS,"Domēns tiek iestatīts uz internalIPaddress diapazonu, kas nav atļauts.",The domain resolves to internal ip address range which is not allowed.,The domain resolves to internal ip address range which is not allowed.
param_not_supported,{0},{0},{0}
mustache_not_allowed,ūsu tagi nav atļauti,mustache tags are not allowed,mustache tags are not allowed
param_value_lesser_error,Tam jābūt vismaz {0},It should be atleast {0},It should be atleast {0}
param_exceeded_error,Tas nedrīkst būt lielāks par {0},It should not be more than {0},It should not be more than {0}
not_an_image,Augšupielādētajam failam jābūt attēlam.,Uploaded file should be an image.,Uploaded file should be an image.
UNKNOWN_HOST,Nevar atrisināt domēnu {0},Unable to resolve {0} domain ,Unable to resolve {0} domain 
EMPTY_SCHEME,URL jāsākas ar protokolu http: // vai https: //,URL should start with http:// or https:// protocol,URL should start with http:// or https:// protocol
validate.mul_sub_entry,Klientam {0} jau ir abonements.,The customer {0} already has a subscription.,The customer {0} already has a subscription.
file_size_limit_exceeded,Augšupielādējamā faila lielums nedrīkst pārsniegt {0},Upload file size cannot exceed {0},Upload file size cannot exceed {0}
invalid_range,pirmā vērtība {0} nedrīkst būt lielāka par otro vērtību {1},first value {0} should not be more than second value {1},first value {0} should not be more than second value {1}
timestamp_future_only,Unix laika zīmogam jābūt nākotnē,Unix timestamp should be in future,Unix timestamp should be in future
param_wrong_value,Šim parametram norādītā vērtība {0} nav pareiza,Value {0} specified for this param is incorrect,The returned parameter has incorrect value
timestamp_past_only,Unix laika zīmogam jābūt pagātnē,Unix timestamp should be in past,Unix timestamp should be in past
param_lesser_error,Tam jābūt vismaz {0},It should be atleast {0},It should be atleast {0}
param_invalid,Vērtība {0} nav derīga,The value {0} is invalid,The value {0} is invalid
should_be_valid_date,nepareizs datuma formāts,wrong date format,wrong date format
UNSUPPORTED_SCHEME,{0} netiek atbalstīts. Tiek atbalstīti tikai http un https,{0} is not supported. Only http and https are supported,{0} is not supported. Only http and https are supported
image_scrambled,Augšupielādētais attēls ir kodēts.,Uploaded image is scrambled.,Uploaded image is scrambled.
charge_not_more_than_zero,Uzlādējamai summai jābūt lielākai par nulli,Amount to charge should be more than zero,Amount to charge should be more than zero
param_cannot_exceed,{0},{0},{0}
param_should_not_be_blank,nevar būt tukšs,cannot be blank,cannot be blank
not_in_allowed_values,nav atļautās vērtībās,not in allowed values,not in allowed values
size_limit_exceeded,{0} nedrīkst būt garāks par {1} rakstzīmēm,{0} should not be more than {1} characters,{0} should not be more than {1} characters
email_cannot_be_empty,E-pasta lauks nevar būt tukšs,Email field cannot be empty,Email field cannot be empty
email_not_in_allowed_size_range,E-pasta ID lielumam nedrīkst būt lielāks par {0},Email id size should not be more than {0},Email id size should not be more than {0}
