key,value,reference value,description
cbjs_grp.bank,Bank,Bank,Bank
cbjs_grp.select_bank,Wybierz Bank,Select Bank,Select Bank
cbjs_grp.list_supported_bank,Pobieranie listy obsługiwanych banków,Fetching list of supported banks,Fetching list of supported banks
inapp_checkout.customer.header,Dodaj dane swojego konta,Add your account details,Add your account details
inapp_checkout.customer.header.edit,Edycja szczegółów konta,Editing account details,Editing account details
inapp_checkout.customer.update,Aktualizacja,Update,Update
inapp_checkout.customer.next,Kolejny,Next,Next
inapp_checkout.billing_address.header,Dodaj swój adres rozliczeniowy,Add your billing address,Add your billing address
inapp_checkout.billing_address.header.edit,Edycja adresu rozliczeniowego,Editing billing address,Editing billing address
inapp_checkout.billing_address.update,Aktualizacja,Update,Update
inapp_checkout.billing_address.next,Kolejny,Next,Next
inapp_checkout.shipping_address.header,Dodaj swój adres wysyłki,Add your shipping address,Add your shipping address
inapp_checkout.shipping_address.header.edit,Edycja adresu wysyłki,Editing shipping address,Editing shipping address
inapp_checkout.shipping_address.update,Aktualizacja,Update,Update
inapp_checkout.shipping_address.next,Kolejny,Next,Next
inapp_checkout.choose_sa.header,Wybierz adres wysyłki,Choose Shipping address,Choose Shipping address
inapp_checkout.billing_address.copy_to_shipping,Wyślij na mój adres rozliczeniowy,Ship to my billing address,Ship to my billing address
inapp_checkout.shipping_address.choose.add,Dodaj nowe,Add New,Add New
inapp_checkout.payment_method.choose.add,Dodaj metodę płatności,Add Payment Method,Add Payment Method
inapp_checkout.payment_method.header,Dodaj szczegóły płatności,Add your payment details,Add your payment details
inapp_checkout.payment_method.header.edit,Edycja szczegółów płatności,Editing payment details,Editing payment details
inapp_checkout.payment_method.header.select,Wybierz metodę płatności,Select a payment method,Select a payment method
inapp_checkout.payment_method.footer.choose,Wybierz inną metodę płatności,Choose a different payment method,Choose a different payment method
inapp_checkout.payment_method.update,Aktualizacja,Update,Update
inapp_checkout.payment_method.next,Kolejny,Next,Next
inapp_checkout.subscription.header,Dodaj szczegóły subskrypcji,Add your subscription details,Add your subscription details
inapp_checkout.invoice.header,Dodaj szczegóły zakupu,Add your purchase details,Add your purchase details
inapp_checkout.subscription.header.edit,Edycja szczegółów subskrypcji,Editing Subscription Details,Editing Subscription Details
inapp_checkout.invoice.header.edit,Edycja szczegółów zakupu,Editing Purchase Details,Editing Purchase Details
inapp_checkout.subscription.update,Aktualizacja,Update,Update
inapp_checkout.invoice.update,Aktualizacja,Update,Update
inapp_checkout.subscription.next,Kolejny,Next,Next
inapp_checkout.invoice.next,Kolejny,Next,Next
inapp_checkout.review.header,Uzupełnij zamówienie,Complete your order,Complete your order
inapp_checkout.pay_review.header,Uzupełnij zamówienie,Complete your order,Complete your order
inapp_checkout.review.subscribe_btn.current_charge_present.txt,Zapłać %{amount} i subskrybuj,Pay %{amount} & subscribe,Pay %{amount} & subscribe
inapp_checkout.review.subscribe_btn.current_charge_zero.txt,Subskrybuj,Subscribe,Subscribe
inapp_checkout.review.order.header,Podsumowanie zamowienia,Order summary,Order summary
inapp_checkout.review.account.header,Konto,Account,Account
inapp_checkout.review.billing.header,Dane do faktury,Billing,Billing
inapp_checkout.review.shipping.header,Wysyłka ,Shipping,Shipping
inapp_checkout.review.billing_shipping.header,Rozliczenia i wysyłka,Billing & Shipping,Billing & Shipping
inapp_checkout.review.subscription.header,Szczegóły subskrypcji,Subscription Details,Subscription Details
inapp_checkout.review.invoice.header,Szczegóły zakupu,Purchase Details,Purchase Details
inapp_checkout.review.pm.header,Zapłata,Payment,Payment
inapp_checkout.review.more,Sprawdź szczegóły,Review Details,Review Details
inapp_checkout.shipping_address.header.choose,Wybierz adres wysyłki,Choose Shipping Address,Choose Shipping Address
inapp_checkout.choose_pm.header,Wybierz metodę płatności,Choose Payment Method,Choose Payment Method
inapp_checkout.coupon.apply,Zastosować,Apply,Apply
inapp_checkout.coupon.label,Zastosuj kupon,Apply coupon,Apply coupon
inapp_checkout.coupon.placeholder,Wprowadź kod kuponu,Enter coupon code,Enter coupon code
inapp_checkout.cart.header.edit,Edytować zamówienie,Edit order,Edit order
inapp_checkout.cart.header,Twoje zamówienie,Your order,Your order
inapp_checkout.cart.next,Przejdź do kasy,Proceed To Checkout,Proceed To Checkout
inapp_checkout.cart.remove,Usunąć,Remove,Remove
inapp_checkout.cart.recommended_addon_title,Polecane dodatki,Recommended addons,Recommended addons
inapp_checkout.payment_method.card.display_name,Karta,Card,Card
inapp_checkout.payment_method.paypal.display_name,PayPal,PayPal,PayPal
inapp_checkout.thankyou.header,,,
inapp_checkout.thankyou.body,,,
inapp_checkout.thankyou.close,BLISKO,CLOSE,CLOSE
inapp_checkout.otp.enter,Wprowadź sześciocyfrowe hasło jednorazowe,Enter your six-digit one time password,Enter your six-digit one time password
inapp_checkout.password.enter,Wprowadź hasło,Enter your password,Enter your password
inapp_checkout.otp.resend,Wyślij ponownie hasło jednorazowe,Resend the one time password,Resend the one time password
inapp_checkout.login.via_otp,Zaloguj się za pomocą jednorazowego hasła,Login via one time password,Login via one time password
inapp_checkout.otp.enter_password,Zamiast tego wprowadź hasło,Enter password instead,Enter password instead
inapp_checkout.otp_resend.notify,Nowe hasło jednorazowe wyślij na Twój adres e-mail,New one time password send to your email address,New one time password send to your email address
inapp_checkout.checkuser.error.multiple_subscriptions_not_allowed,Masz już u nas subskrypcję,You already have a subscription with us,You already have a subscription with us
inapp_checkout.otp.guest,Kontynuuj jako gość,Proceed as guest,Proceed as guest
inapp_checkout.checkuser.email,"Wpisz adres e-mail, aby kontynuować",Enter email to proceed,Enter email to proceed
inapp_checkout.checkuser.next,Kolejny,Next,Next
inapp_checkout.modal_button.confirm,Potwierdzać,Confirm,Confirm
inapp_checkout.modal_button.cancel,Anuluj,Cancel,Cancel
inapp_checkout.po_number.label,numer PO,PO Number,PO Number
inapp_checkout.items_in_total.custom_label,,,
inapp_checkout.discounts_applied.label,,,
inapp_checkout.payment_method.bacs.guarantee.header,Powrót do płatności,Back to Payment,Back to Payment
