key,value,reference value,description
account.first_name.label,Imię,First Name,
account.first_name.help,,,
account.last_name.label,Nazwisko,Last Name,
account.last_name.help,,,
account.email.label,E-mail,Email,
account.email.help,,,
account.company.label,Firma,Company,
account.company.help,,,
account.phone.label,Telefon,Phone,
account.phone.help,,,
billing.first_name.label,Imię,First Name,
billing.first_name.help,,,
billing.last_name.label,Nazwisko,Last Name,
billing.last_name.help,,,
billing.email.label,E-mail,Email,
billing.email.help,,,
billing.phone.label,Telefon,Phone,
billing.phone.help,,,
billing.company.label,Firma,Company,
billing.company.help,,,
billing.line1.label,Wiersz adresu 1,Address Line1,
billing.line1.help,,,
billing.line2.label,Wiersz adresu 2,Address Line2,
billing.line2.help,,,
billing.line3.label,Wiersz adresu 3,Address Line3,
billing.line3.help,,,
billing.city.label,Miasto,City,
billing.city.help,,,
billing.zip.label,Zamek błyskawiczny,Zip,
billing.zip.help,,,
billing.country.label,Kraj,Country,
billing.country.help,,,
billing.region.label,Stan,State,
billing.region.help,,,
billing.state_code.label,Stan,State,
billing.state_code.help,,,
tax.vat_number.label,Numer VAT,VAT Number,
tax.vat_number.help,,,
tax.registered_for_gst.label,Zarejestrowałem się w GST,I have registered for GST,
tax.registered_for_gst.help,,,
shipping.first_name.label,Imię,First Name,
shipping.first_name.help,,,
shipping.last_name.label,Nazwisko,Last Name,
shipping.last_name.help,,,
shipping.email.label,E-mail,Email,
shipping.email.help,,,
shipping.phone.label,Telefon,Phone,
shipping.phone.help,,,
shipping.company.label,Firma,Company,
shipping.company.help,,,
shipping.line1.label,Wiersz adresu 1,Address Line1,
shipping.line1.help,,,
shipping.line2.label,Wiersz adresu 2,Address Line2,
shipping.line2.help,,,
shipping.line3.label,Wiersz adresu 3,Address Line3,
shipping.line3.help,,,
shipping.city.label,Miasto,City,
shipping.city.help,,,
shipping.zip.label,Zamek błyskawiczny,Zip,
shipping.zip.help,,,
shipping.country.label,Kraj,Country,
shipping.country.help,,,
shipping.region.label,Stan,State,
shipping.region.help,,,
shipping.state_code.label,Stan,State,
shipping.state_code.help,,,
gift.first_name.label,Imię,First Name,
gift.first_name.help,,,
gift.last_name.label,Nazwisko,Last Name,
gift.last_name.help,,,
gift.email.label,E-mail,Email,
gift.email.help,,,
gift.note.label,,,
gift.note.help,,,
gift.signature.label,"Od kogo powinniśmy powiedzieć, że to pochodzi",Whom should we say it's from,
gift.signature.help,,,
gift.gift_schedule_type.label,,,
gift.gift_schedule_type.help,,,
gift.gift_schedule_at.label,Data,Date,
gift.gift_schedule_at.help,,,
gift.gift_schedule_time.label,Czas,Time,
gift.gift_schedule_time.help,,,
card.first_name.label,Imię,First Name,
card.first_name.help,,,
card.last_name.label,Nazwisko,Last Name,
card.last_name.help,,,
card.number.label,Numer,Number,
card.number.help,,,
card.expiry.label,Wygaśnięcie,Expiry,
card.expiry.help,,,
card.expiry_year.label,Wygaśnięcie,Expiry,
card.expiry_year.help,,,
card.cvv.label,Cvv,Cvv,
card.cvv.help,,,
card.billing_addr1.label,Wiersz adresu 1,Address Line1,
card.billing_addr1.help,,,
card.billing_addr2.label,Wiersz adresu 2,Address Line2,
card.billing_addr2.help,,,
card.billing_city.label,Miasto,City,
card.billing_city.help,,,
card.billing_zip.label,Zamek błyskawiczny,Zip,
card.billing_zip.help,,,
card.billing_country.label,Kraj,Country,
card.billing_country.help,,,
card.billing_region.label,Stan,State,
card.billing_region.help,,,
card.billing_state_code.label,Stan,State,
card.billing_state_code.help,,,
