key,value,reference value,description
hp_v3.pm.agreement.stripe_sepa,提供您的IBAN并确认付款，即表示您授权 %{merchant_name}（我们的付款服务提供商的债权人和Stripe）向您的银行发送指示以从您的帐户中扣款，并向您的银行按照这些指示从您的帐户中扣款。根据您与银行达成的协议的条款和条件，您有权从银行获得退款。必须从您的帐户被扣款之日起8周内要求退款。,"By providing your IBAN and confirming this payment, you are authorizing %{merchant_name}, the creditor and Stripe, our payment service provider, to send instructions to your bank to debit your account and your bank to debit your account in accordance with those instructions. You are entitled to a refund from your bank under the terms and conditions of your agreement with your bank. A refund must be claimed within 8 weeks starting from the date on which your account was debited.","By providing your IBAN and confirming this payment, you are authorizing %{merchant_name}, the creditor and Stripe, our payment service provider, to send instructions to your bank to debit your account and your bank to debit your account in accordance with those instructions. You are entitled to a refund from your bank under the terms and conditions of your agreement with your bank. A refund must be claimed within 8 weeks starting from the date on which your account was debited."
hp_v3.inapp_checkout.registered_gst_txt,我已经注册了消费税,I have registered for GST,I have registered for GST
hp_v3.direct_debit.gocardless_becs_nz_title,直接付款指令,Direct Debit Instruction,Direct Debit Instruction
hp_v3.bank_based_payments.owner_name,姓名,Name,Owner name for SEPA conversion in bank based payments
hp_v3.pm.agreement.gocardless_becs_nz_2_b,条款和条件。,terms and conditions.,terms and conditions.
hp_v3.pm.agreement.gocardless_becs_nz_2_a,我同意此授权受我银行与我的帐户和特定发起人有关的条款和条件的约束,I agree that this authority is subject to my bank’s terms and conditions that relate to my account and to the specific initiator,I agree that this authority is subject to my bank’s terms and conditions that relate to my account and to the specific initiator
hp_v3.pm.bancontact_desc,通过SEPA直接付款重复进行,recurring via SEPA Direct Debit,Bancontact desc
hp_v3.payment_method.common_error,处理您的请求时发生错误。选择其他付款方式或重试。,An error occured while processing your request. Choose a different payment method or try again.,An error occured while processing your request. Choose a different payment method or try again.
hp_v3.portal.edit_subscription.pm_absent.warning,您需要添加一种付款方式来更新您的订阅。,You need to add a payment method to update your subscription.,Warning if payment method is not present
hp_v3.portal.vat_error,空的,EMPTY,field empty
hp_v3.portal.ach.setup,设置ACH,Set up ACH,Set up ACH
hp_v3.direct_debit.account_type.savings,保存,Saving,Saving
hp_v3.pm.ideal_disclaimer,<li>您将被引导到银行页面，以通过iDeal对付款进行身份验证。</li> <li>您的定期付款将通过SEPA直接付款进行。</li>,<li>You will be directed to the bank page to authenticate the payment via iDeal.</li><li>Your recurring payments will be made via SEPA Direct Debit.</li>,iDEAL disclaimer
hp_v3.direct_debit.country,国家,Country,Country
hp_v3.portal.metered_subscription.desc_without_amount,根据使用情况收取费用,Your charges based on usage,Metered subscription description in portal without total charges
hp_v3.pm.sofort_desc,通过SEPA直接付款重复进行,recurring via SEPA Direct Debit,Sofort desc
hp_v3.paynow.use_card_future_payments.info,您可以将这种付款方式用于以后的交易。,You can use this payment method for your future transactions.,Info while saving this card for future payments
hp_v3.pm.agreement.gocardless_bacs4,如果您无权获得退款，则必须在 %{merchant_name}要求您退款时退款。,"If you receive a refund you are not entitled to, you must pay it back when %{merchant_name} asks you to.","If you receive a refund you are not entitled to, you must pay it back when %{merchant_name} asks you to."
hp_v3.portal.gateway_error,没有有效的网关帐户无法继续,Cannot proceed without a valid gateway account,Cannot proceed without a valid gateway account
hp_v3.pm.agreement.gocardless_bacs5,您可以随时通过与银行或房屋协会联系来取消直接付款。可能需要书面确认。另请通知 %{merchant_name}。,You can cancel a Direct Debit at any time by simply contacting your bank or building society. Written confirmation may be required. Please also notify %{merchant_name}.,You can cancel a Direct Debit at any time by simply contacting your bank or building society. Written confirmation may be required. Please also notify %{merchant_name}.
hp_v3.pm.agreement.gocardless_bacs2,如果您的直接付款 %{merchant_name}的金额，日期或频率有任何变化，则会在您的帐户被扣款或另行约定之前（通常3个工作日）通知您。如果您请求 %{merchant_name}收取款项，则在请求时会向您确认金额和日期。,"If there are any changes to the amount, date or frequency of your Direct Debit %{merchant_name} will notify you (normally 3 working days) in advance of your account being debited or as otherwise agreed. If you request %{merchant_name} to collect a payment, confirmation of the amount and date will be given to you at the time of the request.","If there are any changes to the amount, date or frequency of your Direct Debit %{merchant_name} will notify you (normally 3 working days) in advance of your account being debited or as otherwise agreed. If you request %{merchant_name} to collect a payment, confirmation of the amount and date will be given to you at the time of the request."
hp_v3.pm.agreement.gocardless_bacs3,如果 %{merchant_name}或您的银行或房屋建筑协会的直接付款付款有误，则您有权全额立即退款。,"If an error is made in the payment of your Direct Debit, by %{merchant_name} or your bank or building society, you are entitled to a full and immediate refund of the amount paid from your bank or building society.","If an error is made in the payment of your Direct Debit, by %{merchant_name} or your bank or building society, you are entitled to a full and immediate refund of the amount paid from your bank or building society."
hp_v3.portal.no_account,看来您没有我们的帐户,Looks like you don’t have an account with us,No account
hp_v3.pm.agreement.gocardless_bacs1,所有接受直接付款指示的银行和建筑协会均提供担保。,The Guarantee is offered by all banks and building societies that accept instructions to pay Direct Debits.,The Guarantee is offered by all banks and building societies that accept instructions to pay Direct Debits.
hp_v3.pm.agreement.gocardless_payment_descriptor, %{payment_descriptor}将出现在您的银行对帐单上。,%{payment_descriptor} will appear on your bank statement.,%{payment_descriptor} will appear on your bank statement.
hp_v3.paynow.pm.ach,ACH,ACH,ACH
hp_v3.inapp_checkout.card_expiring,即将到期,is expiring,card about to expire
hp_v3.direct_debit.last_name,姓,Last Name,Last Name
hp_v3.common.copy,复制,Copy,Copy
hp_v3.inapp_checkout.pm.direct_debit,直接付款,Direct Debit,Direct Debit
hp_v3.direct_debit.stripe.verification_amount.description,您需要验证此付款方式。 2个微存款已发行到您的银行帐户。这可能需要1-2天才能出现在您的银行对帐单上。这些存款的对帐单说明将为<b> AMNTS：</b>。您需要在此处确认这些金额，以验证此付款方式。,"You need to verify this payment method. 2 micro-deposits have been issued to your bank account. This may take 1-2 days to appear on your bank statement. The statement description for these deposits will be <b>AMNTS:</b> You need to confirm these amounts here, to authenticate this payment method.","You need to verify this payment method. 2 micro-deposits have been issued to your bank account. This may take 1-2 days to appear on your bank statement. The statement description for these deposits will be <b>AMNTS:</b> You need to confirm these amounts here, to authenticate this payment method."
hp_v3.portal.more_billing_history,装载更多,Load More,Load more history of billing
hp_v3.pm.ideal_desc,通过SEPA直接付款重复进行,recurring via SEPA Direct Debit,iDEAL desc
hp_v3.direct_debit.date_of_authorization,授权日期,Date of Authorization,Date of Authorization
hp_v3.direct_debit.stripe.verification_amount_1,验证金额1,Verification Amount 1,Verification Amount 1
hp_v3.direct_debit.stripe.verification_amount_2,验证金额2,Verification Amount 2,Verification Amount 2
hp_v3.direct_debit.authorisation_code,授权码,Authorisation code,Authorisation code
hp_v3.portal.term.months,月,months,months
hp_v3.pm.agreement.gocardless_payment_cancellation,您可以直接向您的银行撤销此授权，也可以通过向 %{merchant_email}发送 %{merchant_name}的电子邮件来撤销此授权。请最多允许7天的时间取消此授权。,This authorization can be revoked directly with your bank or by emailing %{merchant_name} at %{merchant_email}. Please allow up to 7 days for this authorization to be cancelled.,This authorization can be revoked directly with your bank or by emailing %{merchant_name} at %{merchant_email}. Please allow up to 7 days for this authorization to be cancelled.
hp_v3.inapp_checkout.coupon_error,优惠券代码无效,Invalid Coupon Code,Invalid Coupon Code
hp_v3.inapp_checkout.term.week,星期,week,week
hp_v3.direct_debit.swedish_id,瑞典身份证号码,Swedish Identity Number,Swedish Identity Number
hp_v3.inapp_checkout.error,提交表格时出错,There were errors while submitting the form,There were errors while submitting the form
hp_v3.portal.metered_item.usage_tooltip,收费是根据使用情况计算的。上次使用情况更新于{{date}},Charges are calculated based on usage. Last usage update was on {{date}},Metered item usage tooltip content
hp_v3.pm.agreement.gocardless_sepa,签署此授权书后，您授权（A） %{merchant_name}向您的银行发送指示以从您的帐户中扣款，并（B）您的银行根据 %{merchant_name}的指示向您的银行借记。作为您权利的一部分，您有权根据与银行达成的协议的条款和条件从银行退款。必须从您的帐户被扣款之日起8周内要求退款。,"By signing this mandate form, you authorise (A) %{merchant_name} to send instructions to your bank to debit your account and (B) your bank to debit your account in accordance with the instructions from %{merchant_name}. As part of your rights, you are entitled to a refund from your bank under the terms and conditions of your agreement with your bank. A refund must be claimed within 8 weeks starting from the date on which your account was debited.","By signing this mandate form, you authorise (A) %{merchant_name} to send instructions to your bank to debit your account and (B) your bank to debit your account in accordance with the instructions from %{merchant_name}. As part of your rights, you are entitled to a refund from your bank under the terms and conditions of your agreement with your bank. A refund must be claimed within 8 weeks starting from the date on which your account was debited."
hp_v3.portal.metered_subscription.unbilled_usage_disclaimer,您先前订阅的未计费使用费将在接下来的结算周期中收取。,Unbilled usage charges from your previous subscription will be charged in the upcoming billing cycle.,Unbilled usages disclaimer for a subscription in portal
hp_v3.portal.pm.ach,ACH,ACH,ACH
hp_v3.direct_debit.pending_verification,等待确认,Pending verification,Pending verification
hp_v3.inapp_checkout.term.days,天,days,days
