key,value,reference value,description
invalid_column,列（{0}）中的值{1}无效,The value {1} in the column ({0}) is invalid,The value {1} in the column ({0}) is invalid
invalid_column_header,列{0}无效。,The column {0} is invalid.,The column {0} is invalid.
billing_country_needed_to_collect_registered_for_gst_field,您需要添加一个计费国家/地区以选择此字段。,You need to add a Billing Country to select this field.,You need to add a Billing Country to select this field.
billing_country_needed,帐单国家/地区需要验证增值税号。,Billing country needed to validate the VAT number.,Billing country needed to validate the VAT number.
australia_tax_should_be_configured,您需要为澳大利亚启用税收才能选择此字段,You need to enable tax for Australia to select this field,You need to enable tax for Australia to select this field
tax.could_not_read_the_file,文件包含无效值,File contains invalid values,File contains invalid values
unable_to_validate_abn,由于ABN查找服务器已关闭，因此无法处理ABN。,Unable to process the ABN as the ABN Lookup server is down.,Unable to process the ABN as the ABN Lookup server is down.
no_header_found,标头不存在或格式不正确。,Header are not present or not formatted properly.,Header are not present or not formatted properly.
no_tax_rules_found,文件不包含任何税收规则,File does not contain any tax rule,File does not contain any tax rule
tax.un_supported_file_format,不支持的文件格式。只允许CSV文件,Unsupported file format. Only CSV files are allowed,Unsupported file format. Only CSV files are allowed
profile_service_type_error,此税收资料已映射到产品类型{0}。您只能将一种产品类型映射到配置文件。,This tax profile is already mapped to the product type {0}. You can map only one product type to a profile.,This tax profile is already mapped to the product type {0}. You can map only one product type to a profile.
tax.wrong_format,（{0}）的值无效,Value for ({0}) is invalid,Value for ({0}) is invalid
file_not_found,找不到税务配置文件,Tax configuration file not found,Tax configuration file not found
duplicate_column,列（{0}）在文件中出现多次。,The column ({0}) appears more than once in the file.,The column ({0}) appears more than once in the file.
invalid_GSTIN,您需要输入有效的GSTIN。,You need to enter a valid GSTIN.,You need to enter a valid GSTIN.
invalid_abn_number,您需要输入一个有效的ABN。,You need to enter a valid ABN.,You need to enter a valid ABN.
eu_vat_not_applicable,增值税号码不适用于该国家/地区,VAT Number not applicable for this country,VAT Number not applicable for this country
zip_wrong_format,无法配置邮政编码-{0},cannot configure the zip values - {0},cannot configure the zip values - {0}
invalid_zip_code,邮递区号无效,invalid zip/postal code,invalid zip/postal code
org_address_not_config,由于无法确定商家税率，因此无法配置“含税价格类型”,Inclusive Tax Price Type cannot be configured as merchant tax rate could not be determined,Inclusive Tax Price Type cannot be configured as merchant tax rate could not be determined
registered_for_gst_not_applicable,,This option is applicable for Australia only.,This option is applicable for Australia only.
invalid_vat_number,,You need to enter a valid VAT number.,You need to enter a valid VAT number.
unable_to_validate,由于VIES发生停机，因此无法验证增值税号。,Unable to validate VAT number as VIES is experiencing downtime.,Unable to validate VAT number as VIES is experiencing downtime.
us_unsupported_prefix,通配符不能与ZIP + 4邮政编码一起使用-{0},Wildcard characters cannot be used along with ZIP+4 postal codes - {0},Wildcard characters cannot be used along with ZIP+4 postal codes - {0}
