key,value,reference value,description
error.column.base_money.numeric,应该是一个数字,should be a number,
error.invalid_expiry_info,无效的到期信息,invalid expiry info,
error.column.number.allow_negative,不应为负,should not be negative,
error.column.email.main, 应该是有效的电子邮件, should be a valid email,
error.column.number.range.min_max,应该在 %{min}和 %{max}的范围内,should be in the range %{min} & %{max},
error.column.base_money.range.max,不得超过 %{max},should not exceed %{max},
error.column.number.range.max,不得超过 %{max},should not exceed %{max},
error.column.string.length.min, 应该至少包含 %{min}个字符, should have atleast %{min} characters,
error.atleast_today,今天应该至少,Should be atleast today,
error.column.base_money.range.min,应该至少 %{min},should be atleast %{min},
error.invalid_cvv,无效的CVV,invalid CVV,
error.column.base_money.main, 无效的货币格式, invalid currency format,
error.column.number.range.min,应该至少 %{min},should be atleast %{min},
error.column.string.length.max, 不得超过 %{max}个字符, should not have more than %{max} characters,
error.presence,不能是空白的,cannot be blank,
error.wrong_format,应该为 %{regex}格式,Should be in %{regex} format,
error.column.string.length.fixed_length, 应为 %{min}个字符, should be of %{min} characters,
error.date_format,日期格式无效,invalid date format,
error.column.string.length.min_max, 应介于 %{min}和 %{max}个字符之间, should be between %{min} and %{max} characters,
error.column.color.main,无效的十六进制颜色代码,invalid hex color code,
error.password.format,您的密码必须至少包含8个字符，并包含一个整数，一个字母和一个特殊字符,"Your password must be at least 8 characters long and contain an integer, an alphabet, and a special character",
error.column.integer.strict_int,不允许使用十进制值,decimal values are not allowed,
error.column.data.format_spaces, 日期格式无效, Invalid date format,
error.card_number,无效的信用卡号码,invalid credit card number,
error.register_for_gst_should_be_enabled,这是强制性的,This is mandatory,
error.column.uniqueness, %{column_name}已经存在,%{column_name} already exists,
error.column.base_money.range.min_max,应该在 %{min}和 %{max}的范围内,should be in the range %{min} & %{max},
error.column.number.main,应该是一个数字,should be a number,
error.vat_number_cannot_be_blank,增值税号不能为空,VAT Number cannot be empty,
