key,value,reference value,description
not_supported_for_moving_out_resource,抱歉，现在无法执行此操作。请过一段时间再试一次，或与我们联系以获取帮助。,Sorry this operation is not possible now. Please try again after some time or contact us for assistance.,Sorry this operation is not possible now. Please try again after some time or contact us for assistance.
login_mismatch_error,由于凭据不正确，登录失败。,Login failed due to incorrect credentials.,Login failed due to incorrect credentials.
recaptcha_verification_failed,重新验证失败。再试一次,Recaptcha verification failed. Try again,Recaptcha verification failed. Try again
password_too_short,您的密码必须至少包含8个字符,Your password must have atleast 8 characters,Your password must have atleast 8 characters
invalid_url,糟糕！该URL似乎已过期或无效。,Oops! This URL appears to be either expired or invalid.,Oops! This URL appears to be either expired or invalid.
portal_access_disabled_for,客户门户访问被禁用。,Customer portal access is disabled.,Customer portal access is disabled.
invalid_return_cancel_url,糟糕！返回或取消URL无效。,Oops! The return or cancel URL is invalid.,Oops! The return or cancel URL is invalid.
portal_access_disabled_for_api,通过API的客户门户访问被禁用。,Customer portal access via API is disabled.,Customer portal access via API is disabled.
login_site_mismatch_error,请验证电子邮件ID。仅当您已经是该服务的“订户”时，此注册才有效。,"Please verify the email id. This signup works only if you are already a ""Subscriber"" of this service.","Please verify the email id. This signup works only if you are already a ""Subscriber"" of this service."
same_password_error,新密码不应该是当前密码,New password should not be the current password,New password should not be the current password
subscription_canceled ,这是已取消的订阅。请与我们联系了解更多详情。,This is a cancelled subscription. Please contact us for more details.,This is a cancelled subscription. Please contact us for more details.
portal_session_status_not_supported,此请求不支持激活门户网站会话。,Activating a portal session is not supported for this request.,Activating a portal session is not supported for this request.
password_not_valid,您的密码必须至少包含一个大写字母，一个小写字母和一个数字,"Your password must have atleast one uppercase character, lowercase character and a number","Your password must have atleast one uppercase character, lowercase character and a number"
setup_not_completed,您尚未设置客户门户帐户。使用“注册”选项开始。,You have not setup your customer portal account yet. Use the ''Sign Up'' option to get started.,You have not setup your customer portal account yet. Use the ''Sign Up'' option to get started.
invalid_otp_error,由于凭据不正确，登录失败。,Login failed due to incorrect credentials.,Login failed due to incorrect credentials.
email_not_verified,您尚未验证您的电子邮件。使用“注册”选项开始。,You have not verified your email. Use the ''Sign Up'' option to get started.,You have not verified your email. Use the ''Sign Up'' option to get started.
otp_mismatch_error,无效的一次密码,Invalid one time password,Invalid one time password
account_locked_error,由于安全原因，您的帐户已被锁定。,Your account has been locked due to security reasons.,Your account has been locked due to security reasons.
portal_token_invalid,门户网站令牌已过期或无效。,Portal token has been expired or invalid.,Portal token has been expired or invalid.
email_should_not_be_sent,电子邮件地址不允许更新。,Email address is not allowed to be updated.,Email address is not allowed to be updated.
