key,value,reference value,description
minimal.card.page_heading,感谢您更新您的付款方式详细信息！,Thank you for updating your payment method details!,Thank you for updating your payment method details!
rhapsody.header.title,我很棒的订阅服务,My awesome subscription service,My awesome subscription service
minimal.checkout.page_title,退房,Checkout,Checkout
elegant.checkout.page_heading,谢谢您的订阅！,Thank you for subscribing!,Thank you for subscribing!
inspire.portal.page_title,客户门户,Customer Portal,Customer Portal
rhapsody.footer.content,保留所有权利。版权所有©2015。,All Right Reserved. Copyright &copy; 2015.,All Right Reserved. Copyright &copy; 2015.
minimal.thankyou.page_title,谢谢你,Thank You,Thank You
elegant.thankyou.page_heading,您已成功注册！,You've successfully signed up!,You've successfully signed up!
elegant.customer_portal.page_title,客户门户,Customer Portal,Customer Portal
rhapsody.thankyou.page_heading,您已成功注册！,You've successfully signed up!,You've successfully signed up!
elegant.checkout.aside_content,<h4>我们重视您的隐私。</h4> <p>我们不会出售或分发您的联系信息。阅读我们的隐私政策。</p> <hr> <h4>计费查询</h4> <p>如有任何疑问，请随时与我们的支持小组联系。</p>,<h4>We value your Privacy.</h4><p>We will not sell or distribute your contact information. Read our Privacy Policy.</p><hr><h4>Billing Enquiries</h4><p>Do not hesitate to reach our support team if you have any queries.</p>,<h4>We value your Privacy.</h4><p>We will not sell or distribute your contact information. Read our Privacy Policy.</p><hr><h4>Billing Enquiries</h4><p>Do not hesitate to reach our support team if you have any queries.</p>
minimal.footer.content,版权所有。版权所有©2015。,All Rights Reserved. Copyright &copy; 2015.,All Rights Reserved. Copyright &copy; 2015.
elegant.header.title,我很棒的订阅服务,My awesome subscription service,My awesome subscription service
rhapsody.thankyou.content,您的帐户信息已发送到您的电子邮件地址。,Your account information has been sent to your email address.,Your account information has been sent to your email address.
minimal.header.title,我很棒的订阅服务,My awesome subscription service,My awesome subscription service
minimal.customer_portal.page_title,客户门户,Customer Portal,Customer Portal
inspire.thankyou.page_title,谢谢你,Thank You,Thank You
minimal.card.aside_content,<p>请注意，这只是您付款方式的更新。</p> <p>我们将根据您现有的结算设置向您结算。</p>,<p>Please note that this is only an update of your payment method.</p><p>We will bill you as per your existing billing setup.</p>,<p>Please note that this is only an update of your payment method.</p><p>We will bill you as per your existing billing setup.</p>
minimal.thankyou.content,您的帐户信息已发送到您的电子邮件地址。,Your account information has been sent to your email address.,Your account information has been sent to your email address.
elegant.card.aside_content,<p>请注意，这只是您付款方式的更新。</p> <p>我们将根据您现有的结算设置向您结算。</p>,<p>Please note that this is only an update of your payment method.</p><p>We will bill you as per your existing billing setup.</p>,<p>Please note that this is only an update of your payment method.</p><p>We will bill you as per your existing billing setup.</p>
elegant.card.page_heading,感谢您更新您的付款方式详细信息！,Thank you for updating your payment method details!,Thank you for updating your payment method details!
minimal.card.page_title,更新您的付款方式,Update your payment method,Update your payment method
inspire.thankyou.content,"<div class=""text-center""> <h3>您已成功注册！</h3> <p>您的帐户信息已发送到您的电子邮件地址。</p> </div>",<div class='text-center'><h3>You've successfully signed up!</h3><p>Your account information has been sent to your email address.</p></div>,<div class='text-center'><h3>You've successfully signed up!</h3><p>Your account information has been sent to your email address.</p></div>
minimal.checkout.page_heading,谢谢您的订阅！,Thank you for subscribing!,Thank you for subscribing!
rhapsody.card.page_title,更新您的付款方式,Update your payment method,Update your payment method
rhapsody.checkout.page_title,退房,Checkout,Checkout
rhapsody.thankyou.page_title,谢谢你,Thank You,Thank You
elegant.checkout.page_title,退房,Checkout,Checkout
elegant.thankyou.content,您的帐户信息已发送到您的电子邮件地址。,Your account information has been sent to your email address.,Your account information has been sent to your email address.
elegant.card.page_title,更新您的付款方式,Update your payment method,Update your payment method
rhapsody.customer_portal.page_title,客户门户,Customer Portal,Customer Portal
minimal.thankyou.page_heading,您已成功注册！,You've successfully signed up!,You've successfully signed up!
elegant.footer.content,版权所有。版权所有©2015。,All Rights Reserved. Copyright &copy; 2015.,All Rights Reserved. Copyright &copy; 2015.
elegant.thankyou.page_title,谢谢你,Thank You,Thank You
inspire.card.page_title,更新您的付款方式,Update your payment method,Update your payment method
inspire.header.title,公司名,Company Name,Company Name
inspire.checkout.page_title,退房,Checkout,Checkout
minimal.checkout.aside_content,<h4>我们重视您的隐私。</h4> <p>我们不会出售或分发您的联系信息。阅读我们的隐私政策。</p> <hr> <h4>计费查询</h4> <p>如有任何疑问，请随时与我们的支持小组联系。</p>,<h4>We value your Privacy.</h4><p>We will not sell or distribute your contact information. Read our Privacy Policy.</p><hr><h4>Billing Enquiries</h4><p>Do not hesitate to reach our support team if you have any queries.</p>,<h4>We value your Privacy.</h4><p>We will not sell or distribute your contact information. Read our Privacy Policy.</p><hr><h4>Billing Enquiries</h4><p>Do not hesitate to reach our support team if you have any queries.</p>
