key,value,reference value,description
account.first_name.label,Nama depan,First Name,
account.first_name.help,,,
account.last_name.label,Nama keluarga,Last Name,
account.last_name.help,,,
account.email.label,Surel,Email,
account.email.help,,,
account.company.label,Perusahaan,Company,
account.company.help,,,
account.phone.label,Telepon,Phone,
account.phone.help,,,
billing.first_name.label,Nama depan,First Name,
billing.first_name.help,,,
billing.last_name.label,Nama keluarga,Last Name,
billing.last_name.help,,,
billing.email.label,Surel,Email,
billing.email.help,,,
billing.phone.label,Telepon,Phone,
billing.phone.help,,,
billing.company.label,Perusahaan,Company,
billing.company.help,,,
billing.line1.label,Baris Alamat 1,Address Line1,
billing.line1.help,,,
billing.line2.label,Alamat Baris 2,Address Line2,
billing.line2.help,,,
billing.line3.label,Baris Alamat3,Address Line3,
billing.line3.help,,,
billing.city.label,Kota,City,
billing.city.help,,,
billing.zip.label,Zip,Zip,
billing.zip.help,,,
billing.country.label,Negara,Country,
billing.country.help,,,
billing.region.label,Negara,State,
billing.region.help,,,
billing.state_code.label,Negara,State,
billing.state_code.help,,,
tax.vat_number.label,Nomor PPN,VAT Number,
tax.vat_number.help,,,
tax.registered_for_gst.label,Saya telah mendaftar untuk GST,I have registered for GST,
tax.registered_for_gst.help,,,
shipping.first_name.label,Nama depan,First Name,
shipping.first_name.help,,,
shipping.last_name.label,Nama keluarga,Last Name,
shipping.last_name.help,,,
shipping.email.label,Surel,Email,
shipping.email.help,,,
shipping.phone.label,Telepon,Phone,
shipping.phone.help,,,
shipping.company.label,Perusahaan,Company,
shipping.company.help,,,
shipping.line1.label,Baris Alamat 1,Address Line1,
shipping.line1.help,,,
shipping.line2.label,Alamat Baris 2,Address Line2,
shipping.line2.help,,,
shipping.line3.label,Baris Alamat3,Address Line3,
shipping.line3.help,,,
shipping.city.label,Kota,City,
shipping.city.help,,,
shipping.zip.label,Zip,Zip,
shipping.zip.help,,,
shipping.country.label,Negara,Country,
shipping.country.help,,,
shipping.region.label,Negara,State,
shipping.region.help,,,
shipping.state_code.label,Negara,State,
shipping.state_code.help,,,
gift.first_name.label,Nama depan,First Name,
gift.first_name.help,,,
gift.last_name.label,Nama keluarga,Last Name,
gift.last_name.help,,,
gift.email.label,Surel,Email,
gift.email.help,,,
gift.note.label,,,
gift.note.help,,,
gift.signature.label,Dari siapa kami harus mengatakan itu,Whom should we say it's from,
gift.signature.help,,,
gift.gift_schedule_type.label,,,
gift.gift_schedule_type.help,,,
gift.gift_schedule_at.label,Tanggal,Date,
gift.gift_schedule_at.help,,,
gift.gift_schedule_time.label,Waktu,Time,
gift.gift_schedule_time.help,,,
card.first_name.label,Nama depan,First Name,
card.first_name.help,,,
card.last_name.label,Nama keluarga,Last Name,
card.last_name.help,,,
card.number.label,Jumlah,Number,
card.number.help,,,
card.expiry.label,Kedaluwarsa,Expiry,
card.expiry.help,,,
card.expiry_year.label,Kedaluwarsa,Expiry,
card.expiry_year.help,,,
card.cvv.label,Cvv,Cvv,
card.cvv.help,,,
card.billing_addr1.label,Baris Alamat 1,Address Line1,
card.billing_addr1.help,,,
card.billing_addr2.label,Alamat Baris 2,Address Line2,
card.billing_addr2.help,,,
card.billing_city.label,Kota,City,
card.billing_city.help,,,
card.billing_zip.label,Zip,Zip,
card.billing_zip.help,,,
card.billing_country.label,Negara,Country,
card.billing_country.help,,,
card.billing_region.label,Negara,State,
card.billing_region.help,,,
card.billing_state_code.label,Negara,State,
card.billing_state_code.help,,,
