key,value,reference value,description
card_orders.order.id,номер заказа,Order ID,
button.update_payment_method,Обновить способ оплаты,Update Payment Method,
button.extend_subscription,Продлить подписку,Extend Subscription,
card_orders_shipping_address.address.orders_shipping_address,Адрес доставки,Shipping Address,
button.retarget_hp_url,Завершите покупку,Complete Your Purchase,
button.reset_password,Сброс пароля,Reset Password,
card_contract_terms.contract_term.current_billing_cycle,Текущий цикл,Current Cycle,
button.portal_verify_email,подтвердите адрес электронной почты,Verify Email Address,
card_invoices.title,Ваши счета,Your Invoices,
card_addresses.billing_address.full_billing_address,Адрес для выставления счета,Billing Address,
button.pay_now,Заплатить сейчас,Pay Now,
button.claim_gift,Запросить подарок,Claim Gift,
card_orders.order.shipment_carrier,Перевозчик отгрузки,Shipment carrier,
button.click_here,Кликните сюда,Click Here,
card_contract_terms.contract_term.billing_cycle,Всего циклов выставления счетов,Total Billing Cycles,
card_offline_pm.subscriptions.selected_offline_pm,Выбранный способ оплаты,Selected payment method,
card_orders.order.batch_id,Идентификатор партии,Batchid,
card_offline_pm.subscriptions.offline_pm_instruction,Дополнительные детали,Additional details,
card_recurring_items.title,Ваша подписка,Your Subscription,
card_contract_terms.contract_term.termination_fee,Плата за расторжение,Termination fee,
card_customer.title,Ваши данные,Your details,
card_recurring_items.subscription.id,ID,ID,
card_addresses.shipping_address.full_shipping_address,Адрес доставки,Shipping Address,
card_gift_message.title,Вот вам личное сообщение,Here's a personal message for you,
card_orders.order.amount,Сумма заказа,Order Amount,
card_orders.order.shipping_date,Дата отгрузки,Shipment date,
card_hp_order_items.title,Пункты в вашем заказе:,Items in your order:,
card_contract_terms.contract_term.action_at_term_end,В конце срока,At Term-End,
card_orders.order.tracking_id,Идентификатор для отслеживания,Tracking id,
card_recurring_items.subscription.po_number,Номер заказа,PO Number,
card_orders.order.note,Примечание,Note,
card_contract_terms.title,Детали контракта,Contract details,
card_contract_terms.contract_term.total_contract_value,Общая стоимость контракта,Total Contract Value,
card_contract_terms.contract_term.contract_period,Контрактный период,Contract Period,
card_orders.title,Твоя очередь,Your order,
card_customer.customer.id,ID,ID,
