key,value,reference value,description
quote.label.quote_amount,Ценовая сумма,Quote Amount,Quote amount label
quote.label.recurring_charges,Периодические платежи,Recurring charges,Recurring charges
quote.label.tax.inclusive,Инклюзивный,Incl. ,Inclusive -  inclusive of all taxes
quote.header.label.unit_price,Цена за единицу,Unit Price,Unit price is the heading under which the cost per unit of the product comes
quote.title.subscription,Подписка,Subscription,Subscription sub heading
quote.label.billing_cycle,Платежный цикл,Billing Cycle,Billing Cycle
quote.label.no_of_billing_cycles,Нет платежных циклов,No of billing cycles,No of billing cycles
quote.term.month,месяц,month,month
quote.header.label.sub_total,Промежуточный итог,Sub Total,Sub total
quote.term.months,месяцы,months,months
quote.label.quote_date,Дата предложения,Quote Date,quote date label
quote.label.chargeable_on_trial_start,Оплачивается при пробном запуске,Chargeable on trial start,Chargeable on trial start
quote.label.vat_details,Подробнее о НДС,Vat Details,VAT details label which is shown in vat incl quotes
quote.term.year,год,year,year
quote.title.subscription_detail,Детали подписки,Subscription Details,Subscription Detail section heading
quote.label.include,Inclusivedes,Includes ,includes
quote.customer_email.request_card,Обновите информацию о способе оплаты,Update your payment method details,Email subject that prompts the customer to enter the payment method details
quote.label.includes_discounts_and_taxes,Включая скидки и налоги,Includes discounts and taxes,Includes discounts and taxes
quote.title.shipped_to,Отправлено в,Shipped To,Shipped to label - Under this comes the shipping address of the customer
quote.label.tax.vat,VAT,VAT,VAT -  is the tax description
quote.header.label.price,Цена,Price,Price is the heading under which the cost of the product comes
quote.label.charges_on_acceptance,Расходы на акцепт,Charges on acceptance,Charges on acceptance
quote.label.chargeable_on_plan_activation,Взимается за активацию плана,Chargeable on plan activation,Chargeable on plan activation
quote.label.payment_status.initiated,Платеж инициирован,Payment Initiated,Payment initiated for an quote text
quote.label.proforma_invoice,Счет накладной,Proforma Invoice,proforma invoice label
quote.label.proforma_invoice_date,Дата счета-проформы,Proforma Invoice Date, proforma invoice data label
quote.label.adjustments,Корректировки,Adjustments,The adjustments made to the quote 
quote.billing_cycle.12,12-й расчетный цикл,12th billing cycle,12th billing cycle
quote.billing_cycle.11,11-й расчетный цикл,11th billing cycle,11th billing cycle
quote.billing_cycle.10,10-й расчетный цикл,10th billing cycle,10th billing cycle
quote.term.weeks,недели,weeks,weeks
quote.billing_cycle.23,23-й расчетный цикл,23rd billing cycle,23rd billing cycle
quote.billing_cycle.22,22-й расчетный цикл,22nd billing cycle,22nd billing cycle
quote.billing_cycle.21,21-й расчетный цикл,21st billing cycle,21st billing cycle
quote.billing_cycle.20,20-й расчетный цикл,20th billing cycle,20th billing cycle
quote.label.billing_frequency,Частота выставления счетов,Billing Frequency,Billing Frequency
quote.billing_cycle.16,16-й расчетный цикл,16th billing cycle,16th billing cycle
quote.billing_cycle.15,15-й расчетный цикл,15th billing cycle,15th billing cycle
quote.billing_cycle.14,14-й расчетный цикл,14th billing cycle,14th billing cycle
quote.billing_cycle.13,13-й расчетный цикл,13th billing cycle,13th billing cycle
quote.billing_cycle.19,19-й расчетный цикл,19th billing cycle,19th billing cycle
quote.billing_cycle.18,18-й расчетный цикл,18th billing cycle,18th billing cycle
quote.billing_cycle.17,17-й расчетный цикл,17th billing cycle,17th billing cycle
quote.billing_cycle.30,30-й расчетный цикл,30th billing cycle,30th billing cycle
quote.billing_cycle.34,34-й расчетный цикл,34th billing cycle,34th billing cycle
quote.billing_cycle.33,33-й расчетный цикл,33rd billing cycle,33rd billing cycle
quote.billing_cycle.32,32-й расчетный цикл,32nd billing cycle,32nd billing cycle
quote.billing_cycle.31,31-й расчетный цикл,31st billing cycle,31st billing cycle
quote.billing_cycle.27,27-й расчетный цикл,27th billing cycle,27th billing cycle
quote.billing_cycle.26,26-й расчетный цикл,26th billing cycle,26th billing cycle
quote.billing_cycle.25,25-й расчетный цикл,25th billing cycle,25th billing cycle
quote.billing_cycle.24,24-й расчетный цикл,24th billing cycle,24th billing cycle
quote.billing_cycle.29,29-й расчетный цикл,29th billing cycle,29th billing cycle
quote.billing_cycle.28,28-й расчетный цикл,28th billing cycle,28th billing cycle
quote.billing_cycle.41,41-й расчетный цикл,41st billing cycle,41st billing cycle
quote.billing_cycle.40,40-й расчетный цикл,40th billing cycle,40th billing cycle
quote.billing_cycle.45,45-й расчетный цикл,45th billing cycle,45th billing cycle
quote.billing_cycle.44,44-й расчетный цикл,44th billing cycle,44th billing cycle
quote.billing_cycle.43,43-й расчетный цикл,43rd billing cycle,43rd billing cycle
quote.billing_cycle.42,42-й расчетный цикл,42nd billing cycle,42nd billing cycle
quote.billing_cycle.38,38-й расчетный цикл,38th billing cycle,38th billing cycle
quote.billing_cycle.37,37-й расчетный цикл,37th billing cycle,37th billing cycle
quote.billing_cycle.36,36-й расчетный цикл,36th billing cycle,36th billing cycle
quote.billing_cycle.35,35-й расчетный цикл,35th billing cycle,35th billing cycle
quote.billing_cycle.39,39-й расчетный цикл,39th billing cycle,39th billing cycle
quote.billing_cycle.52,52-й расчетный цикл,52nd billing cycle,52nd billing cycle
quote.billing_cycle.51,51-й расчетный цикл,51st billing cycle,51st billing cycle
quote.billing_cycle.50,50-й расчетный цикл,50th billing cycle,50th billing cycle
quote.billing_cycle.56,56-й расчетный цикл,56th billing cycle,56th billing cycle
quote.billing_cycle.55,55-й расчетный цикл,55th billing cycle,55th billing cycle
quote.billing_cycle.54,54-й расчетный цикл,54th billing cycle,54th billing cycle
quote.billing_cycle.53,53-й расчетный цикл,53rd billing cycle,53rd billing cycle
quote.billing_cycle.49,49-й расчетный цикл,49th billing cycle,49th billing cycle
quote.billing_cycle.48,48-й расчетный цикл,48th billing cycle,48th billing cycle
quote.billing_cycle.47,47-й расчетный цикл,47th billing cycle,47th billing cycle
quote.billing_cycle.46,46-й расчетный цикл,46th billing cycle,46th billing cycle
quote.billing_cycle.63,63-й расчетный цикл,63rd billing cycle,63rd billing cycle
quote.billing_cycle.62,62-й расчетный цикл,62nd billing cycle,62nd billing cycle
quote.billing_cycle.61,61-й расчетный цикл,61st billing cycle,61st billing cycle
quote.billing_cycle.60,60-й расчетный цикл,60th billing cycle,60th billing cycle
quote.billing_cycle.67,67-й расчетный цикл,67th billing cycle,67th billing cycle
quote.billing_cycle.66,66-й расчетный цикл,66th billing cycle,66th billing cycle
quote.billing_cycle.65,65-й ​​расчетный цикл,65th billing cycle,65th billing cycle
quote.billing_cycle.64,64-й расчетный цикл,64th billing cycle,64th billing cycle
quote.billing_cycle.59,59-й расчетный цикл,59th billing cycle,59th billing cycle
quote.billing_cycle.58,58-й расчетный цикл,58th billing cycle,58th billing cycle
quote.billing_cycle.57,57-й расчетный цикл,57th billing cycle,57th billing cycle
quote.billing_cycle.74,74-й расчетный цикл,74th billing cycle,74th billing cycle
quote.billing_cycle.73,73-й расчетный цикл,73rd billing cycle,73rd billing cycle
quote.billing_cycle.72,72-й расчетный цикл,72nd billing cycle,72nd billing cycle
quote.billing_cycle.71,71-й расчетный цикл,71st billing cycle,71st billing cycle
quote.billing_cycle.78,78-й расчетный цикл,78th billing cycle,78th billing cycle
quote.billing_cycle.77,77-й расчетный цикл,77th billing cycle,77th billing cycle
quote.billing_cycle.76,76-й расчетный цикл,76th billing cycle,76th billing cycle
quote.billing_cycle.75,75-й расчетный цикл,75th billing cycle,75th billing cycle
quote.billing_cycle.70,70-й расчетный цикл,70th billing cycle,70th billing cycle
quote.billing_cycle.69,69-й расчетный цикл,69th billing cycle,69th billing cycle
quote.billing_cycle.68,68-й расчетный цикл,68th billing cycle,68th billing cycle
