key,value,reference value,description
gift_order_confirmed.gift_receiver.email,Электронная почта получателя,Recipient email,
contract_is_renewed.contract_term.contract_period,Контрактный период,Contract Period,
subscription_pause_reminder.subscription.resume_date,Дата резюме,Resume date,
welcome_mails_in_active_state.subscriptions.subscribed_to,Сводка подписки,Subscription summary,
subscription_changed_all_other_changes.subscription.next_estimate_amount,Ориентировочная стоимость продления,Estimated charge on renewal,
credit_note_updated.credit_note.id,Номер кредитной ноты,Credit note number,
welcome_mails_in_future_state.subscriptions.subscribed_to,Сводка подписки,Subscription summary,
payments_and_credits_payment_initiated.customer_payment_method.info,Метод оплаты,Payment method,
contract_ends_and_subscription_continues.contract_term.contract_period,Контрактный период,Contract Period,
subscription_reactivation.subscriptions.subscribed_to,Сводка подписки,Subscription summary,
payments_and_credits_successful_recurring_payments.transaction.date,Дата платежа,Payment date,
payment_one_time_failures.transaction.amount,Сумма счета,Invoiced amount,
subscription_paused.subscription.resume_date,Дата резюме,Resume date,
payments_and_credits_refunded.transaction.date,Возврат на,Refunded on,
subscription_changed_all_other_changes.subscriptions.subscribed_to,Сводка подписки,Subscription summary,
payments_and_credits_successful_payment.transaction.amount,Сумма счета,Invoiced amount,
trial_started_for_future_subscriptions.subscriptions.subscribed_to,Сводка подписки,Subscription summary,
gift_order_confirmed.gift.scheduled_at,Уведомить о,Notify on,
subscription_activated_from_future_state.subscriptions.subscribed_to,Сводка подписки,Subscription summary,
gift_cancelled.gift.scheduled_at,Уведомить о,Notify on,
trial_expired_notification.customer_invoice_summary.not_paid_due_total_amount,Ориентировочная стоимость активации,Estimated charge on activation,
payments_and_credits_payment_initiated.transaction.date,Дата платежа,Payment date,
welcome_mails_in_active_state.subscription.next_renewal_on,Следующее обновление,Next renewal on,
subscription_changed_all_other_changes.customer_balance.unused_payments,Доплаты,Excess payments,
credit_note_adjustment_created.credit_note.status,Статус кредитной ноты,Credit note status,
contract_is_renewed.contract_term.total_contract_value,Общая стоимость контракта,Total Contract Value,
payment_offline_payments_profile_for_renewal_invoices.invoice.amount_due,Сумма счета,Invoiced amount,
payments_and_credits_refund_initiated.transaction.date,Возврат на,Refunded on,
subscription_expiry_and_cancellations_cancellation_followups.customer_balance.refundable_credits,Возвратные кредиты,Refundable credits,
future_subscription_reminders.subscriptions.subscribed_to,Сводка подписки,Subscription summary,
order_shipment_reminder.order.shipping_date,Дата отгрузки,Shipment date,
subscription_expiry_and_cancellations_reminder.subscription.cancel_reason,Причина отмены,Cancellation reason,
contract_and_subscription_ends.contract_term.total_contract_value,Общая стоимость контракта,Total Contract Value,
welcome_mails_in_non_renewal_state.customer_payment_method.info,Метод оплаты,Payment method,
welcome_mails_in_trial_state.subscription.next_estimate_amount,Ориентировочная стоимость активации,Estimated charge on activation,
subscription_resumption_reminder.subscription.resume_date,Дата резюме,Resume date,
subscription_renewal_reminders.subscriptions.subscribed_to,Сводка подписки,Subscription summary,
payment_terms_netd_reminders.invoice.amount,Сумма счета,Invoiced amount,
payment_one_time_failures.invoice.due_date,Срок с,Due since,
welcome_mails_in_future_state.subscription.start_date,Подписка начинается,Subscription starts on,
payment_dunning_profiles_for_one_time_invoices.transaction.date,Предыдущая попытка списания,Previous charge attempted on,
subscription_expiry_and_cancellations_expired.subscriptions.subscribed_to,Сводка подписки,Subscription summary,
payment_dunning_profile_for_initial_attempt.transaction.payment_failure_reason,Причина отказа,Failure reason,
subscription_activated_from_future_state.subscription.next_renewal_on,Следующее обновление состоится,Next renewal on,
subscription_expiry_and_cancellations_reminder.customer_invoice_summary.not_paid_due_invoice_count,Неоплаченный один или несколько счетов,Unpaid invoices,
payment_terms_netd_invoice_posted.invoice.amount,Сумма счета,Invoiced amount,
subscription_expiry_and_cancellations_cancellation_followups.customer_balance.unused_payments,Доплаты,Excess payments,
payment_dunning_profile_for_initial_attempt_for_one_time_invoices.customer_payment_method.info,Метод оплаты,Payment method,
contract_is_terminated.contract_term.total_contract_value,Общая стоимость контракта,Total Contract Value,
subscription_reactivation.subscription.next_estimate_amount,Ориентировочная стоимость при следующем продлении,Estimated charge on next renewal,
payment_dunning_profiles_for_one_time_invoices.transaction.amount,Сумма счета,Invoiced amount,
subscription_pause_reminder.subscription.pause_date,Дата паузы,Pause date,
payment_authorization_succeeded.transaction.amount,Разрешенная сумма,Authorized amount,
payment_dunning_profile_for_initial_attempt.transaction.amount,Сумма счета,Invoiced amount,
payment_one_time_failures.customer_payment_method.info,Метод оплаты,Payment method,
subscription_paused.subscription.pause_date,Дата паузы,Pause date,
payment_authorization_succeeded.customer_payment_method.info,Метод оплаты,Payment method,
credit_note_updated.credit_note.status,Статус кредитной ноты,Credit note status,
subscription_changed_coupon_applied.coupon.coupons,купоны,Coupons,
payment_method_expiry_invalidated_notification.customer_payment_method.info,Метод оплаты,Payment method,
direct_debit_payment_reminder_for_pad.transaction.statement_descriptor,Платежи будут отображаться в вашей банковской выписке как,Payments will appear in your bank statement as ,
welcome_mails_in_trial_state.subscription.trial_end,Пробная версия заканчивается,Trial ends on,
welcome_mails_in_active_state.subscription.next_estimate_amount,Ориентировочная стоимость при следующем продлении,Estimated charge on next renewal,
invoice_receipt.invoice.amount_due,Сумма долга,Amount due,
trial_expiry_reminders.subscription.next_estimate_amount,Ориентировочная стоимость активации,Estimated charge on activation,
trial_extension_notification.subscription.trial_end,Пробная версия заканчивается,Trial ends on,
contract_is_renewed.subscriptions.subscribed_to,Сводка подписки,Subscription summary,
subscription_expiry_and_cancellations_cancellation_followups.subscriptions.subscribed_to,Сводка подписки,Subscription summary,
future_subscription_reminders.subscription.start_date,Подписка начинается,Subscription starts on,
trial_started_for_future_subscriptions.subscription.trial_end,Пробная версия заканчивается,Trial ends on,
payments_and_credits_payment_initiated.transaction.amount,Сумма счета,Invoiced amount,
subscription_expiry_and_cancellations_reminder.customer_balance.account_credits,Рекламные кредиты,Promotional credits,
payment_offline_payments_profile_for_renewal_invoices.invoice.due_date,Срок с,Due since,
contract_is_terminated.contract_term.contract_period,Контрактный период,Contract Period,
payment_dunning_profile_for_initial_attempt_for_one_time_invoices.transaction.date,Предыдущая попытка списания,Previous charge attempted on,
gift_cancelled.gift_receiver.email,Электронная почта получателя,Recipient email,
order_shipment_reminder.order.id,номер заказа,Order ID,
contract_is_renewed.contract_term.billing_cycle,Всего циклов выставления счетов,Total Billing Cycles,
payment_dunning_profile_for_initial_attempt_for_one_time_invoices.transaction.amount,Сумма счета,Invoiced amount,
credit_note_adjustment_created.credit_note.reason_code,Причина кредитной ноты,Credit note reason,
subscription_renewal_reminders.subscription.next_renewal_on,Дата продления,Renewal date,
credit_note_adjustment_created.credit_note.total,Сумма кредитной ноты,Credit note amount,
trial_expired_notification.subscription.cancelled_at,Срок действия пробной версии истек,Trial expired on,
contract_and_subscription_ends.contract_term.contract_period,Контрактный период,Contract Period,
payment_one_time_failures.transaction.payment_failure_reason,Причина отказа,Failure reason,
payment_terms_netd_reminders.invoice.due_date,Выполнить к,Due on,
contract_is_terminated.contract_term.billing_cycle,Всего циклов выставления счетов,Total Billing Cycles,
credit_note_adjustment_created.credit_note.id,Номер кредитной ноты,Credit note number,
payment_offline_payments_profile_for_one_time_invoices.invoice.amount_due,Сумма счета,Invoiced amount,
contract_ends_and_subscription_continues.contract_term.action_at_term_end,В конце срока,At Term-End,
subscription_expiry_and_cancellations_expired.customer_invoice_summary.not_paid_due_invoice_count,Неоплаченный один или несколько счетов,Unpaid invoices,
subscription_activated_from_trial_state.subscription.next_renewal_on,Следующее обновление,Next renewal on,
subscription_activated_from_future_state.invoice.amount,Сумма счета,Invoiced amount,
payment_dunning_profiles_for_auto_recurring_invoices.customer_payment_method.info,Метод оплаты,Payment method,
subscription_reactivation.subscription.next_renewal_on,Следующее обновление,Next renewal on,
payment_offline_payments_profile_for_one_time_invoices.invoice.due_date,Срок с,Due since,
subscription_activated_from_future_state.invoice.status,Статус счета,Invoice status,
welcome_mails_in_non_renewal_state.subscription.cancelled_at,Подписка истекает,Subscription expires on,
contract_ends_and_subscription_continues.subscriptions.subscribed_to,Сводка подписки,Subscription summary,
welcome_mails_in_trial_state.subscriptions.subscribed_to,Сводка подписки,Subscription summary,
contract_and_subscription_ends.subscriptions.subscribed_to,Сводка подписки,Subscription summary,
contract_is_terminated.subscriptions.subscribed_to,Сводка подписки,Subscription summary,
gift_cancelled.customer_payment_method.info,Метод оплаты,Payment method,
payments_and_credits_successful_recurring_payments.invoice.number_of_invoices,Количество одного или нескольких счетов-фактур,Number of invoices,
subscription_expiry_and_cancellations_reminder.subscriptions.subscribed_to,Сводка подписки,Subscription summary,
payments_and_credits_refunded.customer_payment_method.info,Возврат через,Refunded via,
payment_one_time_failures.transaction.date,Предыдущая попытка списания,Previous charge attempted on,
subscription_changed_all_other_changes.customer_balance.refundable_credits,Возвратные кредиты,Refundable credits,
subscription_expiry_and_cancellations_expired.subscription.cancel_reason,Причина отмены,Cancellation reason,
subscription_expiry_and_cancellations_reminder.customer_invoice_summary.not_paid_due_total_amount,Сумма долга,Amount due,
subscription_activated_from_trial_state.subscriptions.subscribed_to,Сводка подписки,Subscription summary,
subscription_activated_from_trial_state.subscription.next_estimate_amount,Ориентировочная стоимость при следующем продлении,Estimated charge on next renewal,
subscription_expiry_and_cancellations_expired.customer_balance.account_credits,Рекламные кредиты,Promotional credits,
contract_is_terminated.contract_term.termination_fee,Плата за расторжение,Termination fee,
gift_order_confirmed.customer_payment_method.info,Метод оплаты,Payment method,
payment_dunning_profiles_for_one_time_invoices.customer_payment_method.info,Метод оплаты,Payment method,
payment_dunning_profile_for_initial_attempt_for_one_time_invoices.invoice.due_date,Срок с,Due since,
direct_debit_payment_reminder_for_sepa.transaction.statement_descriptor,Платежи будут отображаться в вашей банковской выписке как,Payments will appear in your bank statement as ,
trial_expired_notification.subscriptions.subscribed_to,Сводка подписки,Subscription summary,
payment_dunning_profiles_for_auto_recurring_invoices.transaction.amount,Сумма счета,Invoiced amount,
payments_and_credits_refund_initiated.transaction.amount,Сумма возмещения,Refund amount,
subscription_changed_all_other_changes.customer_payment_method.info,Метод оплаты,Payment method,
payment_dunning_profile_for_initial_attempt.customer_payment_method.info,Метод оплаты,Payment method,
subscription_renewal_reminders.subscription.next_estimate_amount,Ориентировочная стоимость продления,Estimated charge on renewal,
credit_note_refundable_created.credit_note.reason_code,Причина кредитной ноты,Credit note reason,
direct_debit_payment_reminder_for_becs_nz.transaction.statement_descriptor,Платежи будут отображаться в вашей банковской выписке как,Payments will appear in your bank statement as ,
subscription_renewal_reminders.customer_payment_method.info,Метод оплаты,Payment method,
trial_extension_notification.subscriptions.subscribed_to,Сводка подписки,Subscription summary,
payment_method_status_invalidated_notification.customer_payment_method.info,Информация о способе оплаты,Payment method info,
subscription_changed_all_other_changes.invoice.amount,Сумма счета,Invoiced amount,
payment_dunning_profiles_for_one_time_invoices.transaction.payment_failure_reason,Причина отказа,Failure reason,
contract_and_subscription_ends.contract_term.action_at_term_end,В конце срока,At Term-End,
direct_debit_payment_reminder_for_becs.transaction.statement_descriptor,Платежи будут отображаться в вашей банковской выписке как,Payments will appear in your bank statement as ,
subscription_activated_from_future_state.subscription.next_estimate_amount,Ориентировочная стоимость при следующем продлении,Estimated charge on next renewal,
payments_and_credits_refunded.transaction.amount,Сумма возмещения,Refund amount,
welcome_mails_in_future_state.subscription.next_estimate_amount,Ориентировочная стоимость активации,Estimated charge on activation,
payment_terms_netd_invoice_posted.invoice.due_date,Выполнить к,Due on,
contract_ends_and_subscription_continues.contract_term.billing_cycle,Всего циклов выставления счетов,Total Billing Cycles,
subscription_expiry_and_cancellations_expired.customer_balance.refundable_credits,Возвратные кредиты,Refundable credits,
payments_and_credits_successful_recurring_payments.customer_payment_method.info,Метод оплаты,Payment method,
credit_note_refundable_created.credit_note.id,Номер кредитной ноты,Credit note number,
direct_debit_payment_reminder_for_gocardless_sepa.transaction.statement_descriptor,Платежи будут отображаться в вашей банковской выписке как,Payments will appear in your bank statement as ,
welcome_mails_in_non_renewal_state.invoice.amount,Сумма счета,Invoiced amount,
contract_is_renewed.contract_term.action_at_term_end,В конце срока,At Term-End,
contract_and_subscription_ends.contract_term.billing_cycle,Всего циклов выставления счетов,Total Billing Cycles,
trial_extension_notification.subscription.next_estimate_amount,Ориентировочная стоимость активации,Estimated charge on activation,
payment_method_expiry_invalidated_followups.customer_payment_method.info,Метод оплаты,Payment method,
subscription_reactivation.invoice.amount,Сумма счета,Invoiced amount,
trial_started_for_future_subscriptions.subscription.next_estimate_amount,Ориентировочная стоимость активации,Estimated charge on activation,
contract_ends_and_subscription_continues.contract_term.total_contract_value,Общая стоимость контракта,Total Contract Value,
welcome_mails_for_customer.customer.id,ID,ID,
gift_order_confirmed.invoice.amount,Сумма счета,Invoiced amount,
payments_and_credits_refund_initiated.transaction.description,Причина возврата,Refund reason,
subscription_activated_from_trial_state.invoice.amount,Сумма счета,Invoiced amount,
payment_dunning_profiles_for_auto_recurring_invoices.transaction.payment_failure_reason,Причина отказа,Failure reason,
credit_note_refundable_created.credit_note.status,Статус кредитной ноты,Credit note status,
gift_cancelled.invoice.amount,Сумма счета,Invoiced amount,
payments_and_credits_successful_recurring_payments.transaction.amount,Сумма счета,Invoiced amount,
payment_dunning_profiles_for_auto_recurring_invoices.invoice.due_date,Срок с,Due since,
subscription_activated_from_trial_state.invoice.status,Статус счета,Invoice status,
welcome_mails_in_non_renewal_state.subscriptions.subscribed_to,Сводка подписки,Subscription summary,
subscription_expiry_and_cancellations_cancellation_followups.customer_invoice_summary.not_paid_due_total_amount,Сумма долга,Amount due,
payments_and_credits_successful_payment.invoice.number_of_invoices,Количество одного или нескольких счетов-фактур,Number of invoices,
credit_note_refundable_created.credit_note.total,Сумма кредитной ноты,Credit note amount,
credit_note_updated.credit_note.total,Сумма кредитной ноты,Credit note amount,
payment_dunning_profile_for_initial_attempt.invoice.due_date,Срок с,Due since,
subscription_reactivation.invoice.status,Статус счета,Invoice status,
invoice_receipt.invoice.status,Статус,Status,
direct_debit_payment_reminder_for_ach.transaction.statement_descriptor,Платежи будут отображаться в вашей банковской выписке как,Payments will appear in your bank statement as ,
welcome_mails_in_active_state.customer_payment_method.info,Метод оплаты,Payment method,
subscription_expiry_and_cancellations_reminder.customer_balance.refundable_credits,Возвратные кредиты,Refundable credits,
subscription_expiry_and_cancellations_cancellation_followups.customer_balance.account_credits,Рекламные кредиты,Promotional credits,
trial_expiry_reminders.subscriptions.subscribed_to,Сводка подписки,Subscription summary,
payments_and_credits_successful_payment.customer_payment_method.info,Метод оплаты,Payment method,
subscription_changed_all_other_changes.customer_balance.account_credits,Рекламные кредиты,Promotional credits,
payments_and_credits_refund_initiated.customer_payment_method.info,Возврат через,Refunded via,
subscription_expiry_and_cancellations_cancellation_followups.customer_invoice_summary.not_paid_due_invoice_count,Неоплаченный один или несколько счетов,Unpaid invoices,
