key,value,reference value,description
page_url_length_exceed,"Извините, мы не смогли найти эту страницу","Sorry, we couldn''t find that page","Sorry, we couldn''t find that page"
should_be_unauth,"Извините, вы должны выйти из текущего сеанса, чтобы просмотреть эту страницу","Sorry, you must be logged out of current session to view this page","Sorry, you must be logged out of current session to view this page"
web.param_not_unique,Задержать! Вы уже подписались.,Hold up! You have subscribed already.,Hold up! You have subscribed already.
bad_request_need_refresh,"Извините, запрос содержит данные в неправильном формате","Sorry, the request contains data that are not formatted properly","Sorry, the request contains data that are not formatted properly"
operation_not_supported,{0},{0},{0}
not_authorized_post,"Извините, у вас нет разрешения на это действие","Sorry, you don''t have the permission to do this action","Sorry, you don''t have the permission to do this action"
limit_exceeds,"К сожалению, допустимый предел для {0} составляет {1}.","Sorry, the allowed limit for {0} is {1}.","Sorry, the allowed limit for {0} is {1}."
user_already_exists,адрес электронной почты уже существует,email already exists,email already exists
hosted_page_null,"URL заказа недействителен. Пожалуйста, проверьте URL и попробуйте еще раз.",The order URL is invalid. Please check the URL and try again.,The order URL is invalid. Please check the URL and try again.
hp_resource_not_found,Этот URL больше не действителен.,This URL is no longer valid.,This URL is no longer valid.
update_card_succeeded,Ваша кредитная карта уже успешно обновлена.,Your credit card has been already updated successfully.,Your credit card has been already updated successfully.
should_be_auth,"Извините, вы должны войти в систему, чтобы просмотреть эту страницу","Sorry, you must be logged in to view this page","Sorry, you must be logged in to view this page"
hosted_page_canceled,"Этот заказ был отменен. Пожалуйста, попробуйте еще раз.",This order has been canceled. Please try again.,This order has been canceled. Please try again.
lock_timeout,"Извините, произошла временная ошибка. Пожалуйста, попробуйте еще раз","Sorry, a temporary error occured. Please retry","Sorry, a temporary error occured. Please retry"
service_unavailable,"Извините, эта операция не может быть выполнена из-за большой нагрузки. Повторите попытку через несколько минут",Sorry this operation cannot be performed due to heavy load. Please retry in a few minutes,Sorry this operation cannot be performed due to heavy load. Please retry in a few minutes
cannot_be_empty_or_null,Значение ключа не может быть пустым или нулевым.,Key value cannot be empty or null,Key value cannot be empty or null
update_card_cancelled,Этот URL больше не действителен.,This URL is no longer valid.,This URL is no longer valid.
suffix_not_allowed,"Суффикс ""{0}"" не допускается","""{0}"" suffix is not allowed","""{0}"" suffix is not allowed"
