key,value,reference value,description
minimal.card.page_heading,Cảm ơn bạn đã cập nhật chi tiết phương thức thanh toán của mình!,Thank you for updating your payment method details!,Thank you for updating your payment method details!
rhapsody.header.title,Dịch vụ đăng ký tuyệt vời của tôi,My awesome subscription service,My awesome subscription service
minimal.checkout.page_title,Thủ tục thanh toán,Checkout,Checkout
elegant.checkout.page_heading,Cảm ơn bạn đã đăng ký!,Thank you for subscribing!,Thank you for subscribing!
inspire.portal.page_title,cổng thông tin khách hàng,Customer Portal,Customer Portal
rhapsody.footer.content,Tất cả các quyền. Bản quyền © 2015.,All Right Reserved. Copyright &copy; 2015.,All Right Reserved. Copyright &copy; 2015.
minimal.thankyou.page_title,Cảm ơn bạn,Thank You,Thank You
elegant.thankyou.page_heading,Bạn đã đăng ký thành công!,You've successfully signed up!,You've successfully signed up!
elegant.customer_portal.page_title,cổng thông tin khách hàng,Customer Portal,Customer Portal
rhapsody.thankyou.page_heading,Bạn đã đăng ký thành công!,You've successfully signed up!,You've successfully signed up!
elegant.checkout.aside_content,<h4> Chúng tôi coi trọng Quyền riêng tư của bạn. </h4> <p> Chúng tôi sẽ không bán hoặc phân phối thông tin liên hệ của bạn. Đọc Chính sách Bảo mật của chúng tôi. </p> <hr> <h4> Các thắc mắc về Thanh toán </h4> <p> Vui lòng liên hệ với nhóm hỗ trợ của chúng tôi nếu bạn có bất kỳ thắc mắc nào. </p>,<h4>We value your Privacy.</h4><p>We will not sell or distribute your contact information. Read our Privacy Policy.</p><hr><h4>Billing Enquiries</h4><p>Do not hesitate to reach our support team if you have any queries.</p>,<h4>We value your Privacy.</h4><p>We will not sell or distribute your contact information. Read our Privacy Policy.</p><hr><h4>Billing Enquiries</h4><p>Do not hesitate to reach our support team if you have any queries.</p>
minimal.footer.content,Đã đăng ký Bản quyền. Bản quyền © 2015.,All Rights Reserved. Copyright &copy; 2015.,All Rights Reserved. Copyright &copy; 2015.
elegant.header.title,Dịch vụ đăng ký tuyệt vời của tôi,My awesome subscription service,My awesome subscription service
rhapsody.thankyou.content,Thông tin tài khoản của bạn đã được gửi đến địa chỉ email của bạn.,Your account information has been sent to your email address.,Your account information has been sent to your email address.
minimal.header.title,Dịch vụ đăng ký tuyệt vời của tôi,My awesome subscription service,My awesome subscription service
minimal.customer_portal.page_title,cổng thông tin khách hàng,Customer Portal,Customer Portal
inspire.thankyou.page_title,Cảm ơn bạn,Thank You,Thank You
minimal.card.aside_content,<p> Xin lưu ý rằng đây chỉ là bản cập nhật cho phương thức thanh toán của bạn. </p> <p> Chúng tôi sẽ lập hóa đơn cho bạn theo thiết lập thanh toán hiện tại của bạn. </p>,<p>Please note that this is only an update of your payment method.</p><p>We will bill you as per your existing billing setup.</p>,<p>Please note that this is only an update of your payment method.</p><p>We will bill you as per your existing billing setup.</p>
minimal.thankyou.content,Thông tin tài khoản của bạn đã được gửi đến địa chỉ email của bạn.,Your account information has been sent to your email address.,Your account information has been sent to your email address.
elegant.card.aside_content,<p> Xin lưu ý rằng đây chỉ là bản cập nhật cho phương thức thanh toán của bạn. </p> <p> Chúng tôi sẽ lập hóa đơn cho bạn theo thiết lập thanh toán hiện tại của bạn. </p>,<p>Please note that this is only an update of your payment method.</p><p>We will bill you as per your existing billing setup.</p>,<p>Please note that this is only an update of your payment method.</p><p>We will bill you as per your existing billing setup.</p>
elegant.card.page_heading,Cảm ơn bạn đã cập nhật chi tiết phương thức thanh toán của mình!,Thank you for updating your payment method details!,Thank you for updating your payment method details!
minimal.card.page_title,Cập nhật phương thức thanh toán của bạn,Update your payment method,Update your payment method
inspire.thankyou.content,"<div class=""text-center""> <h3> Bạn đã đăng ký thành công! </h3> <p> Thông tin tài khoản của bạn đã được gửi đến địa chỉ email của bạn. </p> </div>",<div class='text-center'><h3>You've successfully signed up!</h3><p>Your account information has been sent to your email address.</p></div>,<div class='text-center'><h3>You've successfully signed up!</h3><p>Your account information has been sent to your email address.</p></div>
minimal.checkout.page_heading,Cảm ơn bạn đã đăng ký!,Thank you for subscribing!,Thank you for subscribing!
rhapsody.card.page_title,Cập nhật phương thức thanh toán của bạn,Update your payment method,Update your payment method
rhapsody.checkout.page_title,Thủ tục thanh toán,Checkout,Checkout
rhapsody.thankyou.page_title,Cảm ơn bạn,Thank You,Thank You
elegant.checkout.page_title,Thủ tục thanh toán,Checkout,Checkout
elegant.thankyou.content,Thông tin tài khoản của bạn đã được gửi đến địa chỉ email của bạn.,Your account information has been sent to your email address.,Your account information has been sent to your email address.
elegant.card.page_title,Cập nhật phương thức thanh toán của bạn,Update your payment method,Update your payment method
rhapsody.customer_portal.page_title,cổng thông tin khách hàng,Customer Portal,Customer Portal
minimal.thankyou.page_heading,Bạn đã đăng ký thành công!,You've successfully signed up!,You've successfully signed up!
elegant.footer.content,Đã đăng ký Bản quyền. Bản quyền © 2015.,All Rights Reserved. Copyright &copy; 2015.,All Rights Reserved. Copyright &copy; 2015.
elegant.thankyou.page_title,Cảm ơn bạn,Thank You,Thank You
inspire.card.page_title,Cập nhật phương thức thanh toán của bạn,Update your payment method,Update your payment method
