key,value,reference value,description
sub_details_card.metered_item.footnote,Số lượng có thể thay đổi tùy theo việc sử dụng trong thời hạn thanh toán.,Quantity may vary based on usage during the billing period.,
account_hierarchy.forwarded.note,Bạn nhận được email này vì bạn đang thanh toán các khoản phí và đăng ký của khách hàng này,You're receiving this email because you are paying for this customer's subscriptions and charges,
invoice_details_card.download_link.warning_msg,Liên kết này sẽ hết hạn sau 7 ngày.,This link will expire in 7 days.,
sub_details_card.metered_item.units,Các đơn vị,Units,
card_offline_pm.instruction.text,Hãy chắc chắn rằng bạn đã sẵn sàng với số tiền chính xác khi đến đại lý dịch vụ của chúng tôi.,Please make sure you are ready with the exact amount upon the arrival of our service agent.,
download_attachments_note.message,Bạn có thể tải về và xem thông tin chi tiết tại đây. Liên kết này sẽ hết hạn sau 7 ngày.,You can download and view the details here. This link will expire in 7 days.,
account_hierarchy.parent_email.forwarded.note,Bạn nhận được email này vì bạn là phụ huynh của khách hàng này.,You are receiving this email as you are the parent of this customer.,
account_hierarchy.child_email.forwarded.note,Hóa đơn này đã được thanh toán bằng tài khoản cha mẹ của bạn,This invoice was paid by your parent account,
download_attachments_note.link_text,Tải xuống,Download,
invoice_details_card.download_link.text,Tải xuống và xem tất cả một hoặc nhiều hóa đơn,Download and view all invoices,
