key,value,reference value,description
invalid_column,Giá trị {1} trong cột ({0}) không hợp lệ,The value {1} in the column ({0}) is invalid,The value {1} in the column ({0}) is invalid
invalid_column_header,Cột {0} không hợp lệ.,The column {0} is invalid.,The column {0} is invalid.
billing_country_needed_to_collect_registered_for_gst_field,Bạn cần thêm Quốc gia thanh toán để chọn trường này.,You need to add a Billing Country to select this field.,You need to add a Billing Country to select this field.
billing_country_needed,Quốc gia thanh toán cần thiết để xác thực số VAT.,Billing country needed to validate the VAT number.,Billing country needed to validate the VAT number.
australia_tax_should_be_configured,Bạn cần bật thuế cho Úc để chọn trường này,You need to enable tax for Australia to select this field,You need to enable tax for Australia to select this field
tax.could_not_read_the_file,Tệp chứa các giá trị không hợp lệ,File contains invalid values,File contains invalid values
unable_to_validate_abn,Không thể xử lý ABN do máy chủ Tra cứu ABN không hoạt động.,Unable to process the ABN as the ABN Lookup server is down.,Unable to process the ABN as the ABN Lookup server is down.
no_header_found,Tiêu đề không xuất hiện hoặc không được định dạng đúng.,Header are not present or not formatted properly.,Header are not present or not formatted properly.
no_tax_rules_found,Tệp không chứa bất kỳ quy tắc thuế nào,File does not contain any tax rule,File does not contain any tax rule
tax.un_supported_file_format,Định dạng tập tin không được hỗ trợ. Chỉ cho phép các tệp CSV,Unsupported file format. Only CSV files are allowed,Unsupported file format. Only CSV files are allowed
profile_service_type_error,Hồ sơ thuế này đã được ánh xạ tới loại sản phẩm {0}. Bạn chỉ có thể ánh xạ một loại sản phẩm vào một hồ sơ.,This tax profile is already mapped to the product type {0}. You can map only one product type to a profile.,This tax profile is already mapped to the product type {0}. You can map only one product type to a profile.
tax.wrong_format,Giá trị cho ({0}) không hợp lệ,Value for ({0}) is invalid,Value for ({0}) is invalid
file_not_found,Không tìm thấy tệp cấu hình thuế,Tax configuration file not found,Tax configuration file not found
duplicate_column,Cột ({0}) xuất hiện nhiều lần trong tệp.,The column ({0}) appears more than once in the file.,The column ({0}) appears more than once in the file.
invalid_GSTIN,Bạn cần nhập GSTIN hợp lệ.,You need to enter a valid GSTIN.,You need to enter a valid GSTIN.
invalid_abn_number,Bạn cần nhập ABN hợp lệ.,You need to enter a valid ABN.,You need to enter a valid ABN.
eu_vat_not_applicable,Số VAT không áp dụng cho quốc gia này,VAT Number not applicable for this country,VAT Number not applicable for this country
zip_wrong_format,không thể định cấu hình các giá trị zip - {0},cannot configure the zip values - {0},cannot configure the zip values - {0}
invalid_zip_code,mã zip / mã bưu điện không hợp lệ,invalid zip/postal code,invalid zip/postal code
org_address_not_config,Không thể định cấu hình Loại giá thuế gộp vì không xác định được thuế suất người bán,Inclusive Tax Price Type cannot be configured as merchant tax rate could not be determined,Inclusive Tax Price Type cannot be configured as merchant tax rate could not be determined
registered_for_gst_not_applicable,Tùy chọn này chỉ áp dụng cho Úc.,This option is applicable for Australia only.,This option is applicable for Australia only.
invalid_vat_number,Bạn cần nhập số VAT hợp lệ.,You need to enter a valid VAT number.,You need to enter a valid VAT number.
unable_to_validate,Không thể xác thực số VAT vì VIES đang gặp thời gian chết.,Unable to validate VAT number as VIES is experiencing downtime.,Unable to validate VAT number as VIES is experiencing downtime.
us_unsupported_prefix,Không thể sử dụng các ký tự đại diện cùng với mã ZIP + 4 - {0},Wildcard characters cannot be used along with ZIP+4 postal codes - {0},Wildcard characters cannot be used along with ZIP+4 postal codes - {0}
