key,value,reference value,description
invoice.transaction.credit_applied,Khoản tín dụng %{amount} đã được áp dụng vào %{date}.,A credit of %{amount} was applied on %{date}.,A credit of amount was applied on date
constants.taxes.avalara_partial_tax_desc,* Số tiền này được tính dựa trên số tiền chịu thuế có thể thay đổi theo luật thuế ở quốc gia của bạn.,*This amount is calculated based on the taxable amount which may vary based on the taxation laws in your country.,avalara partial tax descirption text
invoice.transaction.voided_on,Đã bỏ phiếu vào %{date}.,Voided on %{date}.,Voided on date
transaction.payment_method.by_card_null, bằng thẻ., by Card.,payment with card
transaction.payment_method.via_pm, qua %{payment_method}., via %{payment_method}.,via payment method type
invoice.footer.title.adjustments,Điều chỉnh,Adjustments,Adjustments footer title
invoice.transaction.written_off, %{amount} đã được xóa sổ vào %{date}.,%{amount} was written-off on %{date}.,Amount was writted off on date
transaction.payment_method.by_card, bởi thẻ %{card_type} kết thúc %{last4_digits}., by %{card_type} card ending %{last4_digits}.,payment with card
invoice.transaction.refunded_initiated,Khoản tiền hoàn lại %{amount} đã được thực hiện vào %{date},%{amount} refund was initiated on %{date},Amount refund was initiated on date
constants.invoice_customization.reverse_charge_msg,VAT không được áp dụng trên hóa đơn này vì đã cung cấp số đăng ký VAT hợp lệ và cơ chế tính phí ngược lại đã được áp dụng.,VAT is not applicable on this invoice because a valid VAT registration number was provided and the reverse charge mechanism has been applied.,default reverse charge message
invoice.transaction.refunded_completed, %{amount} đã được hoàn lại vào %{date},%{amount} was refunded on %{date},Amount refunded on date
invoice.footer.title.payments,Thanh toán,Payments,Payment footer title
constants.invoice_customization.cn_reverse_charge_msg,VAT không được áp dụng trên giấy báo có này vì số đăng ký VAT hợp lệ đã được cung cấp và cơ chế tính phí ngược lại đã được áp dụng.,VAT is not applicable on this credit note because a valid VAT registration number was provided and the reverse charge mechanism has been applied.,default reverse charge mesage for credit note
transaction.payment_method.offline_payment,Thanh toán ngoại tuyến,Offline Payment,Payment through other channels
transaction.payment_method.to_card_null, sang thẻ., to Card.,payment with card
constants.invoice_customization.vat_exemption_note_export_uk,"Xin lưu ý rằng vì Vương quốc Anh không còn là một phần của EU, các dịch vụ của chúng tôi nằm ngoài phạm vi của VAT tại Vương quốc Anh.","Please note that as the UK is no longer part of the EU, our services are outside the scope of UK VAT.",VAT Export Note for UK
transaction.payment_method.to_card, đến thẻ %{card_type} kết thúc %{last4_digits}., to %{card_type} card ending %{last4_digits}.,payment with card
invoice.footer.title.credits,Tín dụng,Credits,Credits footer title
invoice.transaction.adjustment,Điều chỉnh %{amount} đã được thực hiện vào %{date}.,An adjustment of %{amount} was made on %{date}.,Adjustment of amount was made on date
constants.invoice_customization.quote_reverse_charge_msg,VAT không được áp dụng cho %{quote_title} này vì số đăng ký VAT hợp lệ đã được cung cấp và cơ chế tính phí ngược lại đã được áp dụng.,VAT is not applicable on this %{quote_title} because a valid VAT registration number was provided and the reverse charge mechanism has been applied.,default reverse charge message
invoice.transaction.chargeback_text,Khoản bồi hoàn %{amount} đã được ghi nhận là tiền hoàn lại vào %{date},A chargeback of %{amount} has been recorded as refund on %{date},A chargeback recorded on a date
constants.invoice_customization.vat_exemption_note_export,Giao dịch xuất khẩu này được miễn thuế VAT theo Điều 146 của Chỉ thị về VAT của Liên minh Châu Âu.,This export transaction is exempt from VAT as per Article 146 of the EU VAT Directive., VAT Exemption for Export
transaction.payment_method.direct_debit,ACH,ACH,Direct Debit heading
transaction.payment_method.via_card_wallet_pm, qua %{payment_method} (thẻ %{card_type} kết thúc %{last4_digits})., via  %{payment_method} ( %{card_type} card ending %{last4_digits} ).,via payment method type
transaction.payment_method.by_pm, bằng %{payment_method}., by %{payment_method}.,by payment method type
