key,value,reference value,description
not_supported_for_moved_out_resource,"Operace aktualizace nejsou podporovány, protože jsme tohoto zákazníka přesunuli na web {0}",The update operations are not supported as we''ve moved this customer to the site {0},The update operations are not supported as we''ve moved this customer to the site {0}
api_authentication_param_missing,"Litujeme, ověření se nezdařilo. Parametr _jsapi_key není v požadavku přítomen","Sorry,authentication failed. The parameter _jsapi_key is not present in request","Sorry,authentication failed. The parameter _jsapi_key is not present in request"
api.resource_not_found,{0} zdroj s identifikátorem {1} neexistuje.,{0} resource with identifier {1} does not exist.,{0} resource with identifier {1} does not exist.
api_resource_not_found,{0} nebyl nalezen,{0} not found,When resource is not found.
tos_not_agreed,K dokončení platby je povinný souhlas s podmínkami.,Agreeing to the terms is mandatory to complete the checkout.,Agreeing to the terms is mandatory to complete the checkout.
resource_already_exists,{0} zdroj s identifikátorem {1} již existuje.,{0} resource with identifier {1} already exists.,{0} resource with identifier {1} already exists.
api_authentication_invalid_key,"Litujeme, ověření se nezdařilo. Neplatný klíč API","Sorry, authentication failed. Invalid api key",Authentication failed due to invalid API key
api_authentication_wrong_format,"Litujeme, ověření se nezdařilo. Záhlaví základního ověřování má neplatný formát.","Sorry,authentication failed.The basic authentication header has invalid format.","Sorry,authentication failed.The basic authentication header has invalid format."
api_forbidden,Tento API není pro tohoto zákazníka povolen,This api is not allowed for this customer,This api is not allowed for this customer
api.param_not_unique,Zdroj {0} již existuje,{0} resource already present,{0} resource already present
not_supported_for_customer_with_noncancelled_subs,Tato operace není podporována u zákazníků s nezrušeným předplatným.,The operation is not supported for customers with non-cancelled subscriptions.,The operation is not supported for customers with non-cancelled subscriptions.
duplicate_entry,Hodnota již existuje v {0},The value already present in {0},The value already present in {0}
api_disabled,Web není povolen,The site is not enabled,The site is not enabled
param_not_supported_in_browser,"Je nám líto, ale tento parametr prohlížeč nepodporuje.","Sorry, The parameter is not supported from browser. ","Sorry, The parameter is not supported from browser. "
referenced_resource_not_found,{0} Odkazovaný v parametru {1} není k dispozici,The {0} referenced in parameter {1} is not present ,The {0} referenced in parameter {1} is not present 
api_authentication_required,"Litujeme, ověření se nezdařilo. Autorizační hlavička pro základní autentizaci není v požadavku uvedena","Sorry,authentication failed. The authorization header for basic authentication not present in request","Sorry,authentication failed. The authorization header for basic authentication not present in request"
order_management_not_enabled,"Omlouváme se, prosím povolte nastavení webu pro správu objednávek, abyste mohli používat toto API.","Sorry, Please enable order management site setting to use this API.","Sorry, Please enable order management site setting to use this API."
api_request_limit_exceeded,"Litujeme, bylo dosaženo limitu požadavku API. Zkuste to prosím po {0} min.","Sorry, The api request limit has been reached. Please try after {0} min.",Too many API request.
api_js_lib_request_limit_exceeded,"Litujeme, bylo dosaženo limitu požadavku na knihovnu js. Zkuste to prosím později.","Sorry, The js library request limit has been reached. Please try after sometime. ",Too many API request.
site_merge_invalid_url,Tato adresa URL již není platná. Požádejte nás o pomoc.,This URL is no longer valid. Please contact us for assistance.,This URL is no longer valid. Please contact us for assistance.
end_customer_not_supported_for_moved_out_resource,Operace aktualizace již u tohoto zdroje nejsou možné. Požádejte nás o pomoc.,The update operations are no longer possible for this resource.Please contact us for assistance.,The update operations are no longer possible for this resource.Please contact us for assistance.
already_scheduled_for_deletion,"Omlouváme se, ale {0} zdroj {1} je již naplánován na smazání","Sorry, but the {0} resource {1} is already scheduled for deletion","Sorry, but the {0} resource {1} is already scheduled for deletion"
not_supported_for_customer_already_scheduled_for_clear,"Tato operace není podporována u zákazníků, kteří již mají naplánované PII clear.",The operation is not supported for customers who has been already scheduled for PII clear.,The operation is not supported for customers who has been already scheduled for PII clear.
