key,value,reference value,description
card_orders.order.id,číslo objednávky,Order ID,
button.update_payment_method,Aktualizujte způsob platby,Update Payment Method,
button.extend_subscription,Prodloužit předplatné,Extend Subscription,
card_orders_shipping_address.address.orders_shipping_address,doručovací adresa,Shipping Address,
button.retarget_hp_url,Dokončete nákup,Complete Your Purchase,
button.reset_password,Obnovit heslo,Reset Password,
card_contract_terms.contract_term.current_billing_cycle,Aktuální cyklus,Current Cycle,
button.portal_verify_email,Ověřte e-mailovou adresu,Verify Email Address,
card_invoices.title,Vaše faktury,Your Invoices,
card_addresses.billing_address.full_billing_address,fakturační adresa,Billing Address,
button.pay_now,Zaplať teď,Pay Now,
button.claim_gift,Získejte dárek,Claim Gift,
card_orders.order.shipment_carrier,Přepravce zásilek,Shipment carrier,
button.click_here,Klikněte zde,Click Here,
card_contract_terms.contract_term.billing_cycle,Celkový počet fakturačních cyklů,Total Billing Cycles,
card_offline_pm.subscriptions.selected_offline_pm,Vybraná platební metoda,Selected payment method,
card_orders.order.batch_id,ID šarže,Batchid,
card_offline_pm.subscriptions.offline_pm_instruction,Další detaily,Additional details,
card_recurring_items.title,Vaše předplatné,Your Subscription,
card_contract_terms.contract_term.termination_fee,Poplatek za ukončení,Termination fee,
card_customer.title,Vaše údaje,Your details,
card_recurring_items.subscription.id,ID,ID,
card_addresses.shipping_address.full_shipping_address,doručovací adresa,Shipping Address,
card_gift_message.title,Toto je osobní zpráva pro vás,Here's a personal message for you,
card_orders.order.amount,Částka objednávky,Order Amount,
card_orders.order.shipping_date,Datum odeslání,Shipment date,
card_hp_order_items.title,Položky v objednávce:,Items in your order:,
card_contract_terms.contract_term.action_at_term_end,Na konci období,At Term-End,
card_orders.order.tracking_id,ID sledování,Tracking id,
card_recurring_items.subscription.po_number,číslo objednávky,PO Number,
card_orders.order.note,Poznámka,Note,
card_contract_terms.title,Podrobnosti smlouvy,Contract details,
card_contract_terms.contract_term.total_contract_value,Celková hodnota smlouvy,Total Contract Value,
card_contract_terms.contract_term.contract_period,Období smlouvy,Contract Period,
card_orders.title,Vaše objednávka,Your order,
card_customer.customer.id,ID,ID,
