key,value,reference value,description
portal.stripe_acc_status_reason.errored,Poslední převod odeslaný na bankovní účet se nezdařil. Bankovní účet nelze použít pro budoucí platby,Recent transfer sent to the bank account failed. The bank account cannot be used for future payments,Recent transfer sent to the bank account failed. The bank account cannot be used for future payments
portal.change_password.reenter_new_password,Hesla se neshodují,Passwords do not match,Passwords do not match
portal.change_password.new_password_not_same,Nové heslo je stejné jako aktuální heslo,New password is same as the current password,New password is same as the current password
portal.change_password.current_password.incorrect,Zadané heslo je nesprávné,The password you gave is incorrect,The password you gave is incorrect
portal.stripe_acc_status_reason.verification_failed,Maximální počet pokusů o ověření bankovního účtu byl překročen,Max attempts to verify the bank account has been crossed,Max attempts to verify the bank account has been crossed
portal.account_details.address,Adresa,Address,Address Label
portal.stripe_acc_status_reason.validated,Bankovní účet ještě není ověřen,The bank account is not yet verified,The bank account is not yet verified
portal.stripe_acc_status_reason.verified,Bankovní účet je ověřen,The bank account is verified,The bank account is verified
portal.stripe_acc_status_reason.new,Bankovní účet ještě není ověřen,The bank account is not yet verified,The bank account is not yet verified
portal.change_password.recently_used,Nedávno použitá hesla nelze znovu použít,Recently used passwords cannot be reused again,Recently used passwords cannot be reused again
