key,value,reference value,description
sub_start_outside_plan_term,Datum zahájení předplatného nesmí být před zúčtovacím obdobím.,Subscription start date cannot be before the billing period.,Subscription start date cannot be before the billing period.
old_operation_failed,{0},{0},{0}
subscription.invalid_scheduled_date,nemůže být po datu Cancelled_at ({0}).,cannot be after cancelled_at date ({0}).,cannot be after cancelled_at date ({0}).
line_discount_load_err,Problém se slevami. Další podrobnosti získáte od podpory.,Problem with discounts. Please contact support for further details.,Problem with discounts. Please contact support for further details.
trial_end_before_start_date,Konec zkoušky nesmí být před datem zahájení,Trial end cannot be before start date,Trial end cannot be before start date
scheduled_for_cancellation,"Předplatné nelze aktualizovat, protože je naplánováno zrušení na konci aktuálního období",Subscription cannot be updated as it is scheduled for cancellation at end of current term,Subscription cannot be updated as it is scheduled for cancellation at end of current term
invalid_state_for_update,Předplatné lze aktualizovat pouze ve zkušebních a aktivních stavech,Subscription can be updated only in Trial & Active states,Subscription can be updated only in Trial & Active states
required_input_for_status,pro předplatné {0} nemůže být prázdné,cannot be blank for {0} subscription,cannot be blank for {0} subscription
pause-subscription.cancel_end_of_term_not_supported,"Nelze naplánovat zrušení, pokud je předplatné pozastaveno nebo je naplánováno pozastavení.",Cannot schedule cancellation if subscription is paused or scheduled to pause.,Cannot schedule cancellation if subscription is paused or scheduled to pause.
direct_debit_require_field_validation,{0} je povinné používat {1} přímý debet prostřednictvím {2},{0} is mandatory to use {1} Direct Debit via {2},{0} is mandatory to use {1} Direct Debit via {2}
addon_not_applicable,{0},{0},Plan billing period and addon billing period are incompatible
card_already_exists,{0},{0},{0}
no_charge_item_present,Alespoň by měl být přítomen jeden neopakující se doplněk nebo poplatek,Atleast one non recurring addon or charge item should be present,Atleast one non recurring addon or charge item should be present
tmp_token_not_supported,Přístup s dočasným tokenem karty není pro tuto bránu podporován,Card temporary token approach not supported for this gateway,Card temporary token approach not supported for this gateway
non_compliant_eu_customer,"Operace se nezdařila, protože zemi EU zadanou zákazníkem na fakturační adrese nelze ověřit pomocí adresy IP nebo čísla přihrádky na kartu.",Operation failed as the eu country entered in billing address by customer cannot be verified against ip address or card bin number.,Operation failed as the eu country entered in billing address by customer cannot be verified against ip address or card bin number.
resume-subscription.no_payment_method_for_resumption,"Nelze obnovit předplatné, protože nemáte aktivní platební metodu.",Cannot resume subscription as you do not have an active payment method.,Cannot resume subscription as you do not have an active payment method.
no_creditcard_for_create,"Nelze vytvořit předplatné, protože v souboru není žádná platná karta",Cannot create the subscription as there is no valid card on file,Cannot create the subscription as there is no valid card on file
