key,value,reference value,description
sort_param_order_invalid,Zadané pořadí řazení {0} je neplatné,The specified sort order {0} is invalid,The specified sort order {0} is invalid
updgrade_api_err_msg,{0},{0},{0}
wrong_value,špatná hodnota,wrong value,wrong value
found_card_pattern,{0},{0},{0}
upload_error,Chyba při nahrávání souboru,Error while uploading file,Error while uploading file
ILLEGAL_DOMAIN,Doména {0} není povolena,{0} domain is not allowed,{0} domain is not allowed
param_fixed_size_error,Velikost by měla být {0},The size should be of {0},The size should be of {0}
mcp_api_v1_err,"Protože je povolen MCP, je nutný upgrade na API verze 2",Upgrade to API V2 is needed as MCP is enabled,Upgrade to API V2 is needed as MCP is enabled
multipart_post,Nelze nastavit vícedílné pro jinou než post metodu,Cannot set multipart for other than post method,Cannot set multipart for other than post method
ILLEGAL_DNS,"Doména je vyřešena na interní rozsah IP adres, který není povolen.",The domain resolves to internal ip address range which is not allowed.,The domain resolves to internal ip address range which is not allowed.
param_not_supported,{0},{0},{0}
mustache_not_allowed,značky na knír nejsou povoleny,mustache tags are not allowed,mustache tags are not allowed
param_value_lesser_error,Mělo by to být alespoň {0},It should be atleast {0},It should be atleast {0}
param_exceeded_error,Nemělo by to být více než {0},It should not be more than {0},It should not be more than {0}
not_an_image,Nahraný soubor by měl být obrázek.,Uploaded file should be an image.,Uploaded file should be an image.
UNKNOWN_HOST,Doménu {0} nelze vyřešit,Unable to resolve {0} domain ,Unable to resolve {0} domain 
EMPTY_SCHEME,Adresa URL by měla začínat protokolem http: // nebo https: //,URL should start with http:// or https:// protocol,URL should start with http:// or https:// protocol
validate.mul_sub_entry,Zákazník {0} již předplatné má.,The customer {0} already has a subscription.,The customer {0} already has a subscription.
file_size_limit_exceeded,Velikost nahraného souboru nesmí přesáhnout {0},Upload file size cannot exceed {0},Upload file size cannot exceed {0}
invalid_range,první hodnota {0} by neměla být větší než druhá hodnota {1},first value {0} should not be more than second value {1},first value {0} should not be more than second value {1}
timestamp_future_only,Unix časové razítko by mělo být v budoucnu,Unix timestamp should be in future,Unix timestamp should be in future
