key,value,reference value,description
hp_v3.pm.agreement.stripe_sepa,"Poskytnutím IBAN a potvrzením této platby autorizujete %{merchant_name}, věřitele a Stripe, našeho poskytovatele platebních služeb, k zasílání pokynů vaší bance k odepsání částky z vašeho účtu a vaší bance k odepsání částky z vašeho účtu v souladu s těmito pokyny. Máte nárok na vrácení peněz od své banky podle podmínek vaší smlouvy s vaší bankou. O vrácení peněz je třeba požádat do 8 týdnů ode dne odečtení částky z vašeho účtu.","By providing your IBAN and confirming this payment, you are authorizing %{merchant_name}, the creditor and Stripe, our payment service provider, to send instructions to your bank to debit your account and your bank to debit your account in accordance with those instructions. You are entitled to a refund from your bank under the terms and conditions of your agreement with your bank. A refund must be claimed within 8 weeks starting from the date on which your account was debited.","By providing your IBAN and confirming this payment, you are authorizing %{merchant_name}, the creditor and Stripe, our payment service provider, to send instructions to your bank to debit your account and your bank to debit your account in accordance with those instructions. You are entitled to a refund from your bank under the terms and conditions of your agreement with your bank. A refund must be claimed within 8 weeks starting from the date on which your account was debited."
hp_v3.inapp_checkout.registered_gst_txt,Zaregistroval jsem se na GST,I have registered for GST,I have registered for GST
hp_v3.direct_debit.gocardless_becs_nz_title,Pokyny k inkasu,Direct Debit Instruction,Direct Debit Instruction
hp_v3.bank_based_payments.owner_name,název,Name,Owner name for SEPA conversion in bank based payments
hp_v3.pm.agreement.gocardless_becs_nz_2_b,pravidla a podmínky.,terms and conditions.,terms and conditions.
hp_v3.pm.agreement.gocardless_becs_nz_2_a,"Souhlasím, že tento orgán podléhá podmínkám mé banky, které se vztahují k mému účtu a konkrétnímu iniciátorovi",I agree that this authority is subject to my bank’s terms and conditions that relate to my account and to the specific initiator,I agree that this authority is subject to my bank’s terms and conditions that relate to my account and to the specific initiator
hp_v3.pm.bancontact_desc,opakující se prostřednictvím SEPA inkasa,recurring via SEPA Direct Debit,Bancontact desc
hp_v3.payment_method.common_error,Při zpracování vašeho požadavku došlo k chybě. Vyberte jinou platební metodu nebo to zkuste znovu.,An error occured while processing your request. Choose a different payment method or try again.,An error occured while processing your request. Choose a different payment method or try again.
hp_v3.portal.edit_subscription.pm_absent.warning,"Chcete-li aktualizovat předplatné, musíte přidat platební metodu.",You need to add a payment method to update your subscription.,Warning if payment method is not present
hp_v3.portal.vat_error,PRÁZDNÝ,EMPTY,field empty
hp_v3.portal.ach.setup,Nastavit ACH,Set up ACH,Set up ACH
hp_v3.direct_debit.account_type.savings,Ukládání,Saving,Saving
hp_v3.pm.ideal_disclaimer,<li> Budete přesměrováni na stránku banky k ověření platby prostřednictvím iDeal. </li> <li> Vaše opakované platby budou prováděny prostřednictvím SEPA inkasa. </li>,<li>You will be directed to the bank page to authenticate the payment via iDeal.</li><li>Your recurring payments will be made via SEPA Direct Debit.</li>,iDEAL disclaimer
hp_v3.direct_debit.country,Země,Country,Country
hp_v3.portal.metered_subscription.desc_without_amount,Vaše poplatky podle využití,Your charges based on usage,Metered subscription description in portal without total charges
hp_v3.pm.sofort_desc,opakující se prostřednictvím SEPA inkasa,recurring via SEPA Direct Debit,Sofort desc
hp_v3.paynow.use_card_future_payments.info,Tuto platební metodu můžete použít pro své budoucí transakce.,You can use this payment method for your future transactions.,Info while saving this card for future payments
