key,value,reference value,description
page_url_length_exceed,"Litujeme, tuto stránku jsme nenašli","Sorry, we couldn''t find that page","Sorry, we couldn''t find that page"
should_be_unauth,"Litujeme, pro zobrazení této stránky musíte být odhlášeni z aktuální relace","Sorry, you must be logged out of current session to view this page","Sorry, you must be logged out of current session to view this page"
web.param_not_unique,Zvednout! Již jste se přihlásili k odběru.,Hold up! You have subscribed already.,Hold up! You have subscribed already.
bad_request_need_refresh,"Litujeme, požadavek obsahuje data, která nejsou správně naformátována","Sorry, the request contains data that are not formatted properly","Sorry, the request contains data that are not formatted properly"
operation_not_supported,{0},{0},{0}
not_authorized_post,"Litujeme, nemáte oprávnění k provedení této akce","Sorry, you don''t have the permission to do this action","Sorry, you don''t have the permission to do this action"
limit_exceeds,"Litujeme, povolený limit pro {0} je {1}.","Sorry, the allowed limit for {0} is {1}.","Sorry, the allowed limit for {0} is {1}."
user_already_exists,Email již existuje,email already exists,email already exists
hosted_page_null,URL objednávky je neplatná. Zkontrolujte adresu URL a zkuste to znovu.,The order URL is invalid. Please check the URL and try again.,The order URL is invalid. Please check the URL and try again.
hp_resource_not_found,Tato adresa URL již není platná.,This URL is no longer valid.,This URL is no longer valid.
update_card_succeeded,Vaše kreditní karta již byla úspěšně aktualizována.,Your credit card has been already updated successfully.,Your credit card has been already updated successfully.
should_be_auth,"Litujeme, pro zobrazení této stránky musíte být přihlášeni","Sorry, you must be logged in to view this page","Sorry, you must be logged in to view this page"
hosted_page_canceled,Tato objednávka byla zrušena. Prosím zkuste to znovu.,This order has been canceled. Please try again.,This order has been canceled. Please try again.
lock_timeout,"Litujeme, došlo k dočasné chybě. Zkuste to prosím znovu","Sorry, a temporary error occured. Please retry","Sorry, a temporary error occured. Please retry"
service_unavailable,"Litujeme, že tuto operaci nelze provést z důvodu velkého zatížení. Zkuste to prosím znovu za několik minut",Sorry this operation cannot be performed due to heavy load. Please retry in a few minutes,Sorry this operation cannot be performed due to heavy load. Please retry in a few minutes
cannot_be_empty_or_null,Hodnota klíče nesmí být prázdná nebo nulová,Key value cannot be empty or null,Key value cannot be empty or null
update_card_cancelled,Tato adresa URL již není platná.,This URL is no longer valid.,This URL is no longer valid.
suffix_not_allowed,Přípona „{0}“ není povolena,"""{0}"" suffix is not allowed","""{0}"" suffix is not allowed"
currency_error,Nelze načíst informace o měně,Unable fetch currency info,Unable fetch currency info
not_authorized_get,"Litujeme, nemáte oprávnění k prohlížení této stránky","Sorry, you don''t have the permission to view this page","Sorry, you don''t have the permission to view this page"
hosted_page_expired,Platnost vaší adresy URL vypršela. Prosím zkuste to znovu.,Your order URL has expired. Please try again.,Your order URL has expired. Please try again.
session_timeout,Jste odhlášeni z portálu. Přihlaste se prosím znovu.,You are logged out of the portal. Please login again.,You are logged out of the portal. Please login again.
