key,value,reference value,description
error.column.base_money.numeric,by mělo být číslo,should be a number,
error.invalid_expiry_info,neplatné informace o skončení platnosti,invalid expiry info,
error.column.number.allow_negative,by neměla být záporná,should not be negative,
error.column.email.main, by měl být platný e-mail, should be a valid email,
error.column.number.range.min_max,by mělo být v rozsahu %{min} & %{max},should be in the range %{min} & %{max},
error.column.base_money.range.max,nesmí překročit %{max},should not exceed %{max},
error.column.number.range.max,nesmí překročit %{max},should not exceed %{max},
error.column.string.length.min, by měl mít alespoň %{min} znaků, should have atleast %{min} characters,
error.atleast_today,Dnes by to mělo být alespoň,Should be atleast today,
error.column.base_money.range.min,by mělo být alespoň %{min},should be atleast %{min},
error.invalid_cvv,neplatný CVV,invalid CVV,
error.column.base_money.main, neplatný formát měny, invalid currency format,
error.column.number.range.min,by mělo být alespoň %{min},should be atleast %{min},
error.column.string.length.max, by neměl mít více než %{max} znaků, should not have more than %{max} characters,
error.presence,nemůže být prázdný,cannot be blank,
error.wrong_format,Mělo by být ve formátu %{regex},Should be in %{regex} format,
error.column.string.length.fixed_length, by měl mít %{min} znaků, should be of %{min} characters,
error.date_format,neplatný formát data,invalid date format,
error.column.string.length.min_max, by měl mít mezi %{min} a %{max} znaky, should be between %{min} and %{max} characters,
error.column.color.main,neplatný hexadecimální kód barvy,invalid hex color code,
error.password.format,"Vaše heslo musí mít alespoň 8 znaků a musí obsahovat celé číslo, abecedu a speciální znak","Your password must be at least 8 characters long and contain an integer, an alphabet, and a special character",
error.column.integer.strict_int,desítkové hodnoty nejsou povoleny,decimal values are not allowed,
error.column.data.format_spaces, Neplatný formát data, Invalid date format,
error.card_number,Neplatné číslo kreditní karty,invalid credit card number,
error.register_for_gst_should_be_enabled,To je povinné,This is mandatory,
error.column.uniqueness, %{column_name} již existuje,%{column_name} already exists,
error.column.base_money.range.min_max,by mělo být v rozsahu %{min} & %{max},should be in the range %{min} & %{max},
error.column.number.main,by mělo být číslo,should be a number,
error.vat_number_cannot_be_blank,DIČ nesmí být prázdné,VAT Number cannot be empty,
