key,value,reference value,description
quote.label.quote_amount,Částka nabídky,Quote Amount,Quote amount label
quote.label.recurring_charges,Opakující se poplatky,Recurring charges,Recurring charges
quote.label.tax.inclusive,Inkluzivní,Incl. ,Inclusive -  inclusive of all taxes
quote.header.label.unit_price,Jednotková cena,Unit Price,Unit price is the heading under which the cost per unit of the product comes
quote.title.subscription,Předplatné,Subscription,Subscription sub heading
quote.label.billing_cycle,Zúčtovací období,Billing Cycle,Billing Cycle
quote.label.no_of_billing_cycles,Počet fakturačních cyklů,No of billing cycles,No of billing cycles
quote.term.month,Měsíc,month,month
quote.header.label.sub_total,Mezisoučet,Sub Total,Sub total
quote.term.months,měsíce,months,months
quote.label.quote_date,Datum nabídky,Quote Date,quote date label
quote.label.chargeable_on_trial_start,Účtuje se při zkušebním spuštění,Chargeable on trial start,Chargeable on trial start
quote.label.vat_details,Detaily o DPH,Vat Details,VAT details label which is shown in vat incl quotes
quote.term.year,rok,year,year
quote.title.subscription_detail,Podrobnosti o předplatném,Subscription Details,Subscription Detail section heading
quote.label.include,Zahrnuto,Includes ,includes
quote.customer_email.request_card,Aktualizujte podrobnosti platební metody,Update your payment method details,Email subject that prompts the customer to enter the payment method details
quote.label.includes_discounts_and_taxes,Zahrnuje slevy a daně,Includes discounts and taxes,Includes discounts and taxes
quote.title.shipped_to,Odesláno do,Shipped To,Shipped to label - Under this comes the shipping address of the customer
quote.label.tax.vat,VAT,VAT,VAT -  is the tax description
quote.header.label.price,Cena,Price,Price is the heading under which the cost of the product comes
quote.label.charges_on_acceptance,Poplatky za přijetí,Charges on acceptance,Charges on acceptance
quote.label.chargeable_on_plan_activation,Účtuje se při aktivaci plánu,Chargeable on plan activation,Chargeable on plan activation
quote.label.payment_status.initiated,Platba zahájena,Payment Initiated,Payment initiated for an quote text
quote.label.proforma_invoice,Proforma faktura,Proforma Invoice,proforma invoice label
quote.label.proforma_invoice_date,Datum faktury proforma,Proforma Invoice Date, proforma invoice data label
quote.label.adjustments,Úpravy,Adjustments,The adjustments made to the quote 
quote.billing_cycle.12,12. fakturační cyklus,12th billing cycle,12th billing cycle
quote.billing_cycle.11,11. fakturační cyklus,11th billing cycle,11th billing cycle
quote.billing_cycle.10,10. fakturační cyklus,10th billing cycle,10th billing cycle
quote.term.weeks,týdny,weeks,weeks
quote.billing_cycle.23,23. fakturační cyklus,23rd billing cycle,23rd billing cycle
quote.billing_cycle.22,22. fakturační cyklus,22nd billing cycle,22nd billing cycle
quote.billing_cycle.21,21. fakturační cyklus,21st billing cycle,21st billing cycle
quote.billing_cycle.20,20. fakturační cyklus,20th billing cycle,20th billing cycle
quote.label.billing_frequency,Fakturační frekvence,Billing Frequency,Billing Frequency
quote.billing_cycle.16,16. fakturační cyklus,16th billing cycle,16th billing cycle
quote.billing_cycle.15,15. fakturační cyklus,15th billing cycle,15th billing cycle
quote.billing_cycle.14,14. fakturační cyklus,14th billing cycle,14th billing cycle
quote.billing_cycle.13,13. fakturační cyklus,13th billing cycle,13th billing cycle
quote.billing_cycle.19,19. fakturační cyklus,19th billing cycle,19th billing cycle
quote.billing_cycle.18,18. fakturační cyklus,18th billing cycle,18th billing cycle
quote.billing_cycle.17,17. fakturační cyklus,17th billing cycle,17th billing cycle
quote.billing_cycle.30,30. fakturační cyklus,30th billing cycle,30th billing cycle
quote.billing_cycle.34,34. fakturační cyklus,34th billing cycle,34th billing cycle
quote.billing_cycle.33,33. fakturační cyklus,33rd billing cycle,33rd billing cycle
quote.billing_cycle.32,32. fakturační cyklus,32nd billing cycle,32nd billing cycle
quote.billing_cycle.31,31. fakturační cyklus,31st billing cycle,31st billing cycle
quote.billing_cycle.27,27. fakturační cyklus,27th billing cycle,27th billing cycle
quote.billing_cycle.26,26. fakturační cyklus,26th billing cycle,26th billing cycle
quote.billing_cycle.25,25. fakturační cyklus,25th billing cycle,25th billing cycle
quote.billing_cycle.24,24. fakturační cyklus,24th billing cycle,24th billing cycle
quote.billing_cycle.29,29. fakturační cyklus,29th billing cycle,29th billing cycle
quote.billing_cycle.28,28. fakturační cyklus,28th billing cycle,28th billing cycle
quote.billing_cycle.41,41. fakturační cyklus,41st billing cycle,41st billing cycle
quote.billing_cycle.40,40. fakturační cyklus,40th billing cycle,40th billing cycle
quote.billing_cycle.45,45. fakturační cyklus,45th billing cycle,45th billing cycle
quote.billing_cycle.44,44. fakturační cyklus,44th billing cycle,44th billing cycle
quote.billing_cycle.43,43. fakturační cyklus,43rd billing cycle,43rd billing cycle
quote.billing_cycle.42,42. fakturační cyklus,42nd billing cycle,42nd billing cycle
quote.billing_cycle.38,38. fakturační cyklus,38th billing cycle,38th billing cycle
quote.billing_cycle.37,37. fakturační cyklus,37th billing cycle,37th billing cycle
quote.billing_cycle.36,36. fakturační cyklus,36th billing cycle,36th billing cycle
quote.billing_cycle.35,35. fakturační cyklus,35th billing cycle,35th billing cycle
