key,value,reference value,description
cbjs_grp.bank,Banka,Bank,Bank
cbjs_grp.select_bank,Atlasiet Banka,Select Bank,Select Bank
cbjs_grp.list_supported_bank,Notiek atbalstīto banku saraksta ielāde,Fetching list of supported banks,Fetching list of supported banks
inapp_checkout.customer.header,Pievienojiet sava konta informāciju,Add your account details,Add your account details
inapp_checkout.customer.header.edit,Rediģēt konta informāciju,Editing account details,Editing account details
inapp_checkout.customer.update,Atjaunināt,Update,Update
inapp_checkout.customer.next,Nākamais,Next,Next
inapp_checkout.billing_address.header,Pievienojiet savu norēķinu adresi,Add your billing address,Add your billing address
inapp_checkout.billing_address.header.edit,Rediģē norēķinu adresi,Editing billing address,Editing billing address
inapp_checkout.billing_address.update,Atjaunināt,Update,Update
inapp_checkout.billing_address.next,Nākamais,Next,Next
inapp_checkout.shipping_address.header,Pievienojiet piegādes adresi,Add your shipping address,Add your shipping address
inapp_checkout.shipping_address.header.edit,Rediģē piegādes adresi,Editing shipping address,Editing shipping address
inapp_checkout.shipping_address.update,Atjaunināt,Update,Update
inapp_checkout.shipping_address.next,Nākamais,Next,Next
inapp_checkout.choose_sa.header,Izvēlieties piegādes adresi,Choose Shipping address,Choose Shipping address
inapp_checkout.billing_address.copy_to_shipping,Nosūtīt uz manu norēķinu adresi,Ship to my billing address,Ship to my billing address
inapp_checkout.shipping_address.choose.add,Pievieno jaunu,Add New,Add New
inapp_checkout.payment_method.choose.add,Pievienojiet maksājuma veidu,Add Payment Method,Add Payment Method
inapp_checkout.payment_method.header,Pievienojiet maksājuma informāciju,Add your payment details,Add your payment details
inapp_checkout.payment_method.header.edit,Rediģēt maksājuma informāciju,Editing payment details,Editing payment details
inapp_checkout.payment_method.header.select,Atlasiet maksājuma veidu,Select a payment method,Select a payment method
inapp_checkout.payment_method.footer.choose,Izvēlieties citu maksājuma veidu,Choose a different payment method,Choose a different payment method
inapp_checkout.payment_method.update,Atjaunināt,Update,Update
inapp_checkout.payment_method.next,Nākamais,Next,Next
inapp_checkout.subscription.header,Pievienojiet abonēšanas informāciju,Add your subscription details,Add your subscription details
inapp_checkout.invoice.header,Pievienojiet pirkuma informāciju,Add your purchase details,Add your purchase details
inapp_checkout.subscription.header.edit,Abonēšanas informācijas rediģēšana,Editing Subscription Details,Editing Subscription Details
